#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2016-07-29,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2016-07-29,23:37:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1016.8,2.4,19.6,66.0,40.0,3.0,49.9
1016.5,2.4,19.2,66.2,51.9,2.4,52.1
1016.1,2.4,19.1,66.8,59.6,2.4,55.6
1015.7,2.5,19.0,67.0,63.1,2.4,59.1
1015.3,2.7,18.9,67.2,64.0,2.6,62.9
1014.8,2.7,18.9,67.2,64.4,2.8,66.8
1014.3,2.8,18.8,67.1,64.9,2.9,70.7
1013.9,2.8,18.8,67.1,65.8,3.1,74.6
1013.4,2.8,18.8,67.1,66.8,3.2,78.4
1012.9,2.8,18.7,67.1,67.8,3.4,82.3
1012.5,2.8,18.7,67.0,68.8,3.5,86.2
1012.1,2.8,18.7,66.8,69.9,3.6,89.9
1011.7,2.8,18.7,66.8,70.9,3.8,93.4
1011.2,2.8,18.6,67.1,71.8,3.9,96.5
1011.0,2.7,18.6,67.5,72.7,4.0,99.1
1010.8,2.7,18.5,67.7,73.6,4.2,101.7
1010.4,2.7,18.5,67.7,74.3,4.3,104.8
1009.8,2.7,18.5,67.6,75.0,4.4,108.5
1009.4,2.7,18.4,67.7,75.5,4.5,112.2
1009.1,2.6,18.4,67.9,76.0,4.6,115.8
1008.6,2.7,18.4,68.1,76.3,4.7,119.4
1008.2,2.7,18.4,68.2,76.5,4.8,122.7
1007.9,2.7,18.3,68.4,76.7,4.9,125.6
1007.6,2.7,18.3,68.8,76.7,5.0,128.3
1007.3,2.7,18.3,69.3,76.6,5.1,130.8
1006.9,2.7,18.2,69.8,76.4,5.2,133.3
1006.7,2.7,18.2,69.8,76.1,5.3,135.8
1006.4,2.7,18.2,69.5,75.8,5.3,138.7
1006.0,2.7,18.2,69.3,75.4,5.4,142.4
1005.4,2.7,18.1,69.4,74.9,5.5,147.0
1004.7,2.7,18.1,69.6,74.3,5.5,152.1
1004.1,2.7,18.1,69.7,73.7,5.6,157.5
1003.5,2.7,18.0,69.7,73.1,5.6,162.6
1003.0,2.7,18.0,69.7,72.4,5.7,167.6
1002.4,2.6,17.9,69.6,71.8,5.7,172.4
1001.9,2.6,17.9,69.5,71.1,5.7,176.7
1001.4,2.6,17.8,69.6,70.4,5.8,180.4
1001.1,2.6,17.8,70.0,69.8,5.8,183.4
1000.8,2.6,17.7,70.6,69.1,5.8,186.5
1000.3,2.6,17.7,70.9,68.5,5.8,190.1
999.8,2.6,17.7,70.9,67.8,5.8,194.1
999.4,2.6,17.6,70.9,67.2,5.8,198.3
998.9,2.6,17.6,71.1,66.6,5.8,202.5
998.4,2.6,17.6,71.3,65.9,5.8,206.5
997.9,2.6,17.6,71.6,65.3,5.9,210.4
997.5,2.6,17.5,72.0,64.7,5.9,214.1
997.1,2.6,17.4,72.2,64.1,5.9,218.1
996.6,2.6,17.4,72.5,63.5,5.9,222.7
995.9,2.6,17.4,72.7,62.9,5.9,227.8
995.3,2.6,17.3,73.0,62.3,5.9,233.1
994.7,2.6,17.2,73.0,61.7,6.0,238.2
994.1,2.6,17.2,72.7,61.1,6.0,243.2
993.6,2.6,17.2,72.5,60.5,6.0,248.0
993.0,2.6,17.1,72.4,59.9,6.1,252.6
992.5,2.6,17.1,72.6,59.3,6.1,257.2
992.0,2.6,17.0,72.9,58.7,6.2,262.0
991.4,2.6,17.0,73.3,58.1,6.2,267.1
990.8,2.6,16.9,73.5,57.6,6.3,272.3
990.1,2.6,16.9,73.7,57.0,6.4,277.5
989.5,2.6,16.8,74.0,56.6,6.4,282.1
989.2,2.6,16.8,74.2,56.1,6.5,286.1
988.8,2.6,16.8,74.3,55.7,6.5,289.5
988.4,2.6,16.7,74.5,55.4,6.6,292.7
988.1,2.6,16.6,74.6,55.1,6.6,295.8
987.7,2.5,16.6,74.7,54.8,6.7,299.1
987.2,2.5,16.6,74.9,54.6,6.7,302.4
986.9,2.5,16.6,75.0,54.5,6.8,305.7
986.5,2.5,16.5,75.1,54.4,6.8,309.2
986.1,2.5,16.5,75.4,54.4,6.8,313.1
985.5,2.5,16.5,75.7,54.4,6.8,317.3
985.0,2.5,16.4,75.8,54.5,6.7,321.2
984.7,2.5,16.4,75.6,54.7,6.7,324.6
984.4,2.5,16.4,75.4,54.9,6.7,327.9
984.0,2.5,16.3,75.3,55.3,6.6,331.7
983.3,2.5,16.3,75.4,55.6,6.6,336.1
982.8,2.5,16.3,75.9,56.1,6.5,340.5
982.4,2.5,16.2,76.2,56.7,6.4,344.7
982.0,2.5,16.2,76.4,57.3,6.4,348.7
981.4,2.5,16.1,76.5,58.0,6.3,352.9
980.9,2.5,16.1,76.4,58.8,6.2,357.4
980.4,2.5,16.0,76.4,59.6,6.1,362.0
979.9,2.5,16.0,77.0,60.5,6.0,366.7
979.3,2.5,15.9,77.7,61.5,5.9,371.3
978.8,2.5,15.9,77.8,62.5,5.8,375.7
978.4,2.5,15.9,77.6,63.5,5.7,379.9
977.9,2.5,15.8,77.6,64.5,5.7,384.1
977.3,2.5,15.8,77.7,65.6,5.6,388.4
976.8,2.5,15.7,78.0,66.6,5.5,392.5
976.4,2.5,15.7,77.8,67.6,5.4,396.1
976.1,2.5,15.7,77.5,68.5,5.4,399.4
975.7,2.5,15.6,77.9,69.4,5.3,403.2
975.1,2.5,15.6,78.7,70.2,5.3,407.5
974.6,2.5,15.5,79.1,70.9,5.2,412.1
974.1,2.5,15.5,79.2,71.5,5.1,416.4
973.7,2.5,15.4,79.1,72.0,5.1,420.2
973.3,2.5,15.4,78.9,72.3,5.0,423.5
973.0,2.6,15.4,79.0,72.5,5.0,426.7
972.6,2.6,15.3,79.4,72.6,5.0,430.1
972.1,2.6,15.3,79.8,72.5,4.9,433.8
971.7,2.6,15.3,80.1,72.3,4.9,437.7
971.2,2.5,15.3,80.2,71.9,4.8,442.1
970.6,2.5,15.2,80.5,71.4,4.8,446.8
970.1,2.6,15.2,80.9,70.8,4.8,451.7
969.5,2.6,15.1,81.1,70.0,4.7,456.4
969.0,2.6,15.1,81.0,69.2,4.7,461.0
968.5,2.6,15.0,81.0,68.2,4.7,465.8
967.9,2.6,15.0,81.3,67.3,4.7,471.0
967.3,2.5,15.0,81.6,66.2,4.7,476.4
966.6,2.5,14.9,81.6,65.2,4.8,481.8
