#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2016-03-18,EIMO,1,Juan Crespo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT
Name,Model,Number
ECC,6A,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,49.0
 
#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2016-03-18,23:51:00
 
#PROFILE
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1016.7,1.4,24.1,72.0,49.0
1016.2,1.4,23.7,70.0,53.0
1015.5,1.5,23.3,69.0,59.0
1014.6,1.5,23.2,70.0,68.0
1013.6,1.5,23.1,71.0,76.0
1012.8,1.5,23.0,71.0,83.0
1012.0,1.5,23.0,72.0,89.0
1011.2,1.5,22.9,72.0,96.0
1010.7,1.5,22.8,73.0,101.0
1010.1,1.5,22.8,73.0,106.0
1009.5,1.5,22.7,73.0,111.0
1008.9,1.5,22.7,73.0,116.0
1008.3,1.5,22.6,74.0,122.0
1007.6,1.5,22.6,74.0,127.0
1007.1,1.5,22.5,74.0,132.0
1006.4,1.5,22.5,75.0,138.0
1005.8,1.5,22.4,75.0,144.0
1005.1,1.5,22.3,75.0,149.0
1004.4,1.5,22.3,76.0,155.0
1003.7,1.5,22.2,76.0,161.0
1003.1,1.5,22.2,76.0,167.0
1002.5,1.5,22.1,76.0,172.0
1001.9,1.5,22.1,76.0,177.0
1001.3,1.5,22.0,76.0,182.0
1000.6,1.5,22.0,77.0,188.0
999.9,1.5,21.9,77.0,195.0
999.2,1.5,21.9,77.0,200.0
998.6,1.5,21.8,77.0,206.0
997.8,1.5,21.8,76.0,212.0
997.0,1.5,21.7,77.0,220.0
996.2,1.5,21.6,77.0,227.0
995.5,1.5,21.6,78.0,233.0
994.7,1.5,21.5,77.0,240.0
993.8,1.5,21.4,78.0,247.0
992.9,1.5,21.4,78.0,255.0
992.0,1.5,21.3,78.0,263.0
991.1,1.5,21.2,79.0,271.0
990.3,1.5,21.1,80.0,278.0
989.4,1.5,21.0,80.0,286.0
988.5,1.5,20.9,81.0,294.0
987.6,1.5,20.9,82.0,302.0
986.7,1.5,20.8,82.0,310.0
985.9,1.5,20.7,82.0,317.0
984.9,1.5,20.7,83.0,326.0
983.9,1.5,20.6,83.0,334.0
983.2,1.5,20.5,83.0,341.0
982.4,1.5,20.4,83.0,348.0
981.5,1.5,20.4,84.0,355.0
980.5,1.5,20.3,84.0,364.0
979.5,1.5,20.2,85.0,374.0
978.6,1.5,20.1,85.0,381.0
977.8,1.5,20.1,85.0,389.0
976.7,1.5,20.0,85.0,398.0
975.5,1.5,19.9,85.0,409.0
974.5,1.5,19.8,86.0,418.0
973.6,1.5,19.7,86.0,425.0
972.8,1.5,19.6,86.0,433.0
972.0,1.5,19.6,86.0,440.0
971.4,1.5,19.5,86.0,445.0
970.7,1.5,19.5,85.0,451.0
969.9,1.5,19.5,83.0,458.0
969.3,1.5,19.5,83.0,464.0
968.4,1.5,19.4,84.0,471.0
967.7,1.5,19.4,83.0,478.0
967.1,1.5,19.3,83.0,483.0
966.5,1.5,19.2,85.0,489.0
965.9,1.5,19.2,86.0,494.0
965.2,1.5,19.1,86.0,501.0
964.5,1.5,19.1,85.0,507.0
963.9,1.5,19.1,84.0,512.0
963.1,1.5,19.0,85.0,519.0
962.3,1.5,18.9,86.0,527.0
961.3,1.5,18.8,86.0,535.0
960.3,1.5,18.8,85.0,544.0
959.2,1.5,18.7,84.0,554.0
958.0,1.5,18.7,84.0,565.0
956.8,1.5,18.6,84.0,576.0
955.8,1.5,18.5,84.0,584.0
955.0,1.5,18.4,84.0,591.0
954.3,1.5,18.5,82.0,598.0
953.6,1.5,18.5,80.0,604.0
952.7,1.5,18.5,79.0,612.0
951.6,1.5,18.4,79.0,622.0
950.5,1.5,18.3,78.0,633.0
949.4,1.5,18.3,78.0,642.0
948.6,1.5,18.2,77.0,650.0
947.8,1.5,18.2,77.0,656.0
947.1,1.5,18.1,77.0,663.0
946.0,1.5,18.1,78.0,673.0
944.9,1.5,18.0,78.0,683.0
944.2,1.5,17.9,78.0,690.0
943.5,1.5,17.9,78.0,695.0
942.8,1.5,17.9,78.0,702.0
942.0,1.5,17.8,78.0,710.0
941.1,1.6,17.8,78.0,717.0
940.2,1.6,17.8,77.0,725.0
939.2,1.6,17.7,77.0,735.0
938.2,1.6,17.7,77.0,744.0
937.4,1.5,17.6,78.0,751.0
936.5,1.5,17.5,79.0,760.0
935.3,1.5,17.5,79.0,770.0
934.2,1.5,17.4,80.0,781.0
933.3,1.5,17.3,80.0,789.0
932.6,1.5,17.2,80.0,796.0
931.7,1.5,17.2,80.0,803.0
930.7,1.5,17.1,80.0,812.0
929.8,1.5,17.1,81.0,821.0
929.1,1.5,17.0,81.0,827.0
928.4,1.5,16.9,81.0,833.0
927.8,1.5,16.9,81.0,840.0
927.1,1.5,16.9,81.0,846.0
926.3,1.5,16.8,82.0,853.0
925.7,1.5,16.7,82.0,859.0
925.0,1.5,16.7,81.0,865.0
924.2,1.5,16.7,81.0,873.0
923.2,1.5,16.6,81.0,882.0
922.2,1.5,16.6,81.0,891.0
921.3,1.5,16.5,82.0,899.0
920.5,1.5,16.5,82.0,907.0
919.5,1.5,16.4,82.0,916.0
918.4,1.5,16.3,82.0,926.0
917.4,1.5,16.2,83.0,935.0
916.6,1.5,16.1,83.0,943.0
915.8,1.5,16.1,83.0,951.0
914.8,1.5,16.0,83.0,959.0
914.1,1.5,16.0,83.0,967.0
913.4,1.5,15.9,84.0,973.0
912.7,1.5,15.8,85.0,979.0
911.9,1.5,15.7,86.0,987.0
911.2,1.5,15.7,86.0,993.0
910.4,1.5,15.6,86.0,1000.0
909.7,1.5,15.6,86.0,1007.0
908.9,1.5,15.6,87.0,1014.0
908.0,1.5,15.6,87.0,1023.0
907.0,1.5,15.6,86.0,1032.0
906.0,1.5,15.6,85.0,1042.0
905.1,1.5,15.6,84.0,1051.0
904.3,1.5,15.7,83.0,1058.0
903.4,1.5,15.8,82.0,1066.0
902.5,1.5,15.7,81.0,1074.0
901.7,1.5,15.7,80.0,1082.0
901.0,1.5,15.7,78.0,1089.0
900.2,1.5,15.6,78.0,1096.0
899.5,1.5,15.6,77.0,1103.0
898.9,1.5,15.6,76.0,1109.0
