#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2016-05-27,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2016-05-27,23:46:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1011.8,2.6,19.7,60.0,170.0,3.6,49.9
1010.8,2.6,19.4,56.4,167.9,3.9,58.5
1010.1,2.6,19.4,54.9,166.4,4.2,64.3
1009.6,2.6,19.3,54.7,165.2,4.5,68.6
1009.2,2.6,19.2,55.0,164.2,4.7,72.3
1008.7,2.6,19.2,55.5,163.3,5.0,76.3
1008.2,2.6,19.1,56.1,162.7,5.2,80.9
1007.6,2.6,19.1,56.5,162.1,5.4,86.0
1006.9,2.6,19.0,56.9,161.8,5.5,91.4
1006.3,2.6,19.0,57.2,161.6,5.7,96.9
1005.6,2.6,18.9,57.4,161.5,5.8,102.7
1004.9,2.6,18.9,57.5,161.6,5.8,108.6
1004.3,2.6,18.8,57.6,161.7,5.9,114.2
1003.7,2.6,18.8,57.7,161.9,5.9,119.4
1003.1,2.6,18.7,58.0,162.1,5.9,124.3
1002.5,2.5,18.6,58.2,162.3,6.0,129.4
1001.9,2.5,18.6,58.3,162.6,6.0,134.8
1001.2,2.5,18.6,58.4,162.9,6.1,140.3
1000.6,2.6,18.5,58.5,163.2,6.1,145.6
1000.0,2.6,18.4,58.8,163.5,6.1,150.3
999.5,2.6,18.4,59.1,163.9,6.2,154.8
999.0,2.6,18.3,59.3,164.3,6.2,159.4
998.4,2.6,18.3,59.5,164.7,6.2,164.6
997.7,2.6,18.3,59.6,165.1,6.2,170.2
997.0,2.6,18.2,59.6,165.6,6.2,176.3
996.3,2.6,18.2,59.7,166.0,6.3,182.6
995.5,2.6,18.1,59.8,166.4,6.3,189.1
994.8,2.6,18.1,60.0,166.8,6.3,195.6
994.1,2.6,18.0,60.2,167.2,6.3,201.8
993.4,2.6,17.9,60.4,167.6,6.3,207.7
992.7,2.6,17.8,60.5,167.9,6.3,213.1
992.2,2.6,17.8,60.5,168.2,6.3,217.9
991.7,2.6,17.7,60.4,168.4,6.3,222.1
991.3,2.6,17.7,60.3,168.6,6.3,225.9
990.8,2.6,17.7,60.4,168.8,6.3,229.7
990.3,2.6,17.6,60.6,168.9,6.2,234.0
989.8,2.6,17.6,60.9,169.0,6.2,238.7
989.2,2.6,17.6,61.0,169.0,6.2,243.6
988.7,2.6,17.5,61.2,169.0,6.2,248.4
988.1,2.6,17.5,61.4,168.9,6.2,253.1
987.6,2.7,17.4,61.6,168.8,6.2,257.5
987.1,2.7,17.4,61.8,168.6,6.2,261.8
986.6,2.7,17.3,61.9,168.3,6.2,266.2
986.1,2.7,17.3,62.1,168.1,6.2,270.7
985.6,2.7,17.2,62.2,167.8,6.2,275.3
985.0,2.7,17.2,62.2,167.5,6.1,279.8
984.5,2.7,17.2,62.2,167.1,6.1,284.4
984.0,2.7,17.1,62.2,166.7,6.1,289.0
983.4,2.7,17.1,62.5,166.3,6.2,293.6
982.9,2.7,17.0,62.8,165.9,6.2,297.9
982.5,2.7,17.0,63.1,165.5,6.2,302.0
981.9,2.7,16.9,63.2,165.0,6.2,306.6
981.4,2.7,16.9,63.3,164.6,6.2,311.4
980.9,2.7,16.9,63.4,164.1,6.2,316.0
980.4,2.7,16.8,63.5,163.7,6.2,320.4
979.9,2.7,16.8,63.8,163.3,6.2,324.8
979.4,2.7,16.7,63.9,162.9,6.2,329.1
978.9,2.7,16.7,63.9,162.6,6.2,333.4
978.4,2.7,16.6,63.9,162.3,6.2,337.6
977.9,2.7,16.6,64.0,162.0,6.2,341.9
977.4,2.7,16.6,64.1,161.7,6.2,346.2
976.9,2.7,16.5,64.2,161.4,6.2,350.6
976.4,2.7,16.5,64.4,161.2,6.2,355.2
975.8,2.7,16.5,64.6,161.0,6.2,359.9
975.2,2.7,16.4,64.7,160.9,6.2,364.9
974.7,2.7,16.4,64.8,160.8,6.2,370.1
974.1,2.7,16.3,64.8,160.7,6.2,375.0
973.6,2.7,16.3,64.9,160.7,6.2,379.5
973.1,2.7,16.2,65.0,160.8,6.1,383.6
972.7,2.7,16.2,65.2,160.9,6.1,387.5
972.2,2.7,16.1,65.6,161.1,6.1,391.4
971.7,2.7,16.0,66.1,161.3,6.1,395.6
971.2,2.7,16.0,66.4,161.5,6.1,399.9
970.8,2.7,16.0,66.5,161.8,6.1,404.1
970.3,2.7,16.0,66.6,162.1,6.1,408.5
969.7,2.7,15.9,66.8,162.5,6.0,413.5
969.0,2.7,15.9,67.3,162.9,6.0,419.3
968.4,2.7,15.8,67.7,163.3,6.0,425.2
967.7,2.7,15.7,67.9,163.8,6.0,430.8
967.2,2.7,15.7,68.0,164.3,6.0,435.7
966.7,2.7,15.6,68.2,164.9,6.1,440.1
966.2,2.7,15.6,68.5,165.4,6.1,444.4
965.7,2.7,15.5,68.7,165.9,6.1,448.7
965.2,2.7,15.5,68.8,166.4,6.1,453.2
964.7,2.7,15.5,68.8,166.8,6.1,457.7
964.2,2.7,15.5,68.9,167.3,6.1,461.9
963.7,2.7,15.4,68.9,167.8,6.2,465.9
963.3,2.7,15.4,68.9,168.2,6.2,470.0
962.8,2.7,15.4,69.1,168.6,6.2,474.3
962.3,2.7,15.3,69.3,169.0,6.2,478.9
961.7,2.7,15.2,69.6,169.4,6.3,484.0
961.0,2.7,15.2,70.0,169.7,6.3,489.9
960.3,2.7,15.1,70.3,170.0,6.3,496.3
959.6,2.7,15.1,70.3,170.2,6.3,502.6
958.9,2.7,15.1,70.1,170.4,6.3,508.1
958.4,2.7,15.0,70.1,170.6,6.4,512.9
957.9,2.7,15.0,70.3,170.8,6.4,517.4
957.4,2.7,14.9,70.7,170.9,6.4,521.8
956.9,2.7,14.8,71.1,171.0,6.4,526.3
956.4,2.7,14.8,71.5,171.1,6.4,531.0
955.8,2.7,14.7,71.8,171.2,6.4,535.6
955.3,2.7,14.7,72.3,171.2,6.4,540.2
954.8,2.7,14.6,72.6,171.3,6.4,544.7
954.3,2.7,14.6,72.8,171.4,6.4,549.2
953.8,2.7,14.6,72.7,171.4,6.3,553.7
953.3,2.7,14.5,72.6,171.5,6.3,558.3
952.7,2.7,14.5,72.5,171.5,6.3,563.1
952.2,2.7,14.5,72.5,171.6,6.3,567.9
951.6,2.7,14.4,72.8,171.6,6.2,572.8
951.1,2.7,14.3,73.0,171.6,6.2,577.5
950.6,2.7,14.3,73.2,171.7,6.2,582.1
950.1,2.7,14.3,73.4,171.8,6.1,586.7
949.6,2.7,14.2,73.7,171.9,6.1,591.4
