#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2016-03-11,EIMO,1,Juan Crespo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT
Name,Model,Number
ECC,6A,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,49
 
#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2016-03-11,23:34:00
 
#PROFILE
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1015.0,1.9,23.8,67.0,49.0
1013.7,2.0,22.8,65.0,60.0
1012.5,2.1,22.7,65.0,70.0
1011.3,2.1,22.5,66.0,81.0
1009.8,2.1,22.3,66.0,94.0
1008.3,2.0,22.1,67.0,106.0
1006.9,2.0,22.0,67.0,119.0
1005.5,2.0,21.9,67.0,131.0
1004.4,2.0,21.8,67.0,141.0
1003.2,2.0,21.7,68.0,150.0
1002.1,2.0,21.6,68.0,160.0
1001.0,2.0,21.5,67.0,170.0
999.7,2.0,21.4,67.0,181.0
998.5,2.0,21.2,67.0,192.0
997.4,2.0,21.2,67.0,201.0
996.5,2.0,21.1,67.0,209.0
995.5,2.0,21.0,68.0,218.0
994.4,2.0,20.9,68.0,227.0
993.5,2.0,20.8,69.0,235.0
992.4,2.0,20.7,69.0,245.0
991.0,2.0,20.6,70.0,257.0
989.8,2.0,20.5,70.0,268.0
988.8,2.0,20.4,70.0,276.0
987.8,2.0,20.3,71.0,285.0
986.9,2.0,20.2,71.0,293.0
985.8,2.0,20.2,72.0,302.0
984.7,2.0,20.0,72.0,312.0
983.8,2.0,20.0,73.0,320.0
982.9,2.0,19.9,73.0,328.0
982.0,2.0,19.8,73.0,336.0
981.0,1.9,19.7,74.0,344.0
980.0,2.0,19.6,74.0,353.0
979.0,2.0,19.5,74.0,362.0
977.9,2.0,19.5,73.0,371.0
976.9,2.0,19.4,74.0,381.0
975.7,2.0,19.3,74.0,391.0
974.5,2.0,19.2,75.0,401.0
973.3,2.0,19.1,75.0,412.0
972.0,2.0,19.0,76.0,424.0
970.7,1.9,18.8,77.0,436.0
969.5,1.9,18.7,77.0,446.0
968.5,1.9,18.6,77.0,455.0
967.6,1.9,18.6,77.0,463.0
966.6,1.9,18.5,76.0,472.0
965.6,1.9,18.4,77.0,481.0
964.7,1.9,18.3,77.0,489.0
963.8,1.9,18.3,78.0,496.0
962.9,1.9,18.2,78.0,505.0
961.9,1.9,18.1,79.0,514.0
961.1,1.9,18.0,80.0,521.0
960.4,1.9,18.0,80.0,527.0
959.4,1.9,17.9,80.0,536.0
958.5,1.9,17.9,80.0,544.0
957.5,1.9,17.8,81.0,553.0
956.4,1.9,17.7,82.0,563.0
955.3,1.9,17.6,83.0,573.0
954.1,1.9,17.4,83.0,583.0
953.2,1.9,17.4,84.0,591.0
952.5,1.9,17.3,83.0,597.0
951.9,1.9,17.3,83.0,604.0
951.2,1.9,17.2,84.0,610.0
950.4,1.9,17.2,84.0,617.0
949.6,1.9,17.1,84.0,624.0
948.8,1.9,17.1,84.0,631.0
947.9,1.9,17.0,84.0,639.0
947.1,1.9,17.0,84.0,646.0
946.3,1.9,17.0,82.0,653.0
945.4,1.9,17.0,81.0,662.0
944.5,1.9,16.9,81.0,670.0
943.7,1.9,16.9,80.0,677.0
942.9,1.9,16.9,79.0,684.0
942.1,1.9,16.9,79.0,692.0
941.2,1.9,16.8,79.0,700.0
940.4,2.0,16.8,79.0,707.0
939.5,2.0,16.7,79.0,715.0
938.5,2.0,16.6,80.0,724.0
937.5,2.0,16.6,80.0,733.0
936.4,2.0,16.5,80.0,744.0
935.2,2.0,16.4,80.0,754.0
934.1,2.0,16.3,81.0,764.0
933.2,2.0,16.2,81.0,773.0
932.4,2.0,16.2,81.0,780.0
931.4,2.0,16.1,81.0,789.0
930.5,2.0,16.1,81.0,797.0
929.6,2.0,16.0,81.0,806.0
928.6,2.0,16.0,82.0,815.0
927.7,2.0,16.0,82.0,823.0
926.7,2.0,15.9,82.0,832.0
925.9,2.0,15.8,83.0,839.0
925.0,2.0,15.7,83.0,848.0
923.9,2.0,15.6,84.0,858.0
922.7,2.0,15.5,85.0,869.0
921.6,1.9,15.4,85.0,879.0
920.8,1.9,15.3,84.0,886.0
920.1,1.9,15.2,84.0,892.0
919.5,1.9,15.2,85.0,898.0
918.7,1.9,15.1,85.0,906.0
917.6,1.9,15.0,86.0,916.0
916.4,1.9,14.9,86.0,927.0
915.3,1.9,14.8,87.0,937.0
914.1,1.9,14.7,88.0,949.0
913.0,1.9,14.6,88.0,959.0
912.1,1.9,14.5,88.0,967.0
911.3,1.9,14.5,88.0,975.0
910.3,1.9,14.5,88.0,984.0
909.3,1.9,14.4,88.0,993.0
908.5,1.9,14.3,89.0,1001.0
907.5,1.9,14.3,89.0,1010.0
906.4,1.9,14.2,89.0,1020.0
905.5,1.9,14.1,90.0,1029.0
904.4,1.9,14.1,90.0,1039.0
903.2,1.9,14.1,91.0,1050.0
902.0,1.8,14.1,91.0,1061.0
901.0,1.8,14.0,90.0,1070.0
900.1,1.8,14.1,90.0,1079.0
899.1,1.8,14.1,89.0,1089.0
898.1,1.8,14.1,89.0,1098.0
896.9,1.8,14.0,89.0,1109.0
895.5,1.8,14.0,89.0,1123.0
894.1,1.8,13.8,89.0,1136.0
893.0,1.8,13.8,89.0,1146.0
892.0,1.8,13.7,89.0,1156.0
891.1,1.7,13.6,90.0,1164.0
890.1,1.7,13.5,90.0,1173.0
889.0,1.7,13.5,90.0,1184.0
888.0,1.7,13.4,91.0,1193.0
887.0,1.7,13.4,91.0,1202.0
886.0,1.7,13.5,91.0,1213.0
884.8,1.7,13.4,91.0,1223.0
883.8,1.7,13.5,91.0,1234.0
882.6,1.7,13.6,90.0,1245.0
881.2,1.7,13.6,90.0,1258.0
879.8,1.7,13.6,90.0,1271.0
878.7,1.7,13.6,90.0,1283.0
877.5,1.7,13.5,90.0,1294.0
876.2,1.6,13.4,90.0,1307.0
874.9,1.6,13.3,90.0,1319.0
873.7,1.6,13.2,91.0,1331.0
872.6,1.6,13.1,91.0,1341.0
871.4,1.6,13.0,91.0,1353.0
870.3,1.6,12.9,92.0,1363.0
869.3,1.6,12.8,92.0,1373.0
868.3,1.6,12.7,92.0,1382.0
867.6,1.6,12.6,93.0,1389.0
866.9,1.6,12.5,93.0,1396.0
