#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
2016-01-15,EIMO,1,Juan Crespo

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT
Name,Model,Number
ECC,6A,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,49.0
 
#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,2016-01-15,23:42:00
 
#PROFILE
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1011.3,0.9,24.5,71.0,49.0
1010.6,0.9,23.9,70.0,55.0
1009.4,0.9,23.7,71.0,65.0
1008.1,0.9,23.4,73.0,77.0
1006.8,0.9,23.2,74.0,88.0
1005.8,0.9,23.0,75.0,97.0
1004.7,0.9,23.0,75.0,107.0
1003.4,0.9,22.9,76.0,118.0
1002.0,0.9,22.8,76.0,130.0
1000.7,0.9,22.6,77.0,141.0
999.5,0.9,22.4,77.0,152.0
998.5,0.9,22.4,78.0,161.0
997.4,0.9,22.3,78.0,170.0
996.3,0.9,22.2,79.0,180.0
995.1,0.9,22.0,79.0,190.0
994.0,0.9,22.0,79.0,199.0
993.1,0.9,21.9,79.0,207.0
992.2,0.9,21.8,79.0,216.0
991.1,0.9,21.8,79.0,225.0
989.9,1.0,21.8,79.0,235.0
988.6,1.0,21.7,79.0,247.0
987.1,1.0,21.5,79.0,260.0
985.8,1.0,21.4,80.0,272.0
984.7,1.0,21.3,81.0,282.0
983.5,1.0,21.2,82.0,292.0
982.2,1.0,21.1,82.0,303.0
981.1,1.0,21.0,83.0,313.0
980.0,1.0,20.9,83.0,323.0
978.9,1.0,20.8,83.0,333.0
977.7,1.0,20.8,84.0,343.0
976.6,1.0,20.7,84.0,353.0
975.3,1.0,20.6,85.0,364.0
974.1,1.0,20.5,85.0,375.0
973.0,1.0,20.4,84.0,385.0
972.0,1.0,20.4,83.0,394.0
970.9,1.0,20.3,81.0,404.0
969.9,1.0,20.2,82.0,412.0
969.1,1.0,20.1,84.0,420.0
968.1,1.0,20.0,84.0,429.0
966.8,1.0,19.9,84.0,440.0
965.5,1.0,19.8,84.0,452.0
964.1,1.0,19.8,81.0,464.0
962.8,1.0,19.9,78.0,476.0
961.6,1.0,19.7,79.0,487.0
960.5,1.0,19.6,80.0,497.0
959.5,1.0,19.5,80.0,506.0
958.7,1.0,19.5,80.0,513.0
957.7,1.0,19.4,79.0,522.0
956.6,1.0,19.4,78.0,532.0
955.5,1.0,19.3,78.0,542.0
954.3,1.0,19.3,78.0,552.0
953.0,1.0,19.2,78.0,564.0
951.6,1.0,19.1,77.0,577.0
950.2,1.0,19.0,77.0,590.0
949.0,1.0,18.9,76.0,600.0
948.0,1.0,18.9,76.0,609.0
947.0,1.0,18.8,76.0,619.0
945.9,1.0,18.7,77.0,628.0
945.0,1.0,18.6,77.0,637.0
944.0,1.0,18.6,77.0,646.0
942.9,1.0,18.5,79.0,656.0
941.9,1.0,18.4,80.0,665.0
940.7,1.0,18.3,80.0,676.0
939.5,1.0,18.3,79.0,687.0
938.5,1.0,18.3,78.0,696.0
937.5,1.1,18.3,76.0,705.0
936.5,1.1,18.2,76.0,714.0
935.5,1.1,18.1,76.0,724.0
934.4,1.1,18.0,76.0,734.0
933.3,1.1,18.0,76.0,744.0
932.2,1.1,17.9,76.0,754.0
931.1,1.1,17.8,76.0,764.0
930.0,1.1,17.7,76.0,774.0
929.0,1.1,17.6,77.0,783.0
928.1,1.1,17.5,77.0,792.0
927.2,1.1,17.5,77.0,800.0
926.2,1.1,17.4,77.0,809.0
925.3,1.1,17.3,77.0,818.0
924.5,1.1,17.3,77.0,825.0
923.6,1.1,17.3,77.0,833.0
922.7,1.1,17.2,77.0,842.0
921.8,1.1,17.1,77.0,850.0
920.8,1.1,17.0,77.0,859.0
919.8,1.1,17.0,78.0,869.0
918.8,1.1,16.9,78.0,878.0
918.0,1.1,16.8,78.0,885.0
917.1,1.1,16.8,78.0,894.0
916.0,1.1,16.6,78.0,904.0
914.8,1.1,16.5,79.0,915.0
913.8,1.1,16.5,79.0,924.0
913.0,1.1,16.4,79.0,932.0
912.0,1.1,16.3,80.0,942.0
910.9,1.1,16.2,80.0,951.0
910.0,1.2,16.2,80.0,961.0
908.8,1.2,16.1,81.0,971.0
907.6,1.2,16.0,81.0,982.0
906.6,1.2,15.9,82.0,992.0
905.6,1.2,15.8,82.0,1001.0
904.6,1.2,15.7,82.0,1010.0
903.7,1.2,15.6,83.0,1019.0
902.5,1.2,15.6,83.0,1030.0
901.2,1.2,15.4,84.0,1042.0
900.0,1.2,15.3,84.0,1054.0
898.7,1.2,15.2,85.0,1067.0
897.6,1.2,15.1,85.0,1077.0
896.7,1.2,15.0,86.0,1085.0
895.7,1.2,14.9,86.0,1095.0
894.4,1.2,14.8,87.0,1107.0
893.2,1.2,14.7,87.0,1118.0
892.0,1.2,14.6,88.0,1129.0
891.0,1.2,14.5,88.0,1140.0
890.0,1.2,14.4,88.0,1149.0
888.9,1.2,14.3,89.0,1159.0
887.9,1.2,14.2,89.0,1169.0
886.7,1.2,14.1,90.0,1180.0
885.5,1.2,14.0,91.0,1192.0
884.4,1.2,13.9,91.0,1202.0
883.5,1.2,13.8,90.0,1211.0
882.4,1.2,13.7,91.0,1221.0
881.4,1.2,13.6,91.0,1231.0
880.3,1.2,13.5,91.0,1241.0
879.2,1.2,13.5,92.0,1252.0
878.2,1.2,13.4,91.0,1261.0
877.3,1.2,13.4,90.0,1270.0
876.5,1.2,13.4,89.0,1278.0
875.7,1.2,13.3,89.0,1285.0
874.9,1.2,13.3,89.0,1293.0
874.1,1.2,13.2,88.0,1301.0
873.4,1.2,13.2,88.0,1307.0
872.7,1.2,13.1,88.0,1314.0
872.0,1.2,13.1,88.0,1322.0
871.3,1.2,13.0,87.0,1328.0
870.5,1.2,13.0,87.0,1336.0
869.7,1.2,13.0,86.0,1343.0
869.0,1.2,13.0,85.0,1350.0
868.2,1.2,13.0,85.0,1358.0
867.6,1.2,13.0,84.0,1364.0
866.9,1.2,13.0,84.0,1371.0
866.2,1.2,12.9,85.0,1377.0
865.5,1.2,12.9,85.0,1384.0
864.8,1.2,12.8,84.0,1391.0
864.0,1.2,12.8,84.0,1399.0
863.2,1.2,12.7,84.0,1407.0
862.5,1.2,12.7,84.0,1414.0
