#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2016-08-19,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2016-08-19,23:47:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1012.1,1.6,21.3,90.0,350.0,5.0,49.9
1011.7,1.6,21.2,91.3,347.4,4.5,52.7
1011.5,1.6,21.1,91.5,346.4,4.6,56.3
1011.0,1.6,21.1,91.7,346.3,4.9,60.5
1010.3,1.6,21.0,91.8,346.7,5.2,65.2
1009.7,1.6,21.0,92.0,347.1,5.7,69.8
1009.3,1.6,20.9,92.3,347.6,6.1,73.8
1009.0,1.6,20.9,92.5,348.1,6.5,77.4
1008.5,1.6,20.8,92.5,348.5,6.9,80.9
1008.1,1.6,20.8,92.4,348.9,7.3,84.4
1007.7,1.6,20.7,92.3,349.3,7.7,87.9
1007.3,1.6,20.7,92.4,349.8,8.1,91.7
1006.8,1.6,20.7,92.4,350.2,8.5,95.7
1006.2,1.6,20.6,92.6,350.6,8.9,99.7
1005.9,1.6,20.6,92.8,351.0,9.2,103.5
1005.5,1.6,20.5,92.7,351.4,9.6,107.5
1004.9,1.6,20.5,92.7,351.8,9.9,111.7
1004.4,1.6,20.4,92.8,352.1,10.2,115.9
1004.0,1.6,20.4,92.9,352.5,10.5,120.0
1003.5,1.6,20.4,93.2,352.8,10.7,124.0
1003.1,1.6,20.3,93.8,353.1,11.0,128.0
1002.6,1.6,20.3,94.4,353.4,11.2,132.0
1002.1,1.6,20.2,94.6,353.7,11.4,135.7
1001.7,1.6,20.2,94.6,353.9,11.5,139.0
1001.4,1.6,20.1,94.9,354.2,11.7,142.2
1001.0,1.6,20.1,95.3,354.3,11.8,145.6
1000.6,1.6,20.1,95.4,354.5,11.9,149.3
1000.1,1.6,20.0,95.4,354.6,12.0,153.5
999.5,1.6,20.0,95.5,354.7,12.1,158.2
999.0,1.6,19.9,95.6,354.8,12.1,163.1
998.4,1.7,19.9,95.6,354.8,12.2,168.1
997.8,1.7,19.8,95.6,354.8,12.2,173.1
997.2,1.7,19.8,95.7,354.7,12.3,177.7
996.8,1.7,19.8,95.6,354.7,12.3,181.7
996.5,1.7,19.7,95.4,354.5,12.3,185.5
996.0,1.7,19.7,95.5,354.4,12.4,189.5
995.4,1.7,19.7,95.8,354.2,12.4,193.7
994.9,1.7,19.6,96.1,354.0,12.5,197.9
994.5,1.7,19.6,96.4,353.8,12.5,202.2
994.0,1.7,19.6,96.6,353.6,12.6,206.7
993.4,1.7,19.5,96.9,353.4,12.7,211.6
992.8,1.7,19.5,97.4,353.1,12.7,216.8
992.1,1.7,19.4,97.6,352.8,12.8,221.9
991.7,1.7,19.4,97.9,352.5,12.9,226.9
991.1,1.7,19.3,98.4,352.3,13.0,232.0
990.4,1.7,19.3,99.1,352.0,13.1,237.6
989.7,1.7,19.2,99.5,351.7,13.3,243.4
989.1,1.7,19.1,99.6,351.4,13.4,249.4
988.4,1.7,19.1,99.7,351.2,13.5,255.6
987.6,1.7,19.0,99.6,350.9,13.7,262.2
986.8,1.7,19.0,99.5,350.7,13.8,269.0
986.0,1.7,18.9,99.5,350.4,14.0,275.9
985.2,1.7,18.9,99.6,350.2,14.1,282.8
984.5,1.7,18.8,99.7,350.0,14.2,289.4
983.7,1.7,18.8,99.6,349.7,14.4,295.7
983.1,1.7,18.8,99.3,349.5,14.5,301.6
982.4,1.7,18.7,99.1,349.3,14.6,307.2
981.8,1.7,18.7,99.2,349.1,14.8,312.8
981.2,1.7,18.7,99.2,348.8,14.9,318.2
980.6,1.7,18.6,99.1,348.6,15.0,323.5
980.0,1.7,18.6,99.4,348.4,15.1,328.6
979.4,1.7,18.6,99.7,348.1,15.2,333.7
978.8,1.7,18.5,100.0,347.9,15.3,339.1
978.1,1.7,18.5,100.0,347.6,15.4,345.1
977.4,1.7,18.4,100.0,347.4,15.4,351.7
976.6,1.7,18.4,100.0,347.1,15.5,359.0
975.6,1.7,18.4,100.0,346.8,15.5,366.2
974.9,1.7,18.3,100.0,346.5,15.6,372.9
974.3,1.7,18.3,100.0,346.2,15.6,379.0
973.6,1.7,18.3,100.0,345.9,15.7,385.0
972.9,1.7,18.2,100.0,345.6,15.7,391.0
972.2,1.7,18.2,100.0,345.3,15.7,397.5
971.4,1.7,18.1,100.0,344.9,15.8,404.3
970.6,1.7,18.1,100.0,344.6,15.8,411.3
969.8,1.7,18.1,100.0,344.3,15.8,417.9
969.2,1.7,18.1,100.0,343.9,15.9,424.1
968.6,1.7,18.0,99.7,343.6,15.9,429.9
967.9,1.7,18.0,99.6,343.2,15.9,435.7
967.2,1.7,18.0,99.7,342.8,15.9,441.6
966.5,1.7,18.0,100.0,342.5,16.0,447.5
965.9,1.7,17.9,100.0,342.1,16.0,453.4
965.2,1.7,17.9,100.0,341.8,16.1,459.3
964.5,1.7,17.9,100.0,341.5,16.1,465.3
963.9,1.7,17.9,100.0,341.1,16.1,470.9
963.3,1.7,17.8,100.0,340.8,16.2,476.4
962.7,1.7,17.8,100.0,340.5,16.2,481.7
962.1,1.7,17.8,100.0,340.2,16.2,486.8
961.6,1.7,17.7,100.0,339.9,16.3,491.9
961.0,1.7,17.7,100.0,339.7,16.3,497.2
960.3,1.7,17.6,100.0,339.4,16.3,502.7
959.7,1.7,17.6,100.0,339.1,16.4,508.0
959.2,1.7,17.4,100.0,338.9,16.4,512.9
958.7,1.7,17.3,100.0,338.7,16.4,517.8
958.1,1.7,17.3,100.0,338.5,16.4,522.7
957.6,1.7,17.3,100.0,338.3,16.5,527.9
956.9,1.7,17.3,100.0,338.1,16.5,533.5
956.2,1.7,17.2,100.0,337.9,16.5,539.4
955.6,1.7,17.1,100.0,337.7,16.5,545.2
955.0,1.7,17.0,100.0,337.5,16.5,551.1
954.3,1.7,17.0,100.0,337.3,16.5,557.0
953.6,1.7,17.0,100.0,337.1,16.5,563.0
952.9,1.7,17.0,100.0,336.9,16.5,569.0
952.3,1.7,16.9,100.0,336.7,16.5,574.9
951.7,1.7,16.9,100.0,336.5,16.5,580.8
951.0,1.7,17.0,100.0,336.3,16.5,586.9
950.3,1.7,16.9,100.0,336.1,16.5,593.3
949.5,1.7,16.9,99.9,335.9,16.5,599.9
948.8,1.7,16.8,99.9,335.6,16.5,606.7
948.0,1.7,16.8,99.9,335.4,16.5,613.5
947.2,1.7,16.7,99.9,335.1,16.5,620.0
946.6,1.7,16.8,99.9,334.8,16.5,626.2
945.9,1.7,16.8,99.8,334.5,16.5,632.3
945.2,1.7,16.7,99.8,334.2,16.4,638.4
944.6,1.7,16.6,100.0,333.9,16.4,644.4
943.9,1.6,16.6,100.0,333.6,16.4,650.2
943.3,1.6,16.5,99.9,333.2,16.4,655.6
942.8,1.6,16.5,100.0,332.9,16.4,660.5
942.3,1.6,16.5,100.0,332.5,16.4,665.0
941.8,1.6,16.5,100.0,332.2,16.4,669.4
941.4,1.6,16.5,100.0,331.8,16.4,674.2
940.7,1.6,16.4,100.0,331.4,16.4,679.6
940.0,1.6,16.3,100.0,331.1,16.4,685.5
939.4,1.6,16.2,100.0,330.7,16.4,691.1
938.8,1.6,16.1,99.5,330.3,16.4,696.3
938.3,1.7,16.0,97.9,330.0,16.4,700.9
937.9,1.7,15.9,96.3,329.6,16.4,705.5
937.4,1.6,15.8,96.6,329.3,16.3,710.3
936.7,1.6,15.6,96.8,328.9,16.3,715.5
936.1,1.6,15.5,96.5,328.6,16.3,720.9
935.6,1.6,15.3,97.2,328.3,16.3,726.2
935.0,1.6,15.2,97.9,328.0,16.3,731.5
934.4,1.6,15.2,97.6,327.7,16.3,736.9
933.8,1.6,15.1,97.5,327.4,16.2,742.2
933.3,1.6,15.2,98.3,327.1,16.2,747.7
932.6,1.6,15.2,98.6,326.8,16.2,753.3
931.9,1.6,15.3,99.1,326.6,16.2,759.0
931.4,1.6,15.1,97.6,326.3,16.1,764.4
930.8,1.6,14.9,95.8,326.0,16.1,769.4
930.3,1.6,14.9,95.6,325.8,16.1,774.3
929.8,1.6,14.8,96.0,325.5,16.0,779.1
929.2,1.6,14.8,96.5,325.3,16.0,784.0
928.7,1.6,14.8,96.8,325.1,16.0,789.1
928.1,1.6,14.8,96.7,324.8,15.9,794.3
927.5,1.6,14.7,96.4,324.6,15.9,799.7
926.9,1.6,14.7,96.3,324.3,15.9,805.2
926.3,1.6,14.7,96.3,324.1,15.8,810.9
925.6,1.6,14.6,96.2,323.9,15.8,816.5
925.1,1.6,14.6,96.2,323.6,15.8,822.0
924.5,1.6,14.6,96.2,323.4,15.8,827.2
924.0,1.6,14.5,96.3,323.2,15.7,832.2
923.4,1.6,14.5,96.2,322.9,15.7,837.0
922.9,1.6,14.5,96.2,322.7,15.7,841.6
922.4,1.6,14.5,96.4,322.5,15.7,845.9
922.0,1.6,14.4,96.5,322.2,15.7,850.2
921.6,1.6,14.4,96.5,322.0,15.7,854.7
921.0,1.6,14.4,96.5,321.7,15.7,859.7
920.3,1.6,14.4,96.6,321.5,15.6,865.1
919.8,1.6,14.3,96.7,321.3,15.6,870.6
919.2,1.6,14.3,96.7,321.0,15.6,875.9
918.6,1.6,14.3,96.5,320.8,15.6,880.9
918.2,1.6,14.3,96.3,320.6,15.6,885.8
917.6,1.6,14.2,96.4,320.3,15.6,890.8
917.0,1.6,14.2,96.4,320.1,15.6,895.9
916.5,1.6,14.1,96.1,319.9,15.6,900.8
916.0,1.6,14.1,95.5,319.6,15.6,905.8
915.4,1.6,14.0,95.4,319.4,15.6,910.8
914.9,1.6,14.0,95.8,319.2,15.6,915.8
914.4,1.6,14.0,96.1,319.0,15.6,920.5
913.9,1.6,14.0,96.2,318.8,15.6,924.8
913.5,1.6,13.9,96.4,318.6,15.6,929.1
913.0,1.6,13.9,96.0,318.4,15.6,933.5
912.5,1.6,13.9,95.4,318.2,15.6,937.9
912.0,1.6,13.8,95.1,318.1,15.6,942.1
911.6,1.6,13.8,95.2,317.9,15.5,945.9
911.3,1.6,13.8,95.3,317.8,15.5,949.8
910.8,1.6,13.8,95.5,317.6,15.5,954.2
910.2,1.6,13.7,95.8,317.5,15.5,959.0
909.7,1.6,13.7,96.0,317.4,15.5,963.9
909.2,1.6,13.7,96.0,317.3,15.4,968.8
908.6,1.6,13.7,95.9,317.3,15.4,973.3
908.2,1.6,13.7,96.0,317.2,15.4,977.2
907.9,1.6,13.6,96.1,317.2,15.4,980.8
907.5,1.6,13.6,96.4,317.2,15.4,984.4
907.1,1.6,13.6,96.6,317.2,15.3,988.2
906.7,1.6,13.6,96.7,317.2,15.3,992.1
906.2,1.6,13.6,96.6,317.3,15.3,996.0
905.8,1.6,13.6,96.3,317.4,15.3,999.6
905.5,1.6,13.6,95.7,317.5,15.2,1003.1
905.1,1.6,13.5,95.1,317.6,15.2,1006.7
904.7,1.6,13.5,94.7,317.8,15.2,1010.7
904.2,1.6,13.5,94.5,318.0,15.1,1015.0
903.7,1.6,13.5,94.6,318.2,15.1,1019.4
903.3,1.6,13.5,94.7,318.4,15.1,1023.7
902.8,1.6,13.4,94.6,318.7,15.0,1028.0
902.4,1.6,13.4,94.3,319.0,15.0,1032.2
901.9,1.6,13.4,94.1,319.3,15.0,1036.4
901.5,1.6,13.4,94.1,319.6,14.9,1040.6
901.0,1.6,13.3,94.2,320.0,14.9,1044.6
900.6,1.6,13.3,94.3,320.4,14.9,1048.5
900.2,1.7,13.3,94.5,320.8,14.8,1052.1
899.8,1.7,13.3,94.6,321.2,14.8,1055.5
899.5,1.7,13.3,94.6,321.7,14.8,1058.6
899.2,1.7,13.3,94.6,322.1,14.7,1061.7
898.9,1.7,13.2,94.7,322.6,14.7,1065.1
898.5,1.7,13.2,94.7,323.1,14.6,1068.9
