#CONTENT 
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority
2009-05-22,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2009-05-22,23:23:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1005.5,1.9,21.9,84.0,49.0
1000.2,2.0,21.3,82.0,96.0
995.1,2.1,20.9,84.0,140.0
989.8,2.2,20.5,86.0,187.0
984.7,2.2,20.1,88.0,231.0
979.9,2.2,19.7,89.0,273.0
974.9,2.2,19.3,91.0,318.0
969.7,2.2,18.8,93.0,364.0
964.7,2.2,18.3,95.0,408.0
959.5,2.2,17.9,96.0,454.0
954.2,2.2,17.5,98.0,503.0
948.6,2.2,17.2,98.0,553.0
943.3,2.3,16.9,99.0,601.0
937.8,2.3,16.6,94.0,651.0
932.5,2.3,16.3,95.0,699.0
926.8,2.3,15.9,95.0,751.0
921.2,2.3,15.5,96.0,803.0
915.6,2.3,15.0,98.0,855.0
910.0,2.3,14.6,99.0,907.0
904.5,2.3,14.3,100.0,958.0
898.8,2.3,13.8,97.0,1012.0
892.9,2.3,13.3,92.0,1068.0
887.4,2.2,13.7,85.0,1119.0
882.2,2.2,13.3,92.0,1169.0
877.3,2.3,13.0,93.0,1216.0
871.5,2.2,12.8,92.0,1272.0
866.0,2.2,12.5,92.0,1325.0
860.8,2.2,12.1,93.0,1376.0
855.5,2.2,12.4,84.0,1428.0
850.1,2.2,12.6,73.0,1481.0
844.7,2.2,12.0,76.0,1534.0
840.0,2.2,11.5,77.0,1581.0
835.3,2.2,11.0,84.0,1628.0
830.4,2.2,10.6,92.0,1677.0
825.6,2.2,10.3,92.0,1726.0
820.7,2.2,10.2,90.0,1775.0
816.1,2.2,10.0,88.0,1822.0
811.6,2.2,9.8,85.0,1869.0
807.0,2.2,9.6,84.0,1915.0
802.7,2.2,9.5,81.0,1960.0
798.6,2.2,9.2,79.0,2003.0
794.3,2.1,9.3,71.0,2047.0
790.3,2.1,9.3,59.0,2090.0
786.2,2.2,9.3,46.0,2132.0
782.0,2.3,9.1,49.0,2177.0
777.6,2.3,8.8,50.0,2223.0
773.5,2.3,8.5,50.0,2268.0
769.3,2.3,8.3,50.0,2312.0
765.2,2.3,8.0,51.0,2357.0
761.5,2.3,7.7,57.0,2397.0
757.6,2.2,7.5,62.0,2439.0
753.3,2.2,7.2,65.0,2485.0
748.9,2.2,7.1,55.0,2534.0
744.6,2.2,6.9,55.0,2582.0
740.2,2.2,6.8,59.0,2630.0
736.1,2.1,6.6,63.0,2676.0
731.9,2.0,6.2,68.0,2722.0
727.8,1.9,5.9,71.0,2768.0
723.6,1.8,5.6,73.0,2816.0
719.0,1.8,5.3,75.0,2868.0
714.5,1.7,5.1,75.0,2920.0
710.5,1.7,5.0,65.0,2966.0
706.7,1.8,4.8,53.0,3010.0
702.9,1.9,4.6,47.0,3054.0
699.3,2.0,4.4,41.0,3095.0
695.9,2.1,4.3,34.0,3135.0
692.1,2.1,4.1,28.0,3179.0
688.4,2.2,3.7,28.0,3222.0
684.7,2.2,3.3,29.0,3266.0
681.1,2.2,2.9,30.0,3309.0
677.4,2.1,2.5,32.0,3353.0
673.8,2.1,2.1,34.0,3396.0
670.2,2.1,1.7,37.0,3440.0
666.3,2.1,1.4,37.0,3487.0
662.5,2.1,1.0,39.0,3532.0
658.8,2.1,0.6,41.0,3577.0
655.5,2.1,0.3,43.0,3618.0
652.1,2.1,0.0,43.0,3659.0
648.6,2.1,-0.3,41.0,3702.0
645.0,2.1,-0.5,38.0,3747.0
641.1,2.1,-0.6,41.0,3796.0
637.0,2.1,-0.8,44.0,3847.0
633.1,2.0,-1.2,46.0,3895.0
629.4,2.0,-1.4,44.0,3942.0
625.9,2.0,-1.6,37.0,3987.0
622.6,2.1,-1.0,23.0,4030.0
619.2,2.2,-0.7,11.0,4072.0
616.2,2.2,-0.5,3.0,4111.0
613.2,2.3,-0.6,3.0,4150.0
610.1,2.3,-0.9,3.0,4191.0
606.8,2.4,-1.2,3.0,4234.0
603.4,2.4,-1.4,3.0,4279.0
599.9,2.4,-1.5,2.0,4325.0
596.1,2.5,-1.5,1.0,4376.0
592.0,2.4,-1.8,1.0,4430.0
588.3,2.4,-2.2,1.0,4481.0
584.8,2.4,-2.6,2.0,4527.0
581.7,2.4,-2.9,2.0,4570.0
578.4,2.4,-3.3,4.0,4614.0
575.2,2.4,-3.7,5.0,4658.0
572.1,2.3,-4.1,6.0,4701.0
569.1,2.3,-4.5,7.0,4743.0
565.9,2.3,-4.9,8.0,4787.0
563.1,2.3,-5.2,10.0,4825.0
560.2,2.2,-5.4,9.0,4866.0
557.5,2.3,-5.6,7.0,4904.0
554.7,2.3,-5.8,6.0,4944.0
551.6,2.3,-6.1,6.0,4988.0
548.2,2.3,-6.5,6.0,5036.0
544.9,2.2,-6.8,9.0,5083.0
541.7,2.2,-7.1,10.0,5129.0
538.6,2.2,-7.3,9.0,5173.0
535.9,2.2,-7.6,9.0,5213.0
533.4,2.2,-7.9,10.0,5249.0
530.9,2.2,-8.1,11.0,5285.0
528.5,2.2,-8.4,11.0,5321.0
525.8,2.2,-8.6,11.0,5360.0
522.8,2.2,-8.8,10.0,5404.0
520.0,2.2,-9.0,8.0,5445.0
517.4,2.2,-9.0,7.0,5485.0
514.7,2.3,-9.0,6.0,5525.0
512.1,2.3,-9.1,5.0,5564.0
509.4,2.4,-9.4,5.0,5606.0
506.8,2.4,-9.6,5.0,5645.0
504.2,2.4,-9.8,6.0,5685.0
501.6,2.4,-9.9,5.0,5724.0
498.9,2.5,-10.1,5.0,5766.0
496.7,2.5,-10.3,7.0,5800.0
494.4,2.5,-10.4,8.0,5835.0
492.0,2.4,-10.6,7.0,5873.0
489.6,2.4,-10.9,17.0,5910.0
487.1,2.3,-11.3,26.0,5950.0
484.5,2.2,-11.7,34.0,5991.0
482.4,2.1,-12.0,38.0,6025.0
480.1,2.0,-12.3,38.0,6060.0
477.9,2.0,-12.6,39.0,6096.0
475.5,2.0,-12.9,38.0,6135.0
473.2,2.0,-13.2,36.0,6172.0
