#CONTENT 
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority
2015-07-24,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2015-07-24,23:38:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1009.3,1.7,20.8,77.0,49.0
1008.4,1.7,20.8,72.0,57.0
1007.3,1.9,20.6,73.0,66.0
1006.3,1.9,20.5,73.0,75.0
1005.3,1.9,20.4,74.0,83.0
1004.3,1.9,20.3,74.0,92.0
1003.4,1.9,20.2,75.0,100.0
1002.4,1.9,20.1,75.0,108.0
1001.2,1.9,20.0,76.0,118.0
999.9,1.9,19.9,76.0,130.0
998.4,1.9,19.8,76.0,143.0
997.0,1.9,19.6,77.0,155.0
995.9,1.9,19.6,77.0,165.0
995.0,1.9,19.5,76.0,173.0
994.0,1.9,19.5,76.0,181.0
992.9,1.9,19.4,75.0,190.0
991.6,1.9,19.4,74.0,201.0
990.5,1.9,19.3,74.0,211.0
989.7,1.9,19.2,75.0,218.0
989.0,1.9,19.2,75.0,224.0
988.3,1.9,19.1,74.0,231.0
987.4,1.9,19.1,72.0,239.0
986.5,1.9,18.9,74.0,247.0
985.7,1.9,18.9,75.0,253.0
984.9,1.9,18.8,75.0,260.0
983.9,1.9,18.7,76.0,269.0
982.8,1.9,18.6,76.0,279.0
981.6,1.9,18.6,75.0,289.0
980.4,1.9,18.5,76.0,300.0
979.3,1.9,18.4,77.0,309.0
978.2,1.9,18.2,77.0,319.0
977.3,1.9,18.2,77.0,327.0
976.6,1.9,18.1,77.0,333.0
975.6,1.9,18.1,77.0,342.0
974.5,1.9,18.0,77.0,351.0
973.4,1.9,17.9,77.0,361.0
972.1,1.9,17.8,78.0,372.0
970.9,1.9,17.7,78.0,383.0
969.7,1.8,17.6,78.0,394.0
968.4,1.8,17.5,78.0,405.0
967.1,1.8,17.4,79.0,417.0
965.7,1.8,17.2,80.0,429.0
964.6,1.8,17.1,80.0,439.0
963.4,1.8,17.0,81.0,450.0
962.2,1.8,16.9,81.0,460.0
961.0,1.8,16.8,82.0,470.0
959.9,1.8,16.7,82.0,481.0
958.7,1.8,16.7,82.0,491.0
957.6,1.8,16.6,82.0,501.0
956.5,1.8,16.5,82.0,511.0
955.4,1.8,16.4,82.0,520.0
954.5,1.8,16.3,82.0,529.0
953.5,1.8,16.3,83.0,538.0
952.6,1.8,16.2,83.0,546.0
951.7,1.8,16.1,83.0,554.0
950.8,1.8,16.0,84.0,562.0
949.9,1.8,15.9,84.0,570.0
949.0,1.8,15.9,85.0,578.0
948.0,1.8,15.7,86.0,587.0
946.8,1.8,15.6,87.0,597.0
945.6,1.8,15.5,88.0,609.0
944.4,1.8,15.4,88.0,619.0
943.4,1.8,15.3,87.0,628.0
942.4,1.8,15.3,86.0,637.0
941.5,1.8,15.2,85.0,645.0
940.6,1.8,15.1,85.0,653.0
939.6,1.8,15.1,84.0,662.0
938.6,1.8,15.0,84.0,671.0
937.6,1.8,14.9,85.0,680.0
936.7,1.8,14.8,84.0,689.0
935.7,1.8,14.7,83.0,698.0
934.5,1.8,14.7,83.0,708.0
933.4,1.8,14.6,84.0,719.0
932.3,1.8,14.5,84.0,729.0
931.3,1.8,14.4,84.0,737.0
930.3,1.8,14.3,86.0,747.0
929.2,1.8,14.2,88.0,756.0
928.2,1.8,14.1,89.0,766.0
927.3,1.8,14.1,90.0,774.0
926.4,1.8,14.0,91.0,782.0
925.4,1.8,13.9,91.0,792.0
924.4,1.8,13.8,91.0,801.0
923.5,1.8,13.8,91.0,809.0
922.7,1.8,13.7,91.0,816.0
921.8,1.8,13.7,91.0,824.0
921.1,1.8,13.6,91.0,831.0
920.3,1.7,13.6,92.0,838.0
919.4,1.7,13.5,92.0,846.0
918.5,1.7,13.4,92.0,854.0
917.6,1.7,13.4,92.0,863.0
916.7,1.7,13.3,92.0,871.0
915.7,1.7,13.3,93.0,881.0
914.8,1.7,13.3,93.0,889.0
913.9,1.7,13.2,93.0,897.0
913.0,1.7,13.2,93.0,906.0
912.1,1.7,13.2,94.0,914.0
911.3,1.7,13.2,94.0,921.0
910.5,1.7,13.1,94.0,928.0
909.5,1.7,13.1,94.0,938.0
908.3,1.7,13.0,94.0,948.0
907.3,1.7,13.0,94.0,958.0
906.3,1.7,12.9,94.0,967.0
905.5,1.7,12.9,94.0,975.0
904.8,1.7,12.8,94.0,981.0
904.2,1.7,12.8,94.0,987.0
903.5,1.7,12.7,94.0,993.0
902.8,1.7,12.7,94.0,1000.0
901.9,1.7,12.7,94.0,1009.0
901.0,1.7,12.8,93.0,1017.0
900.2,1.6,12.9,92.0,1024.0
899.5,1.6,13.1,91.0,1031.0
898.8,1.6,13.1,90.0,1037.0
898.0,1.6,13.2,88.0,1045.0
897.1,1.6,13.4,86.0,1053.0
896.3,1.6,13.4,84.0,1060.0
895.6,1.5,13.5,79.0,1067.0
894.7,1.5,13.6,75.0,1076.0
893.6,1.5,13.7,74.0,1086.0
892.5,1.5,13.7,74.0,1096.0
891.7,1.5,13.8,73.0,1104.0
891.0,1.5,13.9,73.0,1111.0
890.1,1.5,13.9,73.0,1119.0
889.2,1.5,14.0,72.0,1128.0
888.3,1.5,14.1,71.0,1137.0
887.4,1.5,14.2,70.0,1145.0
886.7,1.5,14.3,70.0,1152.0
885.8,1.5,14.4,72.0,1160.0
884.9,1.5,14.4,74.0,1169.0
884.1,1.5,14.5,75.0,1177.0
883.4,1.5,14.6,75.0,1183.0
882.8,1.5,14.6,74.0,1189.0
882.0,1.5,14.6,74.0,1196.0
881.2,1.5,14.7,74.0,1204.0
880.3,1.5,14.6,73.0,1213.0
879.5,1.5,14.6,72.0,1220.0
878.9,1.5,14.6,71.0,1227.0
878.2,1.5,14.6,72.0,1233.0
877.5,1.5,14.5,72.0,1240.0
876.8,1.5,14.5,72.0,1247.0
876.2,1.5,14.6,71.0,1253.0
875.4,1.5,14.5,70.0,1260.0
874.3,1.5,14.4,70.0,1271.0
873.3,1.5,14.3,69.0,1281.0
872.4,1.5,14.3,68.0,1289.0
