#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2019-09-13,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2019-09-13,23:45:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1020.9,1.91885018,18.7,74,110,7,49.92029369
1020.49841,1.92025626,18.776239,74.00598,106.6657992,5.115247185,54.28839874
1019.62518,1.92473543,18.7042,74.32717,104.0050322,4.388731424,60.10766602
1018.9408,1.92565322,18.5406,74.527916,102.479939,4.201797379,65.57080841
1018.47443,1.94333982,18.351,74.7561951,101.8688021,4.289878697,70.59266663
1017.93591,2.0279336,18.2138,74.93042,101.5567831,4.457930953,75.71364594
1017.1778,2.035599,18.14895,75.037674,101.2425734,4.622714253,81.33805847
1016.46613,2.07820368,18.0952,75.1040344,100.8790377,4.76749369,87.22847748
1015.74854,2.09338021,18.005579,75.17912,100.5033401,4.899048178,93.01335144
1015.06793,2.1167295,17.880029,75.49058,100.191267,5.036339354,98.47469187
1014.55725,2.13281727,17.7894,75.85144,99.94465821,5.17895494,103.704361
1013.96838,2.13438368,17.721552,76.2053,99.76129666,5.326339065,109.1837921
1013.21741,2.140283,17.651819,76.34388,99.63673439,5.477704348,115.178154
1012.35449,2.182351,17.57525,76.29634,99.56601484,5.632048232,121.2530518
1011.72046,2.19068074,17.508936,76.2526855,99.54457664,5.788246007,126.6412506
1011.27057,2.18225026,17.442865,76.36325,99.56850574,5.945231298,131.1756744
1010.79218,2.18232822,17.3867,76.7282257,99.63424819,6.102163139,135.2796707
1010.33508,2.17809439,17.3311,77.00708,99.73762666,6.258432133,139.521843
1009.77203,2.12710929,17.272821,77.2177048,99.87293792,6.413527127,144.3916588
1009.03772,2.12638,17.221765,77.50908,100.0324246,6.566943992,149.9465179
1008.37231,2.12648869,17.169366,77.68182,100.2063141,6.718094837,155.8326302
1007.63892,2.14015913,17.111444,77.65142,100.3836947,6.866217451,161.6725693
1006.95856,2.1406095,17.074152,77.65831,100.5540199,7.010333031,167.1228676
1006.4527,2.132682,17.03573,77.67782,100.7084516,7.149382051,172.0933762
1005.90527,2.1406548,16.9846,77.91167,100.840193,7.282438911,176.9011383
1005.32153,2.1534977,16.954919,78.41843,100.9440054,7.408837706,181.8768635
1004.654,2.170058,16.928217,78.83745,101.0150661,7.528176407,187.1323738
1004.03796,2.1954608,16.8729,79.13336,101.0478651,7.640275918,192.5770955
1003.41968,2.198779,16.792322,79.22276,101.0358036,7.745035052,198.12467
1002.73267,2.20158339,16.6932,79.1323547,100.9719233,7.842319588,203.6175995
1002.08331,2.20204759,16.612268,79.21766,100.8499462,7.93187236,208.654129
1001.58252,2.19825459,16.5897,79.33664,100.6652749,8.013331764,212.8600903
1001.25244,2.19778013,16.528528,79.22856,100.4160608,8.086385043,216.3113251
1000.88696,2.19784021,16.435175,79.48841,100.1034117,8.151096653,219.5339737
1000.50085,2.19796252,16.384851,80.20524,99.7301113,8.207905236,223.028801
1000.03247,2.19805264,16.357935,80.836174,99.29928392,8.257431796,227.0617275
999.4338,2.198156,16.3229,80.99253,98.81280817,8.300336133,231.5243454
998.8602,2.20185471,16.29223,80.91354,98.27128084,8.337432247,236.0032349
998.416,2.21134353,16.242883,80.66048,97.675733,8.369475764,240.2818985
997.9891,2.21716952,16.1899,80.51569,97.02920601,8.396927541,244.5605392
997.4499,2.22353,16.138055,80.7858,96.33764196,8.420309392,249.1256008
996.807251,2.22578716,16.096948,81.12942,95.6114584,8.440505164,253.8772888
996.2115,2.22589064,16.075037,81.4527359,94.86463111,8.458124124,258.3499222
995.8506,2.22595358,16.053644,81.75985,94.10948647,8.473106637,262.3508911
995.454956,2.224187,16.0046,82.01358,93.35293245,8.485336419,266.2918472
994.930664,2.217203,15.933862,82.11651,92.59860247,8.495289624,270.5675678
994.370056,2.20999455,15.884637,82.0017853,91.8516037,8.50390233,275.0728302
993.7656,2.20366573,15.851831,81.98461,91.12248944,8.511953006,279.3559494
993.3488,2.201706,15.823633,82.17841,90.42613895,8.519539978,283.0156479
993.084656,2.20177531,15.812738,82.37161,89.77595482,8.526113387,286.2525024
992.76416,2.201831,15.781427,82.74571,89.17825943,8.531140153,289.8097687
992.1803,2.1969192,15.7206,83.08565,88.63265019,8.534616858,294.1926727
991.478149,2.19913769,15.65188,83.26661,88.13640721,8.537139693,299.0315857
990.9653,2.22194,15.6076,83.26043,87.69069162,8.539533059,303.6026115
990.545166,2.240591,15.5794,83.1207352,87.301534,8.542322314,307.6729507
990.125366,2.245776,15.527917,83.21915,86.97583802,8.545504891,311.5170288
989.6976,2.246527,15.477747,83.5829544,86.71684766,8.548594857,315.5014191
989.1409,2.245758,15.429865,83.95201,86.5216762,8.550934752,319.8194885
988.5821,2.239341,15.394617,84.0815,86.38222641,8.551997847,324.3213158
988.045349,2.23146152,15.358423,84.12536,86.28874467,8.55161472,328.8207541
987.592957,2.22896862,15.3328,84.31772,86.23335075,8.55009685,333.3794556
987.0417,2.22319412,15.3076,84.6508255,86.21098343,8.548231285,338.3413925
986.3695,2.216229,15.257623,85.02213,86.21808103,8.546953549,343.8315887
985.6484,2.21473932,15.203638,85.12852,86.25053256,8.546904162,349.521553
985.000854,2.21489048,15.162683,85.19486,86.30268994,8.548116331,354.9771271
984.4154,2.21502781,15.1172,85.49821,86.36838451,8.549970486,360.062458
983.925,2.222069,15.046625,86.1621857,86.44017636,8.551569733,364.9767609
983.4033,2.22981119,14.97384,86.65877,86.51149605,8.55214389,370.246666
982.598,2.23226523,14.9041,86.53611,86.57690052,8.551482306,376.0888367
981.806335,2.23487377,14.839716,86.39373,86.63178393,8.550026897,381.9976959
981.26,2.23496985,14.816034,86.21606,86.67222679,8.548326575,387.4548035
980.7139,2.235098,14.78634,86.0660858,86.69659224,8.546428069,392.6081848
980.168,2.23857069,14.733362,86.21826,86.70334765,8.54422127,397.7755585
979.4778,2.24213314,14.6836,86.39437,86.69123171,8.541643683,403.1371613
978.821533,2.2365737,14.647,86.59637,86.65516958,8.538149261,408.4964142
978.191162,2.22969031,14.6191,86.96729,86.59132297,8.532943395,413.5500126
977.7698,2.223229,14.584436,87.2563248,86.49848666,8.52531967,418.2806396
977.2436,2.221251,14.543634,87.3158,86.37701375,8.515015045,423.0485649
976.537,2.22137547,14.506952,87.2910156,86.22763544,8.502298526,428.0118179
975.9906,2.22417712,14.455316,87.3349457,86.05040357,8.487764988,433.0031013
