#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2019-07-13,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2019-07-13,23:32:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1018.2,1.4,19.6,60.0,30.0,3.0,49.9
1017.5,1.4,19.5,59.3,48.4,2.3,55.7
1016.9,1.5,19.5,59.3,56.4,2.2,61.3
1016.2,1.5,19.4,59.3,58.2,2.3,67.1
1015.3,1.6,19.3,59.2,57.1,2.5,73.1
1014.8,1.7,19.2,59.1,55.5,2.7,78.8
1014.3,1.7,19.1,58.8,54.1,2.9,84.5
1013.4,1.7,19.0,58.5,53.1,3.0,90.6
1012.5,1.7,18.9,58.4,52.3,3.2,96.7
1012.0,1.7,18.9,58.4,51.5,3.4,102.2
1011.5,1.6,18.8,58.4,50.7,3.6,107.7
1010.7,1.6,18.8,58.4,49.9,3.7,113.6
1009.9,1.6,18.7,58.6,49.2,3.9,119.7
1009.3,1.6,18.6,58.9,48.5,4.0,125.6
1008.7,1.6,18.6,59.1,47.9,4.2,131.2
1008.0,1.6,18.5,59.1,47.2,4.3,136.9
1007.2,1.5,18.5,59.3,46.6,4.5,142.6
1006.6,1.5,18.4,59.5,45.9,4.6,148.0
1006.1,1.5,18.3,59.5,45.3,4.8,153.5
1005.3,1.5,18.3,59.6,44.7,4.9,159.3
1004.5,1.4,18.2,59.8,44.0,5.0,165.1
1004.0,1.4,18.2,59.9,43.4,5.1,170.2
1003.5,1.4,18.1,59.9,42.8,5.2,174.9
1003.0,1.4,18.1,59.9,42.2,5.3,179.5
1002.4,1.4,18.0,60.1,41.7,5.3,184.7
1001.7,1.4,18.0,60.6,41.1,5.4,190.6
1000.9,1.4,17.9,61.0,40.6,5.4,196.9
1000.2,1.4,17.8,61.0,40.0,5.5,202.9
999.6,1.4,17.8,61.0,39.5,5.5,208.3
999.0,1.4,17.7,61.0,39.0,5.5,213.3
998.5,1.4,17.7,61.0,38.4,5.5,218.1
997.8,1.4,17.6,61.4,37.9,5.6,222.9
997.3,1.4,17.6,61.9,37.4,5.6,227.8
996.8,1.4,17.5,62.0,36.9,5.5,232.9
996.1,1.4,17.5,62.0,36.4,5.5,238.6
995.3,1.4,17.4,62.3,35.9,5.5,244.9
994.6,1.4,17.4,62.6,35.3,5.5,251.6
993.8,1.4,17.3,62.9,34.8,5.5,258.4
992.9,1.4,17.3,63.2,34.3,5.5,265.0
992.3,1.4,17.2,63.5,33.8,5.5,270.8
991.7,1.5,17.1,63.5,33.3,5.4,276.0
991.1,1.5,17.1,63.5,32.8,5.4,281.0
990.5,1.5,17.0,63.7,32.3,5.4,286.1
989.9,1.5,17.0,63.9,31.8,5.4,291.4
989.3,1.5,16.9,64.0,31.2,5.5,296.7
988.6,1.4,16.9,64.0,30.7,5.5,301.7
988.2,1.4,16.8,64.0,30.1,5.5,306.5
987.6,1.4,16.8,64.3,29.6,5.5,311.4
986.9,1.4,16.7,64.5,29.0,5.6,316.4
986.5,1.4,16.7,64.8,28.5,5.6,321.5
985.8,1.4,16.6,65.3,28.0,5.7,326.5
985.3,1.3,16.6,65.6,27.4,5.8,331.6
984.7,1.3,16.5,65.8,26.9,5.9,336.8
984.0,1.3,16.5,66.1,26.4,5.9,342.0
983.4,1.4,16.4,66.4,26.0,6.0,347.0
982.9,1.4,16.4,66.3,25.5,6.1,351.9
982.4,1.4,16.3,66.3,25.1,6.2,357.1
981.7,1.4,16.3,66.6,24.8,6.3,362.9
980.9,1.4,16.2,66.8,24.4,6.4,369.3
980.1,1.4,16.1,66.9,24.1,6.4,375.9
979.4,1.4,16.1,67.1,23.9,6.5,382.3
978.7,1.4,16.0,67.1,23.6,6.6,388.5
978.0,1.4,16.0,67.1,23.4,6.6,394.3
977.4,1.5,15.9,67.1,23.3,6.7,399.6
976.8,1.5,15.9,67.1,23.2,6.7,404.5
976.3,1.5,15.8,67.5,23.1,6.8,409.3
975.8,1.4,15.8,68.1,23.1,6.8,414.5
975.0,1.4,15.7,68.3,23.1,6.8,420.0
974.4,1.4,15.7,68.4,23.1,6.8,425.6
973.9,1.5,15.6,68.8,23.1,6.8,431.1
973.2,1.5,15.6,69.4,23.2,6.8,436.7
972.5,1.4,15.5,69.6,23.3,6.7,442.4
971.8,1.4,15.5,69.5,23.4,6.7,447.7
971.3,1.4,15.4,69.4,23.5,6.7,452.5
970.9,1.4,15.4,69.4,23.6,6.6,457.3
970.2,1.4,15.3,69.5,23.6,6.5,462.3
969.6,1.5,15.3,69.8,23.7,6.5,467.6
969.0,1.4,15.2,70.1,23.7,6.4,472.9
968.4,1.4,15.2,70.0,23.8,6.3,478.1
967.8,1.4,15.1,69.9,23.7,6.3,483.4
967.2,1.5,15.1,70.3,23.7,6.2,488.8
966.6,1.5,15.0,70.7,23.5,6.1,494.2
966.0,1.5,15.0,71.0,23.3,6.1,499.7
