#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2019-08-23,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2019-08-23,23:39:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1004.5,2.5,20.7,77.0,320.0,12.0,49.9
1003.6,2.5,20.5,78.1,322.4,8.2,55.9
1003.2,2.5,20.4,79.0,324.7,6.9,60.9
1002.8,2.5,20.3,79.6,325.9,6.7,64.8
1002.4,2.6,20.2,79.9,326.3,7.1,68.4
1001.9,2.6,20.2,80.0,326.4,7.7,72.0
1001.5,2.6,20.1,80.0,326.5,8.3,76.0
1001.0,2.6,20.1,80.2,326.8,8.8,80.6
1000.3,2.6,20.0,80.3,327.1,9.3,86.2
999.5,2.6,19.9,80.4,327.4,9.7,92.4
998.8,2.6,19.9,80.5,327.7,10.2,98.6
998.2,2.6,19.8,80.7,328.0,10.6,104.5
997.5,2.7,19.8,80.9,328.2,11.0,110.4
996.8,2.7,19.7,80.9,328.5,11.4,116.1
996.2,2.7,19.7,81.0,328.8,11.8,121.6
995.6,2.7,19.6,81.3,329.0,12.2,126.9
995.0,2.7,19.5,81.6,329.3,12.6,132.2
994.3,2.7,19.5,81.7,329.5,12.9,137.4
993.7,2.7,19.4,81.7,329.7,13.2,142.6
993.2,2.7,19.4,81.8,329.8,13.5,147.8
992.6,2.7,19.4,82.1,330.0,13.8,153.3
991.9,2.6,19.3,82.4,330.1,14.1,159.1
991.2,2.6,19.2,82.5,330.2,14.3,164.9
990.6,2.6,19.2,82.6,330.3,14.6,170.3
990.0,2.6,19.1,82.7,330.4,14.8,175.4
989.5,2.6,19.1,82.7,330.4,15.0,180.2
988.9,2.6,19.0,82.7,330.4,15.2,185.3
988.3,2.5,19.0,82.6,330.3,15.4,190.8
987.5,2.5,18.9,82.6,330.3,15.6,197.0
986.8,2.5,18.9,82.7,330.2,15.7,203.6
986.0,2.6,18.8,82.9,330.0,15.9,210.6
985.1,2.6,18.7,83.1,329.9,16.0,217.6
984.4,2.6,18.7,83.3,329.7,16.2,224.4
983.6,2.6,18.6,83.7,329.5,16.3,230.7
982.9,2.6,18.5,84.4,329.3,16.5,236.3
982.5,2.5,18.5,85.0,329.0,16.6,241.4
981.9,2.5,18.4,85.6,328.7,16.7,246.4
981.3,2.5,18.4,86.1,328.5,16.8,251.8
980.6,2.6,18.3,86.1,328.2,17.0,257.7
979.9,2.6,18.2,85.8,327.9,17.1,263.6
979.3,2.5,18.2,85.7,327.6,17.2,269.6
978.5,2.5,18.1,85.8,327.3,17.3,275.6
977.8,2.5,18.1,86.0,327.0,17.4,281.3
977.3,2.5,18.0,86.1,326.7,17.5,286.5
976.8,2.5,18.0,86.3,326.4,17.7,291.4
976.2,2.5,17.9,86.4,326.2,17.8,296.3
975.6,2.5,17.9,86.2,325.9,17.9,301.2
975.0,2.5,17.9,85.8,325.7,18.0,306.6
974.4,2.5,17.8,85.6,325.5,18.1,312.7
973.6,2.6,17.8,85.9,325.3,18.2,319.3
972.8,2.6,17.7,86.6,325.2,18.3,326.2
972.0,2.6,17.6,87.3,325.0,18.4,332.8
971.4,2.6,17.6,87.7,324.9,18.6,338.7
970.8,2.6,17.5,87.8,324.8,18.7,344.3
970.1,2.6,17.5,88.1,324.8,18.8,349.8
969.5,2.6,17.4,87.9,324.8,18.9,355.7
968.8,2.6,17.3,87.5,324.8,19.0,362.2
967.9,2.6,17.3,87.2,324.8,19.1,369.3
967.0,2.6,17.2,87.3,324.8,19.1,376.2
966.4,2.6,17.2,87.5,324.9,19.2,382.1
965.9,2.6,17.1,87.6,325.0,19.3,387.0
965.5,2.6,17.1,88.0,325.2,19.3,391.6
964.9,2.6,17.0,88.4,325.3,19.4,396.7
964.2,2.6,17.0,88.8,325.5,19.5,402.3
963.5,2.6,16.9,89.0,325.7,19.5,408.3
962.8,2.6,16.9,89.1,325.9,19.5,414.1
962.2,2.5,16.8,89.3,326.1,19.5,419.9
961.6,2.6,16.7,89.4,326.3,19.5,425.6
960.9,2.6,16.7,89.7,326.6,19.5,431.2
960.3,2.6,16.6,90.1,326.9,19.5,436.5
959.7,2.6,16.6,90.3,327.1,19.5,441.4
959.2,2.6,16.5,90.3,327.4,19.5,445.7
958.8,2.6,16.5,90.5,327.7,19.5,449.9
958.4,2.5,16.5,91.0,327.9,19.4,454.4
957.8,2.5,16.4,91.5,328.2,19.4,459.7
957.1,2.5,16.4,91.8,328.4,19.4,465.7
956.3,2.5,16.3,91.7,328.6,19.3,471.9
955.6,2.5,16.3,91.6,328.8,19.3,477.6
955.1,2.5,16.2,91.7,329.0,19.3,482.4
954.7,2.5,16.2,92.3,329.1,19.2,486.9
954.2,2.5,16.1,93.0,329.3,19.2,491.6
953.6,2.5,16.1,93.6,329.3,19.2,497.2
952.8,2.5,16.0,93.7,329.4,19.2,503.5
952.1,2.5,15.9,93.6,329.4,19.2,509.9
951.4,2.5,15.9,93.5,329.4,19.2,515.9
950.8,2.5,15.9,93.7,329.3,19.2,521.2
950.4,2.5,15.8,94.2,329.3,19.3,525.8
949.8,2.5,15.7,94.3,329.1,19.3,530.3
949.3,2.5,15.7,94.1,329.0,19.3,535.1
948.7,2.5,15.6,93.9,328.8,19.4,540.3
948.1,2.6,15.6,94.1,328.5,19.5,545.8
947.4,2.6,15.5,94.4,328.3,19.5,551.3
946.9,2.6,15.5,94.6,328.0,19.6,556.6
946.3,2.6,15.5,94.9,327.7,19.7,561.6
945.8,2.6,15.4,95.3,327.4,19.8,566.6
945.2,2.6,15.4,95.6,327.1,19.8,571.6
944.6,2.6,15.3,95.6,326.7,19.9,576.8
944.1,2.5,15.3,95.7,326.4,20.0,582.2
943.4,2.5,15.2,96.2,326.0,20.1,588.1
942.7,2.5,15.2,97.0,325.6,20.1,594.4
941.9,2.5,15.1,97.8,325.2,20.2,600.9
941.3,2.5,15.0,98.2,324.9,20.3,607.0
940.7,2.5,15.0,98.4,324.5,20.3,612.6
940.1,2.5,14.9,98.5,324.1,20.4,617.4
939.7,2.5,14.9,98.7,323.7,20.4,621.6
939.3,2.5,14.8,98.6,323.4,20.4,625.7
938.8,2.5,14.8,98.3,323.0,20.5,630.3
938.1,2.5,14.8,97.4,322.6,20.5,635.6
937.5,2.5,14.7,96.2,322.2,20.5,641.3
936.9,2.5,14.7,95.5,321.9,20.5,646.9
936.3,2.5,14.7,95.8,321.5,20.5,652.1
935.8,2.5,14.6,96.9,321.2,20.5,656.9
935.3,2.5,14.6,98.4,320.8,20.5,661.3
934.8,2.5,14.5,99.3,320.5,20.5,665.5
934.4,2.5,14.5,99.7,320.1,20.5,669.5
933.9,2.5,14.4,99.7,319.8,20.5,673.5
933.5,2.5,14.4,99.0,319.4,20.5,677.5
933.1,2.5,14.4,98.1,319.1,20.5,681.7
932.6,2.5,14.4,97.8,318.8,20.5,685.9
932.1,2.5,14.3,98.1,318.4,20.5,690.1
931.6,2.5,14.3,98.3,318.1,20.5,694.0
931.3,2.5,14.3,98.2,317.9,20.4,697.4
931.0,2.5,14.3,98.0,317.6,20.4,700.8
930.5,2.5,14.2,97.8,317.4,20.4,704.5
930.1,2.5,14.2,97.4,317.2,20.4,708.5
929.6,2.5,14.2,97.2,317.0,20.4,712.8
929.1,2.5,14.2,97.3,316.8,20.4,717.6
928.5,2.5,14.1,97.6,316.7,20.4,723.0
927.8,2.5,14.1,98.1,316.6,20.4,728.8
927.2,2.5,14.1,98.2,316.5,20.4,734.4
926.7,2.5,14.0,98.3,316.4,20.4,739.6
926.1,2.5,14.0,98.8,316.4,20.5,744.2
925.8,2.5,13.9,99.6,316.5,20.5,748.0
925.4,2.5,13.9,99.9,316.5,20.5,751.5
925.0,2.5,13.8,100.0,316.6,20.5,755.0
924.6,2.5,13.8,100.0,316.7,20.5,758.6
924.2,2.5,13.8,99.6,316.8,20.5,762.3
923.8,2.5,13.8,99.4,317.0,20.5,766.0
923.4,2.5,13.7,99.6,317.1,20.5,769.4
923.1,2.5,13.7,99.9,317.3,20.5,772.3
922.8,2.5,13.7,99.9,317.5,20.6,775.0
922.5,2.5,13.7,99.7,317.7,20.6,778.0
922.1,2.5,13.7,99.7,317.8,20.7,781.3
921.7,2.5,13.6,99.7,318.0,20.7,785.0
921.3,2.5,13.6,99.5,318.1,20.8,789.0
920.8,2.5,13.6,99.4,318.2,20.8,793.3
920.3,2.5,13.6,99.5,318.3,20.9,797.7
919.8,2.5,13.5,99.7,318.4,20.9,802.0
919.4,2.5,13.5,100.0,318.5,21.0,806.1
919.0,2.5,13.5,100.0,318.5,21.1,810.1
918.6,2.5,13.5,100.0,318.5,21.1,813.9
918.1,2.5,13.5,100.0,318.5,21.2,817.8
917.7,2.5,13.4,100.0,318.4,21.3,821.7
917.3,2.5,13.4,100.0,318.3,21.4,825.5
916.9,2.5,13.4,99.9,318.2,21.4,829.4
916.5,2.5,13.4,99.9,318.1,21.5,833.2
916.1,2.5,13.4,99.8,318.0,21.6,836.9
915.7,2.5,13.3,99.6,317.8,21.6,840.4
915.3,2.5,13.3,99.4,317.6,21.7,843.6
915.0,2.5,13.3,99.4,317.5,21.7,846.6
914.7,2.5,13.3,99.5,317.3,21.8,849.7
914.3,2.5,13.2,99.6,317.1,21.8,853.0
913.9,2.5,13.2,99.8,317.0,21.8,856.7
913.5,2.5,13.2,99.8,316.8,21.8,860.7
913.0,2.5,13.2,99.7,316.7,21.9,864.9
912.5,2.5,13.2,99.7,316.6,21.9,869.5
912.0,2.5,13.1,99.8,316.5,21.9,874.4
911.5,2.5,13.1,99.8,316.4,21.9,879.4
910.9,2.5,13.1,99.7,316.4,21.9,884.3
910.4,2.5,13.1,99.8,316.4,21.9,889.0
910.0,2.5,13.0,99.9,316.5,21.9,893.3
909.6,2.5,13.0,100.0,316.5,21.8,897.6
909.0,2.5,13.0,100.0,316.6,21.8,902.2
908.5,2.5,13.0,100.0,316.7,21.8,907.0
908.0,2.5,12.9,100.0,316.9,21.8,911.6
907.5,2.5,12.9,100.0,317.1,21.8,915.7
907.1,2.5,12.9,100.0,317.3,21.8,919.4
906.8,2.5,12.9,100.0,317.5,21.8,923.0
906.4,2.5,12.8,100.0,317.7,21.8,926.8
