#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2019-06-21,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2019-06-21,23:43:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1018.7,2.8,17.7,56,150,5,49.9
1018.5,2.8,17.5,57.4,155,3.9,52.1
1018.1,2.9,17.5,56.1,158.5,3.7,55.1
1017.7,2.9,17.5,55.5,160.2,3.7,58.1
1017.4,2.9,17.5,55.2,160.7,4,61.2
1017,2.9,17.5,55,160.8,4.3,64.5
1016.5,2.9,17.5,54.6,161.1,4.6,68.2
1016.1,2.9,17.4,54.3,161.4,4.9,72
1015.6,2.9,17.4,54.3,161.7,5.1,76.1
1015.1,2.9,17.4,54.6,162.1,5.4,80.5
1014.5,2.9,17.3,54.8,162.4,5.7,85
1014,2.9,17.3,54.7,162.7,5.9,89.1
1013.6,2.9,17.3,54.3,163,6.2,92.7
1013.2,2.9,17.2,53.8,163.2,6.4,95.9
1012.9,2.9,17.2,53.9,163.5,6.6,98.6
1012.6,2.9,17.2,54.1,163.7,6.9,100.8
1012.4,2.9,17.1,54.3,163.9,7.1,102.8
1012.2,2.9,17.1,54.4,164.1,7.3,104.7
1012,2.9,17.1,54.5,164.3,7.5,106.8
1011.6,2.9,17.1,54.6,164.5,7.7,109.5
1011.2,2.9,17,54.9,164.7,7.9,112.8
1010.8,3,17,55.1,164.9,8.1,116.4
1010.4,3,17,55,165.1,8.2,119.8
1010,3,16.9,54.7,165.3,8.4,122.8
1009.7,3,16.9,54.5,165.5,8.6,125.4
1009.5,3,16.9,54.6,165.7,8.7,127.5
1009.3,3,16.9,54.6,165.9,8.9,129.6
1009,3,16.9,54.9,166.1,9,131.9
1008.7,3,16.8,55.5,166.3,9.1,134.3
1008.4,3,16.8,55.8,166.5,9.3,136.9
1008.1,3,16.8,55.6,166.7,9.4,139.6
1007.7,3,16.8,55.4,166.9,9.5,142.3
1007.3,3,16.7,54.9,167.1,9.6,145
1007.1,3,16.7,54.3,167.3,9.6,147.5
1006.9,2.9,16.7,53.9,167.5,9.7,149.9
1006.6,2.9,16.7,53.6,167.7,9.7,152.8
1006,2.9,16.7,53.4,167.9,9.8,156
1005.7,2.9,16.7,53.4,168.1,9.8,159.1
1005.5,2.9,16.6,53.7,168.4,9.8,161.6
1005.2,2.2,16.6,54.1,168.6,9.8,164.2
1004.8,2.1,16.6,54.6,168.8,9.8,166.9
1004.5,2.1,16.5,55,169,9.7,170.1
1004,2.1,16.5,55.1,169.1,9.7,173.7
1003.6,2.1,16.5,55.1,169.3,9.7,177.5
1003.1,2.2,16.4,55.4,169.5,9.6,181.2
1002.7,2.4,16.4,55.8,169.6,9.5,184.6
1002.4,2.5,16.3,55.6,169.8,9.5,187.8
1002,2.6,16.3,55,169.9,9.4,190.6
1001.7,2.6,16.3,54.8,170,9.3,193.3
1001.4,2.7,16.3,54.9,170.1,9.2,195.8
1001.1,2.8,16.3,55,170.1,9.2,198.2
1000.8,2.9,16.2,55.1,170.1,9.1,201
1000.5,2.9,16.2,55.4,170.1,9,204.4
999.9,2.9,16.2,55.5,170.1,8.9,208.6
999.3,2.9,16.1,55.6,170,8.9,213.3
998.8,2.9,16.1,55.6,169.9,8.8,218
998.3,3,16.1,55.5,169.7,8.8,222.4
997.8,3,16,55.5,169.6,8.8,226.3
997.4,3,16,55.4,169.4,8.8,229.9
997.1,3,15.9,55.5,169.3,8.8,233.3
996.6,3,15.9,55.6,169.1,8.8,236.9
996.1,3,15.9,55.7,168.9,8.8,240.9
995.6,3,15.8,55.8,168.7,8.8,244.8
995.2,3,15.8,56,168.5,8.9,248.7
994.8,3,15.8,56.4,168.3,8.9,252.4
994.3,3,15.7,56.6,168.1,8.9,256
993.9,3,15.7,56.7,167.9,9,259.5
993.5,3,15.6,56.7,167.7,9.1,263.1
993.1,3,15.6,56.7,167.6,9.1,266.8
992.7,3,15.6,56.8,167.4,9.2,270.6
992.2,3,15.5,56.9,167.2,9.3,274.5
991.7,3,15.5,57,167.1,9.4,278.3
991.3,3,15.5,57.3,166.9,9.4,282
990.9,3,15.4,57.5,166.8,9.5,285.5
990.5,3,15.4,57.7,166.7,9.6,289.2
990,3,15.4,57.6,166.6,9.6,293
989.6,3,15.3,57.4,166.4,9.7,296.7
989.1,3,15.3,57.5,166.3,9.7,300.5
988.7,3,15.3,57.6,166.2,9.8,304.2
988.3,3,15.2,57.6,166.1,9.8,308.1
987.8,3,15.2,57.7,165.9,9.9,312.1
987.2,3,15.1,58,165.8,9.9,316
986.9,3,15.1,58.3,165.7,9.9,319.5
986.6,3,15.1,58.5,165.6,9.9,322.6
986.2,3,15,58.5,165.4,9.9,326.2
985.8,3,15,58.5,165.3,9.9,330.2
985.1,3,15,58.8,165.2,9.9,334.3
984.6,3,14.9,59.5,165.1,9.9,337.8
984.5,3,14.9,60.4,165,9.9,340.2
983.9,3,14.8,61,164.8,9.9,345.7
983.4,3,14.8,60.5,164.7,9.9,349.6
982.9,3,14.7,60.2,164.6,9.9,353.8
982.4,3,14.7,59.7,164.5,9.9,358.1
982,3,14.7,59.5,164.4,9.9,362.3
981.5,3,14.7,59.6,164.4,9.9,366.3
981,3,14.6,59.7,164.3,9.9,370.1
980.6,3,14.6,60,164.2,9.9,373.3
980.4,3,14.6,60.2,164.1,10,376
980.1,3,14.5,60.5,164,10,378.7
979.7,3,14.5,60.7,163.9,10,381.9
979.3,3,14.5,60.9,163.8,10,385.6
978.7,3,14.4,61.2,163.6,10.1,389.6
978.3,3,14.4,61.4,163.5,10.1,393.5
977.9,3,14.4,61.5,163.3,10.1,397.1
977.5,3,14.3,61.7,163,10.2,400.5
977.1,3,14.3,61.8,162.8,10.2,403.9
976.7,3,14.3,61.4,162.5,10.3,407.2
976.4,3,14.2,61.1,162.1,10.3,410.3
976,3,14.2,61,161.7,10.4,413.6
975.6,3,14.2,61.1,161.3,10.4,417
975.2,3,14.1,61.3,160.9,10.4,420.7
974.7,3,14.1,61.7,160.4,10.5,424.6
974.3,3,14.1,62,159.9,10.5,428.2
973.9,3,14,62,159.4,10.5,431.7
973.5,3,14,61.9,158.8,10.6,435.1
973.1,3,14,61.7,158.2,10.6,438.8
972.7,3,13.9,61.7,157.6,10.6,442.7
972.2,3,13.9,62,157,10.6,447
971.7,3,13.9,62.4,156.4,10.6,451.4
971.1,3,13.8,62.9,155.9,10.6,455.8
970.7,3,13.8,63.3,155.3,10.6,460.1
970.2,3,13.7,63.5,154.8,10.6,464.2
969.7,3,13.7,63.6,154.3,10.6,468.3
969.2,3,13.6,63.7,153.9,10.6,472
968.9,3,13.6,63.9,153.6,10.6,475.4
968.6,3,13.6,64.4,153.3,10.5,478.5
968.2,3,13.6,64.6,153.1,10.5,481.9
