#CONTENT 
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority
2013-10-25,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2013-10-25,23:47:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1014.3,1.6,21.4,70.0,49.0
1013.2,1.7,20.6,67.0,58.0
1012.2,1.7,20.3,68.0,67.0
1010.8,1.7,20.2,69.0,79.0
1009.4,1.8,20.1,70.0,90.0
1008.2,1.8,20.0,70.0,101.0
1006.9,1.7,19.8,71.0,112.0
1005.5,1.7,19.5,72.0,124.0
1004.2,1.7,19.2,73.0,136.0
1002.9,1.7,19.1,74.0,146.0
1001.7,1.7,19.0,75.0,157.0
1000.5,1.7,18.9,75.0,167.0
999.2,1.7,18.8,76.0,178.0
998.1,1.7,18.7,76.0,188.0
997.2,1.7,18.6,76.0,196.0
996.2,1.7,18.6,76.0,204.0
995.1,1.7,18.5,76.0,213.0
994.1,1.7,18.5,74.0,222.0
993.0,1.7,18.4,73.0,232.0
991.9,1.7,18.3,72.0,241.0
991.1,1.7,18.2,72.0,249.0
990.3,1.7,18.1,72.0,255.0
989.3,1.7,18.1,70.0,264.0
988.3,1.7,18.1,68.0,273.0
987.3,1.7,18.0,68.0,282.0
986.0,1.7,17.9,68.0,293.0
984.6,1.7,17.8,70.0,305.0
983.2,1.8,17.6,72.0,317.0
981.8,1.8,17.5,73.0,329.0
980.4,1.8,17.4,73.0,341.0
979.0,1.8,17.3,74.0,353.0
977.6,1.8,17.2,74.0,366.0
976.2,1.8,17.2,74.0,378.0
974.9,1.8,17.0,74.0,389.0
974.0,1.8,17.0,74.0,397.0
973.1,1.8,17.0,73.0,405.0
972.2,1.8,16.9,73.0,413.0
971.4,1.8,16.9,73.0,420.0
970.6,1.8,16.8,72.0,427.0
969.7,1.8,16.8,72.0,435.0
968.7,1.8,16.7,71.0,444.0
967.8,1.8,16.6,71.0,452.0
967.0,1.8,16.6,72.0,459.0
965.9,1.8,16.5,72.0,468.0
964.9,1.8,16.4,72.0,478.0
963.9,1.8,16.3,72.0,486.0
962.6,1.8,16.3,72.0,498.0
961.1,1.8,16.2,73.0,511.0
959.6,1.8,16.0,74.0,524.0
958.6,1.8,15.9,74.0,533.0
957.6,1.8,15.8,74.0,542.0
956.5,1.8,15.8,73.0,552.0
955.5,1.8,15.7,72.0,561.0
954.5,1.9,15.7,72.0,569.0
953.5,1.9,15.7,72.0,579.0
952.4,1.9,15.6,72.0,588.0
951.3,1.9,15.5,72.0,598.0
949.9,1.9,15.4,72.0,610.0
948.5,1.9,15.3,73.0,623.0
947.2,1.9,15.2,74.0,634.0
946.0,2.0,15.2,73.0,645.0
944.6,2.0,15.1,73.0,658.0
943.2,2.0,15.1,72.0,671.0
942.0,2.0,15.0,71.0,681.0
941.0,2.0,14.9,71.0,691.0
939.8,2.0,14.8,72.0,701.0
938.9,2.0,14.8,72.0,710.0
938.0,2.0,14.8,72.0,718.0
937.0,2.0,14.9,71.0,727.0
935.9,2.0,14.9,71.0,736.0
935.0,2.0,14.9,69.0,745.0
933.9,2.0,14.9,68.0,754.0
932.8,2.0,14.8,68.0,765.0
931.5,2.0,14.8,69.0,777.0
930.0,2.0,14.7,69.0,790.0
928.8,2.0,14.7,68.0,801.0
927.8,2.0,14.6,67.0,810.0
926.8,2.0,14.6,66.0,819.0
925.9,2.0,14.5,66.0,827.0
925.0,2.0,14.5,65.0,836.0
923.7,2.0,14.5,64.0,847.0
922.4,2.1,14.4,64.0,859.0
921.2,2.1,14.4,64.0,871.0
920.1,2.1,14.3,64.0,880.0
919.0,2.1,14.3,63.0,890.0
917.9,2.1,14.2,63.0,901.0
916.8,2.1,14.1,63.0,910.0
915.9,2.1,14.0,63.0,919.0
914.9,2.1,13.9,65.0,928.0
913.9,2.2,13.8,66.0,937.0
913.0,2.2,13.7,66.0,946.0
912.0,2.2,13.7,66.0,955.0
911.0,2.2,13.6,66.0,964.0
910.1,2.2,13.6,65.0,973.0
909.2,2.2,13.6,64.0,981.0
908.2,2.2,13.6,62.0,990.0
907.3,2.2,13.6,59.0,999.0
906.2,2.3,13.6,56.0,1009.0
905.2,2.3,13.6,56.0,1018.0
904.2,2.3,13.6,57.0,1027.0
903.0,2.3,13.5,58.0,1039.0
901.6,2.4,13.5,58.0,1051.0
900.2,2.4,13.4,57.0,1064.0
899.2,2.4,13.3,57.0,1074.0
898.4,2.4,13.2,57.0,1082.0
897.5,2.4,13.2,58.0,1090.0
896.4,2.5,13.1,58.0,1100.0
895.4,2.5,13.0,58.0,1110.0
894.4,2.6,12.9,58.0,1119.0
893.4,2.6,12.9,58.0,1128.0
892.5,2.6,12.8,58.0,1137.0
891.5,2.6,12.7,58.0,1147.0
890.5,2.7,12.7,58.0,1156.0
889.7,2.7,12.6,58.0,1163.0
888.9,2.7,12.6,58.0,1171.0
887.8,2.7,12.6,58.0,1181.0
886.4,2.8,12.6,58.0,1194.0
885.0,2.8,12.5,58.0,1208.0
883.5,2.8,12.4,58.0,1222.0
882.2,2.7,12.3,59.0,1234.0
881.2,2.7,12.2,58.0,1244.0
880.2,2.7,12.1,58.0,1253.0
879.3,2.7,12.0,61.0,1262.0
878.4,2.7,11.8,64.0,1271.0
877.5,2.7,11.7,64.0,1279.0
876.6,2.7,11.7,63.0,1287.0
875.6,2.7,11.7,61.0,1297.0
874.6,2.7,11.6,59.0,1306.0
873.5,2.7,11.5,59.0,1317.0
872.3,2.7,11.4,60.0,1329.0
871.2,2.7,11.3,62.0,1340.0
870.1,2.7,11.2,63.0,1350.0
869.0,2.7,11.2,63.0,1361.0
867.7,2.7,11.1,63.0,1373.0
866.4,2.7,11.0,64.0,1385.0
865.3,2.7,10.9,65.0,1396.0
864.3,2.7,10.8,66.0,1406.0
863.2,2.7,10.7,66.0,1416.0
862.2,2.7,10.7,65.0,1426.0
861.3,2.7,10.6,64.0,1434.0
860.4,2.7,10.5,62.0,1444.0
859.4,2.7,10.4,62.0,1453.0
858.5,2.7,10.4,62.0,1462.0
857.5,2.7,10.3,62.0,1471.0
