* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se61.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-02-07,23:00:21

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
156.2

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1016.4,0.877,27.1,,,,0,69,63
993.2,1.267,22.6,,,,350,270,62
990.2,1.267,22.4,,,,359,296,64
986.6,1.267,22,,,,369,328,65
983.3,1.267,21.8,,,,378,357,66
980.2,1.267,21.5,,,,386,384,68
977.9,1.267,21.2,,,,394,404,69
974.8,1.267,21,,,,402,432,70
972.6,1.267,20.9,,,,410,451,70
970.5,1.267,20.6,,,,418,470,70
968.5,1.267,20.5,,,,426,487,71
966.7,1.267,20.2,,,,434,503,72
965.3,1.267,20.1,,,,442,516,72
963.5,1.267,20,,,,450,532,72
962,1.267,20,,,,458,545,72
959,1.267,19.6,,,,468,572,71
956.1,1.267,19.5,,,,478,598,69
953.7,1.267,19.4,,,,486,619,69
951,1.364,19.1,,,,494,644,69
948,1.364,19,,,,502,671,68
945.3,1.364,18.9,,,,511,695,68
941.2,1.364,18.5,,,,521,732,69
937.3,1.364,18.4,,,,531,768,68
934.5,1.364,18.2,,,,539,793,66
931.3,1.364,18.1,,,,547,823,65
928.1,1.364,17.9,,,,556,852,65
924.6,1.461,17.5,,,,565,884,65
921.5,1.461,17.5,,,,573,913,64
918.9,1.461,17.4,,,,581,937,64
915.6,1.461,17.1,,,,589,967,64
912.6,1.461,17,,,,598,995,65
908.7,1.461,16.8,,,,608,1031,65
905.6,1.461,16.5,,,,617,1060,65
902.4,1.461,16.5,,,,626,1090,65
899.6,1.559,16.4,,,,634,1117,64
896.5,1.559,16.1,,,,642,1146,62
893.4,1.559,16,,,,650,1175,59
890.7,1.559,15.9,,,,658,1201,59
887.8,1.559,15.6,,,,666,1229,61
884.5,1.559,15.4,,,,675,1260,65
881,1.559,15,,,,685,1294,64
877.8,1.559,15,,,,694,1324,63
874.8,1.559,14.8,,,,702,1353,63
872.1,1.656,14.5,,,,710,1379,63
869,1.656,14.5,,,,718,1409,54
866.4,1.656,14.5,,,,726,1434,53
863.4,1.656,14.2,,,,734,1464,53
860.8,1.656,14.1,,,,742,1489,53
857.2,1.754,13.9,,,,752,1524,54
854.1,1.656,13.5,,,,761,1555,55
850.9,1.754,13.4,,,,769,1586,56
850,1.722,13.3,,,,772,1595,56.3
848.1,1.656,13.1,,,,778,1614,57
844.9,1.656,12.9,,,,787,1645,62
841.4,1.656,12.5,,,,797,1680,65
838.3,1.754,12.2,,,,806,1711,67
835.4,1.754,12,,,,814,1740,67
833,1.754,12,,,,822,1764,68
829.4,1.754,11.8,,,,832,1800,66
825.9,1.754,11.5,,,,842,1835,67
822.6,1.656,11.4,,,,851,1869,67
819.7,1.656,11.1,,,,859,1898,67
816.9,1.656,11,,,,867,1927,67
813.4,1.656,10.8,,,,877,1962,67
809.6,1.656,10.5,,,,887,2001,70
806.6,1.656,10.2,,,,896,2032,71
803.6,1.656,10.1,,,,904,2063,69
801,1.656,10,,,,912,2090,62
797.6,1.754,10,,,,922,2125,56
793.9,1.754,10,,,,932,2164,56
791.5,1.851,10,,,,940,2189,54
788.5,1.949,9.8,,,,948,2220,54
786.1,1.949,9.5,,,,956,2245,51
782.9,2.046,9.5,,,,964,2279,43
780.4,2.143,9.6,,,,972,2306,40
777.6,2.436,10.4,,,,980,2335,9
775.3,2.631,11,,,,988,2360,9
772.5,2.825,11.2,,,,996,2390,7
770.1,2.728,11.2,,,,1004,2416,10
767.1,2.923,11.4,,,,1012,2448,8
764.5,2.923,11.5,,,,1020,2477,5
761.4,2.923,11.5,,,,1028,2511,6
758.8,2.825,11.5,,,,1036,2539,11
755.8,2.728,11.4,,,,1044,2572,14
753.2,2.728,11.1,,,,1052,2601,15
750,2.631,11,,,,1060,2636,16
747.5,2.631,10.6,,,,1074,2664,16
742,2.533,10.2,,,,1082,2725,18
739.4,2.436,10.2,,,,1090,2754,19
735.7,2.436,10.2,,,,1100,2796,18
732.5,2.436,10.1,,,,1109,2832,14
729.1,2.533,10.2,,,,1117,2871,13
726.2,2.533,10.2,,,,1125,2904,10
722.9,2.631,10.2,,,,1135,2942,10
719.4,2.631,10.2,,,,1144,2982,10
716.3,2.631,10,,,,1152,3018,10
713.8,2.631,9.9,,,,1160,3047,10
710.5,2.825,9.9,,,,1168,3085,6
708,2.923,10,,,,1176,3114,3
705.1,3.02,9.9,,,,1184,3148,1
702.5,3.02,9.8,,,,1192,3179,0
700,3.107,9.5,,,,1199,3208,0.9
699.7,3.118,9.5,,,,1200,3212,1
696.6,3.215,9.2,,,,1209,3249,2
694.1,3.118,9,,,,1217,3278,5
691.1,2.923,8.9,,,,1225,3314,6
688.1,2.728,8.6,,,,1234,3350,10
685.1,2.533,8.6,,,,1243,3386,9
682,2.436,8.5,,,,1252,3424,7
679.1,2.533,8.5,,,,1260,3459,6
676.5,2.533,8.5,,,,1268,3490,3
673.6,2.533,8.5,,,,1276,3526,3
671.1,2.533,8.4,,,,1284,3556,3
667.8,2.533,8.1,,,,1292,3597,4
665.7,2.533,8.1,,,,1300,3623,4
662.5,2.533,8,,,,1309,3663,4
659.1,2.436,7.8,,,,1319,3705,8
