* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se64.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-02-28,23:00:14

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
76.92

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1008.3,0.779,26.5,,,,0,69,70
1007.9,1.169,28,,,,77,72,51
1007.8,1.169,28.4,,,,123,73,51
1007.1,1.364,26,,,,158,79,53
1005,1.364,24.8,,,,168,97,58
1002.4,1.364,24.5,,,,177,120,61
997.7,1.364,24.1,,,,186,161,62
993.4,1.364,23.9,,,,195,198,63
988.2,1.364,23.5,,,,205,244,64
983.4,1.364,23,,,,214,286,66
979.9,1.364,22.6,,,,223,317,67
975.7,1.364,22.1,,,,231,354,69
971.3,1.364,21.9,,,,240,393,70
967.2,1.461,21.5,,,,248,430,72
962.8,1.461,21.1,,,,256,469,74
958.4,1.364,20.8,,,,265,509,74
955,1.461,20.5,,,,274,539,74
951.6,1.364,20,,,,283,570,76
947.7,1.364,19.8,,,,292,605,78
944,1.364,19.4,,,,300,639,78
942.1,1.364,19.2,,,,308,656,79
939.1,1.364,19,,,,316,683,79
936.3,1.364,18.5,,,,325,709,81
933.7,1.364,18.4,,,,333,732,84
930.5,1.364,18,,,,341,762,84
928.4,1.364,18,,,,349,781,83
925.2,1.364,17.8,,,,358,810,81
922.1,1.364,17.5,,,,366,839,82
919.5,1.364,17.2,,,,374,863,79
916.8,1.461,17.2,,,,382,888,76
914.4,1.461,17.2,,,,390,910,69
911.4,1.364,17.4,,,,399,938,66
908.6,1.461,17.4,,,,407,964,63
906.2,1.461,17.4,,,,415,987,60
903.4,1.461,17.4,,,,424,1013,59
899.6,1.461,17.4,,,,434,1049,56
896.6,1.559,17.2,,,,443,1077,56
893.8,1.559,17,,,,452,1104,54
890.5,1.656,16.9,,,,460,1135,54
888,1.559,16.6,,,,468,1159,54
884.9,1.656,16.5,,,,476,1189,54
882.5,1.656,16.2,,,,484,1212,54
879.5,1.656,16,,,,493,1241,55
876.5,1.656,15.9,,,,502,1270,55
873.4,1.656,15.5,,,,510,1300,56
870.9,1.656,15.5,,,,518,1324,55
867.9,1.656,15.1,,,,526,1353,56
865.3,1.656,15,,,,534,1378,56
862.2,1.656,14.8,,,,543,1409,56
859.1,1.656,14.5,,,,552,1439,57
855.8,1.754,14.5,,,,560,1471,58
853.2,1.656,14.1,,,,568,1497,59
850.1,1.754,14,,,,572,1528,60
850,1.754,13.9,,,,576,1529,60
847.5,1.754,13.6,,,,584,1553,61
843.5,1.656,13.4,,,,594,1593,62
840.7,1.656,13.1,,,,602,1621,62
837.7,1.656,12.9,,,,610,1651,65
834.1,1.656,12.5,,,,619,1687,65
831.4,1.656,12.2,,,,627,1714,65
828.4,1.656,12.1,,,,635,1744,61
825.3,1.754,12,,,,644,1775,60
822.7,1.754,11.9,,,,652,1802,59
819.8,1.754,11.9,,,,660,1831,55
816.8,1.851,11.9,,,,669,1862,43
814.5,1.949,11.9,,,,677,1885,42
811.6,1.851,11.5,,,,685,1915,51
809,1.851,11.4,,,,694,1942,53
806.6,1.754,11,,,,702,1967,63
803.8,1.754,10.6,,,,710,1995,70
801.3,1.754,10.5,,,,719,2021,58
798.9,1.754,10.5,,,,727,2046,58
796.3,1.656,10.2,,,,736,2073,64
793.6,1.656,10,,,,744,2101,69
791.2,1.656,9.8,,,,752,2127,71
788.5,1.656,9.5,,,,761,2155,75
785.6,1.656,9.5,,,,769,2185,75
783.2,1.656,9.4,,,,777,2211,72
780.4,1.656,9.4,,,,786,2240,65
777.5,1.754,9.4,,,,794,2271,57
775.2,1.754,9.4,,,,802,2296,51
772.5,1.851,9.4,,,,811,2324,46
769.7,1.949,9.5,,,,820,2354,37
766.9,2.046,9.5,,,,828,2385,27
764.6,2.046,9.5,,,,836,2409,28
761.3,2.143,9.5,,,,846,2445,30
759.1,2.241,9.5,,,,854,2469,30
756.4,2.241,9.5,,,,862,2499,17
753.6,2.241,9.5,,,,871,2529,19
751.2,2.241,9.4,,,,879,2556,22
748.4,2.143,9.2,,,,887,2587,22
746.3,2.241,9.1,,,,895,2610,22
743.1,2.143,9,,,,904,2645,22
740.2,2.143,8.8,,,,912,2678,22
737.7,2.046,8.6,,,,920,2706,24
734.7,2.046,8.5,,,,929,2739,28
731.8,2.046,8.4,,,,938,2772,29
728.8,1.949,8,,,,946,2806,30
726.4,1.949,8,,,,954,2833,28
723.5,2.046,7.8,,,,963,2866,28
720.4,1.949,7.5,,,,972,2901,27
717.4,2.046,7.5,,,,980,2935,26
715,2.143,7.4,,,,988,2963,23
711.9,2.143,7.2,,,,997,2998,21
709.1,2.143,7,,,,1006,3031,20
706.1,2.143,6.8,,,,1014,3065,24
703.6,2.046,6.5,,,,1022,3095,26
700.7,2.046,6.1,,,,1031,3128,27
700,2.046,6.1,,,,1033,3136,27.4
697.2,2.046,6,,,,1041,3169,29
694.1,1.949,5.6,,,,1050,3206,31
691.3,1.949,5.4,,,,1059,3239,32
688.3,2.046,5.1,,,,1068,3274,31
685.5,2.046,4.9,,,,1076,3307,25
683,1.949,4.6,,,,1084,3337,25
680.2,1.851,4.5,,,,1093,3370,33
677.1,1.754,4.4,,,,1102,3407,34
674.4,1.754,4,,,,1110,3440,33
671.9,1.754,4,,,,1118,3470,32
669.1,1.754,3.6,,,,1127,3504,32
666.3,1.656,3.4,,,,1136,3538,36
663.4,1.656,3.1,,,,1144,3573,39
660.9,1.559,2.9,,,,1152,3604,39
658,1.656,2.6,,,,1161,3639,34
655.3,1.851,2.5,,,,1170,3672,25
652.5,2.046,2.4,,,,1178,3707,23
650.2,2.143,2.2,,,,1186,3735,21
646.8,2.241,2.2,,,,1196,3778,20
644.6,2.241,2.1,,,,1204,3805,20
641.7,2.338,1.9,,,,1213,3841,21
638.4,2.338,1.8,,,,1223,3883,21
635.5,2.436,1.8,,,,1232,3920,21
632.8,2.436,1.5,,,,1241,3954,20
630,2.338,1.4,,,,1250,3990,20
627.2,2.338,1.2,,,,1258,4025,21
624.8,2.338,1,,,,1266,4056,21
621.6,2.338,0.5,,,,1276,4097,21
619.3,2.338,0.5,,,,1284,4127,20
616.5,2.338,0.4,,,,1292,4163,20
614.2,2.338,0.2,,,,1300,4193,28
611.5,2.338,0,,,,1309,4228,38
608.7,2.046,-0.5,,,,1318,4265,57
605.8,1.949,-0.8,,,,1327,4303,62
603.1,1.754,-1,,,,1336,4339,70
600.3,1.656,-1.1,,,,1344,4376,72
598.1,1.559,-1.4,,,,1352,4405,74
595.3,1.559,-2,,,,1361,4442,75
592.8,1.559,-2.4,,,,1370,4476,75
589.9,1.559,-2.5,,,,1378,4515,75
587.7,1.461,-2.9,,,,1386,4544,77
584.9,1.461,-3.2,,,,1395,4582,78
582.1,1.461,-3.5,,,,1404,4620,78
579.4,1.559,-3.8,,,,1413,4657,77
578.4,1.559,-3.9,,,,1422,4670,77
574,1.461,-4.1,,,,1430,4730,76
571.7,1.559,-4.4,,,,1438,4762,76
568.8,1.461,-4.6,,,,1448,4802,79
566.6,1.461,-4.9,,,,1456,4832,80
563.9,1.461,-5,,,,1465,4870,80
