* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se59.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-01-24,23:00:14

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
162.8

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1018.3,1.072,27.9,,,,0,69,60
1017.9,1.169,27,,,,11,72,45
1017.7,1.754,28.5,,,,367,74,41
1015.4,1.851,25.4,,,,376,94,43
1012.8,1.754,25,,,,384,116,46
1010.6,1.851,24.1,,,,392,135,49
1007.9,1.851,23.5,,,,401,158,52
1004.9,1.851,23.2,,,,410,184,54
1002.2,1.851,23.1,,,,419,208,54
999.2,1.851,22.9,,,,428,234,56
995.8,1.851,22.6,,,,436,263,56
992.1,1.851,22.4,,,,444,295,57
989.3,1.851,22,,,,454,320,57
987.3,1.851,21.6,,,,462,337,58
984.6,1.851,21.5,,,,470,361,60
982,1.851,21.2,,,,478,384,60
979.3,1.851,21,,,,487,407,61
976,1.851,20.8,,,,496,436,62
972.4,1.851,20.5,,,,504,468,63
969.4,1.851,20.1,,,,512,495,64
964.8,1.851,19.8,,,,522,536,65
961,1.754,19.5,,,,530,569,67
957.5,1.851,19.1,,,,538,601,68
954.2,1.851,19,,,,546,630,69
950.7,1.851,18.5,,,,555,662,70
947,1.851,18.2,,,,564,695,68
943.7,1.851,18.1,,,,573,725,62
940.3,1.851,18,,,,582,755,61
936.7,1.851,17.9,,,,592,788,62
933.2,1.851,17.8,,,,601,820,58
929.7,1.851,18.4,,,,610,852,52
926.4,1.949,18.2,,,,618,882,51
923.6,1.754,18,,,,626,908,51
920.4,1.851,18,,,,635,938,52
917.1,1.754,18,,,,644,968,54
913.8,1.754,18.1,,,,653,999,55
910.5,1.754,18,,,,662,1030,55
907.5,1.656,18,,,,670,1058,56
904.8,1.656,17.6,,,,678,1083,57
901,1.656,17.4,,,,688,1119,58
898.6,1.559,17.2,,,,696,1142,59
895,1.559,16.9,,,,705,1176,60
891.4,1.559,16.6,,,,715,1210,62
888.1,1.559,16.4,,,,724,1242,63
885.1,1.461,16,,,,733,1270,64
881.3,1.461,15.8,,,,743,1307,65
878.3,1.461,15.5,,,,751,1336,66
875.4,1.461,15.2,,,,760,1363,68
871.7,1.364,15,,,,770,1399,70
868.3,1.364,14.9,,,,779,1432,71
865.3,1.364,14.8,,,,788,1461,71
862.2,1.364,14.5,,,,797,1492,71
858.4,1.364,14.1,,,,806,1529,72
855.8,1.364,14,,,,814,1554,73
852.5,1.364,13.6,,,,823,1587,74
850,1.364,13.5,,,,830,1611,75.6
849.3,1.364,13.5,,,,832,1618,76
846.8,1.267,13.2,,,,840,1643,76
843.2,1.364,13,,,,850,1679,77
840.7,1.267,13,,,,858,1704,77
837.3,1.267,12.6,,,,866,1738,78
834.7,1.169,12.4,,,,874,1764,79
832,1.267,12.1,,,,883,1791,81
829,1.169,12,,,,892,1821,82
825.6,1.169,11.5,,,,902,1855,83
823.5,1.169,11.5,,,,910,1876,85
820.6,1.169,11.5,,,,918,1906,85
818.6,1.169,11.5,,,,926,1926,85
815.1,1.169,11.5,,,,935,1962,84
812.2,1.169,11.6,,,,945,1991,84
810,1.169,11.8,,,,953,2014,82
807.2,1.169,12,,,,962,2043,81
804.4,1.169,12,,,,970,2072,79
802.1,1.072,12,,,,978,2096,78
799.1,1.072,12,,,,987,2127,77
796.2,1.072,12,,,,996,2157,76
793.4,1.169,12.2,,,,1005,2187,65
790.4,1.267,12.5,,,,1014,2219,60
787.4,1.461,12.9,,,,1023,2250,47
784.4,1.656,13,,,,1032,2282,39
781.3,1.851,13,,,,1040,2315,37
779,2.046,12.6,,,,1048,2340,34
775.7,2.143,12.5,,,,1057,2376,33
772.8,2.241,12.1,,,,1066,2407,33
769.8,2.338,11.9,,,,1075,2439,31
765.9,2.436,11.5,,,,1085,2482,29
762.8,2.436,11.4,,,,1094,2516,28
760.2,2.533,11,,,,1102,2544,28
757.2,2.533,10.8,,,,1110,2577,29
754.3,2.533,10.5,,,,1118,2609,29
750.7,2.631,10.1,,,,1128,2648,27
748.3,2.631,9.9,,,,1136,2675,27
745.4,2.631,9.6,,,,1145,2707,25
742.3,2.728,9.5,,,,1154,2742,19
739.3,2.825,9.4,,,,1162,2775,15
737,2.923,9.4,,,,1170,2801,9
734.2,3.02,9.4,,,,1179,2832,4
730.8,3.118,9.2,,,,1189,2871,2
728.3,3.215,9.1,,,,1197,2899,2
725.4,3.215,9.1,,,,1206,2932,4
722.6,3.41,9,,,,1215,2964,3
719.5,3.41,8.9,,,,1224,3000,3
717.2,3.507,8.9,,,,1237,3026,2
712.6,3.313,8.8,,,,1246,3079,6
710.3,3.215,8.5,,,,1254,3106,12
707.4,3.215,8.2,,,,1262,3139,13
705,3.02,8,,,,1270,3167,13
702.3,3.118,7.8,,,,1279,3199,15
700,3.032,7.5,,,,1287,3226,15
699.7,3.02,7.5,,,,1288,3229,15
696.9,3.118,7.4,,,,1297,3262,16
694.1,3.313,7.1,,,,1306,3295,9
691,3.507,7,,,,1316,3332,4
688.7,3.605,7,,,,1324,3360,8
685.9,3.507,6.6,,,,1332,3393,11
683.6,3.313,6.5,,,,1340,3420,14
680.8,3.313,6.1,,,,1349,3454,15
677.9,3.313,5.9,,,,1358,3489,12
675.1,3.215,5.5,,,,1367,3523,14
672.5,3.02,5.2,,,,1376,3554,19
669.6,3.02,5.1,,,,1385,3589,16
666.7,3.118,5,,,,1394,3625,14
664,3.118,5,,,,1403,3658,10
660.8,3.02,4.9,,,,1413,3697,10
658.5,3.02,4.9,,,,1421,3725,5
655.8,3.02,5,,,,1430,3759,6
653.1,2.825,5,,,,1438,3792,14
650.9,2.825,5,,,,1446,3820,13
648.3,2.923,5,,,,1455,3853,10
645.7,2.923,5,,,,1464,3885,10
642.5,2.923,4.8,,,,1474,3926,10
640.5,3.02,4.5,,,,1482,3951,10
637.7,3.118,4.4,,,,1491,3987,8
635.1,3.118,4,,,,1500,4020,8
632.4,3.02,3.8,,,,1509,4054,9
629.9,2.825,3.6,,,,1518,4086,12
627.1,2.825,3.5,,,,1527,4123,13
624.4,2.728,3.2,,,,1536,4157,11
621.6,2.923,3.1,,,,1544,4194,9
619,3.118,3.1,,,,1554,4228,7
616.2,3.313,3.1,,,,1562,4264,5
614,3.507,3.1,,,,1570,4293,1
611.3,3.702,3.4,,,,1579,4329,0
608.5,3.8,3.5,,,,1588,4366,0
605.6,3.897,3.2,,,,1597,4405,2
602.8,3.995,2.9,,,,1606,4442,3
600.1,3.995,2.6,,,,1615,4479,3
597.1,3.995,2.4,,,,1624,4519,3
594.2,3.702,2,,,,1633,4558,5
591.3,3.507,1.8,,,,1642,4598,8
588.5,3.215,1.5,,,,1651,4636,9
585.7,3.118,1.1,,,,1660,4674,9
582.5,3.118,0.8,,,,1670,4718,9
580.3,3.02,0.5,,,,1678,4748,9
577.6,2.923,0.1,,,,1687,4786,9
574.9,2.923,0,,,,1696,4823,9
572.1,2.825,0,,,,1705,4862,9
569.5,2.825,-0.5,,,,1714,4899,9
566.9,2.728,-0.8,,,,1723,4935,10
564.1,2.631,-1,,,,1732,4975,10
561.4,2.631,-1.5,,,,1740,5013,10
558.7,2.631,-1.8,,,,1750,5051,10
556.1,2.728,-2,,,,1758,5088,10
553.9,2.728,-2.4,,,,1766,5120,10
551.6,2.631,-2.5,,,,1774,5153,10
549.1,2.631,-2.8,,,,1782,5189,11
546.9,2.631,-3,,,,1790,5220,11
544.2,2.631,-3.2,,,,1799,5259,10
541.6,2.631,-3.5,,,,1808,5297,11
538.9,2.631,-3.9,,,,1817,5337,11
536,2.631,-4.2,,,,1827,5379,11
533.8,2.631,-4.5,,,,1835,5412,11
531.2,2.631,-4.9,,,,1844,5450,11
528.5,2.631,-5,,,,1853,5490,10
526,2.631,-5.1,,,,1862,5527,9
523.7,2.631,-5.5,,,,1871,5561,10
521,2.533,-5.9,,,,1880,5602,10
518.5,2.533,-6.1,,,,1889,5640,10
516,2.436,-6.4,,,,1898,5677,10
513.5,2.436,-6.6,,,,1907,5715,10
511,2.338,-7,,,,1916,5753,10
508.6,2.241,-7.4,,,,1925,5790,11
506,2.241,-7.8,,,,1934,5830,11
503.6,2.241,-8,,,,1943,5867,11
501,2.338,-8.4,,,,1952,5907,10
500,2.338,-8.5,,,,1956,5922,9.6
498.6,2.338,-8.6,,,,1961,5944,9
496.2,2.436,-8.9,,,,1970,5981,9
493.9,2.533,-9.1,,,,1979,6017,8
491.2,2.825,-9.5,,,,1988,6060,7
488.9,3.02,-9.8,,,,1997,6096,6
486.4,3.02,-10,,,,2006,6135,5
484.5,3.02,-10.2,,,,2014,6165,5
482.1,2.825,-10.5,,,,2022,6204,5
480,2.728,-10.8,,,,2030,6237,6
477.9,2.728,-11,,,,2038,6271,5
476.1,2.631,-11.2,,,,2046,6300,5
473.7,2.533,-11.6,,,,2054,6339,6
471.7,2.436,-11.9,,,,2062,6371,7
469.3,2.338,-12.1,,,,2071,6410,9
466.9,2.241,-12.5,,,,2080,6449,12
464.7,2.143,-12.9,,,,2089,6485,12
462.2,2.143,-13.2,,,,2098,6526,12
459.9,2.143,-13.5,,,,2107,6564,12
457.3,2.143,-13.8,,,,2117,6607,12
455.2,2.046,-14,,,,2125,6642,11
453,2.046,-14.5,,,,2134,6679,12
450.6,2.143,-14.8,,,,2143,6719,13
448.1,2.046,-15,,,,2152,6761,13
445.9,2.046,-15.4,,,,2161,6798,13
443.6,2.046,-15.8,,,,2170,6837,13
441.6,2.046,-16,,,,2178,6871,13
439.1,2.046,-16.5,,,,2186,6914,13
437.5,2.046,-16.6,,,,2194,6941,13
435.4,1.949,-17,,,,2202,6977,13
433.2,1.949,-17.2,,,,2211,7015,14
430.9,1.949,-17.6,,,,2220,7055,14
428.6,1.949,-18.1,,,,2229,7095,14
426.3,1.949,-18.4,,,,2238,7135,14
423.5,1.949,-18.8,,,,2250,7185,14
420.7,1.949,-19.1,,,,2259,7234,14
419,1.949,-19.1,,,,2274,7264,13
415.5,1.949,-19.6,,,,2282,7326,13
413.4,1.949,-19.9,,,,2291,7364,13
411.3,1.949,-20.1,,,,2300,7402,12
408.6,1.851,-20.6,,,,2310,7450,12
406.7,1.851,-20.8,,,,2318,7485,12
404.4,1.851,-21.1,,,,2327,7527,13
402.4,1.851,-21.6,,,,2336,7563,13
400.4,1.949,-21.8,,,,2344,7600,13
398.5,1.851,-22.1,,,,2353,7635,14
396,1.949,-22.4,,,,2362,7681,14
393.8,1.851,-22.8,,,,2371,7722,15
391.4,1.949,-23.1,,,,2380,7767,15
389.1,1.851,-23.4,,,,2389,7810,15
386.8,1.949,-23.9,,,,2398,7853,14
384.7,1.949,-24.1,,,,2406,7893,13
383,1.949,-24.2,,,,2415,7925,12
380.8,1.851,-24.6,,,,2424,7967,12
378.5,1.851,-24.9,,,,2433,8011,12
375.8,1.656,-25.4,,,,2443,8063,13
374,1.656,-25.8,,,,2451,8098,13
371.8,1.656,-26.1,,,,2460,8141,14
370.1,1.559,-26.6,,,,2468,8174,14
368,1.559,-26.9,,,,2477,8215,15
366,1.461,-27.2,,,,2486,8254,15
363.8,1.559,-27.6,,,,2495,8297,15
361.8,1.461,-28.1,,,,2504,8337,15
360.1,1.364,-28.2,,,,2512,8371,16
358.5,1.364,-28.6,,,,2521,8403,16
356.4,1.267,-29.1,,,,2530,8445,16
354.2,1.267,-29.2,,,,2539,8489,16
352.4,1.267,-29.6,,,,2548,8525,16
351.5,1.267,-29.9,,,,2557,8543,16
348,1.267,-30.4,,,,2566,8615,17
346,1.364,-30.8,,,,2574,8656,17
344.1,1.364,-31.1,,,,2583,8695,18
341.7,1.364,-31.6,,,,2594,8744,18
339.5,1.364,-31.9,,,,2603,8790,19
337.4,1.364,-32.4,,,,2612,8834,19
335.5,1.364,-32.8,,,,2621,8873,19
333.6,1.461,-33.1,,,,2630,8913,19
331.8,1.461,-33.4,,,,2638,8951,19
330.1,1.656,-33.8,,,,2647,8987,18
328.3,1.851,-34.1,,,,2656,9026,17
326.4,1.949,-34.4,,,,2665,9066,17
324.8,2.046,-34.4,,,,2674,9100,17
323.3,2.046,-34.6,,,,2682,9133,17
321.4,2.143,-34.8,,,,2691,9174,16
319.7,2.143,-35.1,,,,2700,9211,16
318,2.046,-35.4,,,,2708,9248,16
315.9,1.949,-35.6,,,,2718,9294,16
314.3,1.949,-35.9,,,,2726,9329,16
311.9,1.851,-36.4,,,,2736,9383,15
310.4,1.754,-36.6,,,,2744,9416,15
308.8,1.754,-36.8,,,,2752,9452,15
306.6,1.754,-37.1,,,,2761,9501,15
305.4,1.754,-37.4,,,,2770,9528,15
303.8,1.656,-37.8,,,,2778,9565,15
302,1.656,-38.1,,,,2787,9605,15
300.1,1.559,-38.4,,,,2796,9649,15
300,1.553,-38.4,,,,2797,9651,14.9
298.5,1.461,-38.4,,,,2805,9686,14
296.6,1.364,-38.6,,,,2814,9729,13
295.2,1.267,-38.8,,,,2822,9762,12
293.5,1.267,-38.9,,,,2831,9802,11
291.9,1.169,-39.1,,,,2840,9839,10
290.3,1.169,-39.2,,,,2848,9877,10
288.5,1.169,-39.6,,,,2857,9919,9
286.8,1.169,-39.9,,,,2866,9960,9
285,1.169,-40.2,,,,2875,10003,9
283.4,1.169,-40.4,,,,2883,10041,9
281.9,1.169,-40.6,,,,2892,10077,9
279.8,1.267,-40.9,,,,2901,10128,9
278.1,1.169,-41.1,,,,2910,10169,10
276.7,1.169,-41.2,,,,2918,10204,10
274.3,1.072,-41.6,,,,2927,10263,9
272.9,1.072,-41.9,,,,2936,10297,8
272.1,1.169,-41.9,,,,2947,10317,8
269,1.169,-42.4,,,,2956,10395,8
267.3,1.169,-42.6,,,,2965,10437,7
266,1.169,-42.9,,,,2973,10470,7
264.4,1.267,-43.1,,,,2982,10511,7
262.8,1.267,-43.2,,,,2991,10552,7
261,1.267,-43.8,,,,3000,10598,7
259.4,1.267,-43.9,,,,3009,10639,8
258,1.364,-44.2,,,,3017,10676,8
256.2,1.364,-44.6,,,,3028,10722,8
254.4,1.364,-44.6,,,,3037,10770,8
252.8,1.364,-44.6,,,,3046,10812,8
251.5,1.364,-44.8,,,,3054,10846,7
249.4,1.364,-45.1,,,,3064,10902,7
248,1.364,-45.4,,,,3072,10940,7
246.6,1.364,-45.6,,,,3080,10978,7
245,1.364,-45.9,,,,3089,11021,7
243.3,1.364,-46.1,,,,3098,11067,7
241.6,1.267,-46.2,,,,3107,11114,7
240.5,1.364,-46.1,,,,3115,11144,6
238.8,1.364,-46.2,,,,3124,11191,6
237.4,1.364,-46.6,,,,3133,11230,6
236,1.364,-47.1,,,,3141,11269,6
234.5,1.364,-47.1,,,,3150,11312,6
232.7,1.364,-47.4,,,,3160,11362,6
231.3,1.267,-47.6,,,,3168,11402,5
230,1.267,-48.1,,,,3176,11440,5
228.7,1.267,-48.1,,,,3185,11477,5
227.4,1.267,-48.4,,,,3193,11514,5
226.1,1.169,-48.6,,,,3202,11552,5
224.6,1.169,-48.9,,,,3211,11596,5
223.2,1.169,-48.9,,,,3219,11637,5
221.8,1.169,-49.2,,,,3228,11678,5
220.1,1.169,-49.4,,,,3238,11729,5
218.7,1.169,-49.4,,,,3246,11770,5
217.3,1.169,-49.6,,,,3254,11812,5
216,1.267,-49.6,,,,3263,11852,4
214.8,1.267,-49.8,,,,3271,11888,4
213.3,1.267,-50.1,,,,3280,11934,4
211.9,1.169,-50.4,,,,3289,11977,4
210.4,1.169,-50.6,,,,3298,12023,4
209.1,1.169,-50.9,,,,3306,12063,4
207.7,1.072,-51.2,,,,3315,12107,4
206.3,1.169,-51.4,,,,3323,12151,4
205,1.267,-51.6,,,,3332,12192,4
203.6,1.267,-51.6,,,,3340,12236,3
202.1,1.461,-51.6,,,,3349,12284,3
200.3,1.461,-51.8,,,,3359,12342,3
200,1.484,-51.7,,,,3361,12352,2.8
199,1.559,-51.6,,,,3367,12385,2
197.6,1.461,-51.6,,,,3375,12430,2
196.3,1.461,-51.4,,,,3384,12473,2
194.9,1.461,-51.4,,,,3392,12520,2
193.5,1.559,-51.4,,,,3401,12566,1
192,1.461,-51.6,,,,3410,12617,1
191,1.461,-51.6,,,,3418,12651,1
189.5,1.364,-51.6,,,,3427,12702,1
188.2,1.267,-51.9,,,,3436,12747,1
187.3,1.267,-52.1,,,,3444,12778,1
185.8,1.169,-52.6,,,,3453,12830,0
184.6,1.169,-53.1,,,,3462,12871,0
183.6,1.072,-53.2,,,,3470,12906,0
181.7,1.072,-53.9,,,,3482,12973,0
180.1,1.072,-54.1,,,,3490,13030,0
178.7,0.974,-54.4,,,,3500,13080,0
177.7,0.974,-54.8,,,,3508,13116,0
176.5,0.195,-55.1,,,,3516,13159,0
175,1.072,-55.4,,,,3525,13213,0
173.8,1.072,-55.6,,,,3534,13257,0
172.6,1.072,-56.1,,,,3542,13301,0
170.8,1.072,-56.6,,,,3552,13368,0
169.7,1.072,-56.9,,,,3563,13409,0
168.3,1.072,-56.9,,,,3571,13461,0
167.2,1.072,-57.1,,,,3580,13503,0
166.2,0.682,-57.4,,,,3588,13541,0
164.7,0.779,-57.8,,,,3597,13598,0
163.4,0.877,-57.9,,,,3606,13648,0
162.4,0.585,-58.2,,,,3615,13686,0
161.3,0.974,-58.4,,,,3623,13729,0
160.3,0.974,-58.8,,,,3631,13768,0
159.1,0.877,-59.1,,,,3640,13815,0
158.1,0.974,-59.4,,,,3648,13855,0
156.8,0.974,-59.6,,,,3657,13906,0
155.6,0.974,-59.9,,,,3666,13954,0
154.4,0.974,-60.1,,,,3674,14003,0
153.1,0.974,-60.4,,,,3683,14055,0
151.9,1.072,-60.6,,,,3692,14104,0
150.7,0.877,-60.9,,,,3700,14154,0
149.3,1.072,-61.2,,,,3710,14212,0
148.2,1.072,-61.4,,,,3718,14258,0
146.5,1.072,-61.9,,,,3727,14329,0
145.8,0.974,-62.4,,,,3735,14359,0
144.8,0.974,-62.8,,,,3743,14401,0
143.7,0.974,-63.1,,,,3752,14448,0
142.3,0.974,-63.6,,,,3761,14508,0
141.3,0.974,-63.9,,,,3769,14551,0
140.1,0.974,-64.2,,,,3778,14603,0
139.2,0.974,-64.6,,,,3786,14643,0
138,0.974,-64.8,,,,3795,14696,0
137,0.974,-64.9,,,,3803,14740,0
135.6,1.072,-65.2,,,,3813,14803,0
134.4,0.974,-65.4,,,,3821,14857,0
133.7,1.072,-65.6,,,,3829,14888,0
132.7,1.169,-65.6,,,,3838,14934,0
131.8,1.169,-65.2,,,,3846,14975,0
130.7,1.267,-65.4,,,,3855,15026,0
129.8,1.267,-65.4,,,,3863,15068,0
128.6,1.267,-65.6,,,,3872,15125,0
127.7,1.364,-65.8,,,,3880,15167,0
126.6,1.364,-66.1,,,,3889,15220,0
125.6,1.267,-66.4,,,,3898,15268,0
125.3,1.364,-66.4,,,,3906,15282,0
123.6,1.364,-66.9,,,,3915,15365,0
122.5,1.364,-67.2,,,,3924,15419,0
121.6,1.364,-67.4,,,,3932,15463,0
120.5,1.364,-67.6,,,,3941,15518,0
119.6,1.364,-67.6,,,,3949,15563,0
118.5,1.461,-67.9,,,,3958,15619,0
117.6,1.461,-68.1,,,,3966,15664,0
116.5,1.461,-68.1,,,,3976,15721,0
115.7,1.461,-68.1,,,,3984,15762,0
114.9,1.461,-67.9,,,,3992,15804,0
113.9,1.559,-68.1,,,,4001,15856,0
113.2,1.559,-68.1,,,,4009,15893,0
112,1.656,-68.1,,,,4019,15957,0
111,1.656,-68.6,,,,4027,16011,0
110.3,1.559,-69.1,,,,4035,16049,0
109.3,1.559,-69.4,,,,4044,16103,0
108.6,1.656,-69.9,,,,4052,16141,0
107.4,1.656,-70.4,,,,4062,16208,0
106.3,1.559,-70.6,,,,4070,16269,0
105.6,1.559,-70.8,,,,4081,16308,0
105.1,1.559,-70.9,,,,4092,16336,0
103.3,1.559,-71.6,,,,4101,16438,0
102.8,1.559,-71.6,,,,4110,16467,0
101.3,1.559,-71.9,,,,4118,16553,0
101.1,1.559,-71.9,,,,4127,16565,0
100,1.559,-72.1,,,,4133,16629,0
99.6,1.559,-72.2,,,,4135,16653,0
98.6,1.559,-72.4,,,,4144,16712,0
98.4,1.559,-72.4,,,,4153,16724,0
97,1.559,-72.4,,,,4161,16808,0
96.2,1.559,-72.4,,,,4169,16857,0
95.3,1.559,-72.9,,,,4184,16912,0
94,1.559,-73.2,,,,4192,16993,0
93.1,1.656,-73.4,,,,4201,17049,0
92.2,1.559,-73.8,,,,4209,17106,0
91.6,1.656,-73.9,,,,4218,17144,0
90.7,1.754,-74.1,,,,4226,17201,0
89.8,1.656,-74.2,,,,4235,17259,0
89,1.754,-74.6,,,,4243,17311,0
88.3,1.754,-75.1,,,,4252,17357,0
87.6,1.851,-75.1,,,,4260,17403,0
86.8,1.851,-74.6,,,,4269,17457,0
86,1.949,-74.2,,,,4278,17510,0
85.3,2.046,-74.1,,,,4286,17558,0
84.5,2.143,-74.1,,,,4295,17613,0
83.5,2.241,-74.2,,,,4306,17682,0
82.8,2.338,-74.4,,,,4314,17731,0
81.8,2.436,-74.4,,,,4324,17802,0
81.2,2.436,-74.4,,,,4332,17845,0
80.6,2.436,-74.2,,,,4340,17888,0
79.8,2.338,-74.2,,,,4349,17946,0
79.1,2.338,-74.4,,,,4357,17997,0
78.3,2.436,-74.6,,,,4366,18056,0
77.8,2.533,-74.6,,,,4374,18093,0
77.5,2.631,-74.4,,,,4383,18116,0
75.9,2.825,-73.6,,,,4394,18238,0
75,2.923,-73.4,,,,4404,18307,0
74.3,3.02,-73.4,,,,4412,18362,0
73.8,3.118,-73.4,,,,4420,18402,0
73.2,3.215,-73.6,,,,4428,18449,0
72.3,3.313,-73.6,,,,4437,18521,0
71.6,3.507,-73.8,,,,4446,18578,0
71,3.313,-73.8,,,,4454,18627,0
70.4,3.313,-73.9,,,,4463,18677,0
69.6,3.41,-74.4,,,,4471,18743,0
69.2,3.41,-74.4,,,,4482,18777,0
68,3.41,-74.8,,,,4491,18879,0
67.3,3.507,-74.6,,,,4502,18939,0
66.7,3.605,-74.4,,,,4512,18991,0
66,3.507,-73.1,,,,4522,19052,1
65.3,3.507,-72.8,,,,4531,19115,1
64.6,3.605,-72.8,,,,4540,19178,1
64.1,3.605,-72.4,,,,4551,19224,1
63.2,3.605,-71.9,,,,4560,19307,1
62.7,3.702,-71.4,,,,4568,19354,1
62.2,3.8,-71.1,,,,4576,19401,1
61.4,3.995,-70.6,,,,4588,19478,1
60.7,4.189,-70.1,,,,4597,19546,1
60.2,4.287,-70.1,,,,4605,19595,1
59.6,4.287,-70.1,,,,4614,19654,1
59.2,4.482,-69.8,,,,4622,19695,1
59,4.677,-69.8,,,,4633,19715,1
58,4.872,-68.9,,,,4642,19817,1
57.3,5.066,-68.6,,,,4650,19889,1
56.9,5.164,-68.6,,,,4659,19931,1
56.5,5.261,-68.2,,,,4671,19974,1
56.2,5.359,-68.2,,,,4679,20005,1
54.9,5.261,-67.2,,,,4690,20146,1
54.3,5.456,-66.6,,,,4702,20212,1
54,5.456,-66.6,,,,4710,20246,1
53,5.651,-66.6,,,,4720,20359,1
52.3,5.943,-66.4,,,,4730,20439,1
51.9,5.943,-65.4,,,,4739,20486,1
50.5,6.528,-64.9,,,,4759,20652,1
50.2,6.82,-64.9,,,,4768,20689,1
49.9,6.723,-64.6,,,,4776,20725,0
49.4,6.918,-64.1,,,,4785,20787,0
48.9,7.21,-63.6,,,,4794,20849,0
48.4,7.21,-63.4,,,,4804,20912,0
47.9,7.6,-63.4,,,,4813,20976,0
47.4,7.405,-63.2,,,,4821,21040,0
47.2,7.989,-63.2,,,,4834,21066,0
46.3,8.087,-62.9,,,,4844,21185,0
45.9,8.476,-62.9,,,,4864,21238,0
45,8.769,-62.9,,,,4878,21360,0
44.2,8.866,-61.6,,,,4888,21471,0
43.9,9.158,-61.6,,,,4896,21513,0
43.7,9.061,-61.6,,,,4905,21541,0
42.9,8.964,-61.6,,,,4913,21656,0
42.8,5.943,-61.6,,,,4922,21670,0
42.6,8.671,-61.6,,,,4932,21699,0
41.6,8.769,-61.6,,,,4941,21846,0
41.2,9.061,-61.9,,,,4950,21906,0
41.1,8.866,-61.9,,,,4958,21921,0
40.8,8.769,-62.1,,,,4966,21966,0
40.3,9.743,-61.6,,,,4981,22043,0
40.2,9.353,-61.4,,,,4990,22058,0
39.1,9.646,-61.1,,,,4998,22230,0
38.7,9.353,-61.2,,,,5006,22294,0
38.3,9.938,-61.4,,,,5015,22358,0
35.9,9.938,-59.4,,,,5066,22761,0
35.7,10.425,-59.8,,,,5075,22796,0
35,10.035,-59.6,,,,5090,22920,0
34.3,10.328,-58.9,,,,5107,23046,0
34.1,10.717,-58.9,,,,5116,23083,0
33.8,10.522,-58.2,,,,5126,23138,0
33.7,11.01,-57.9,,,,5144,23157,0
32.6,11.302,-57.4,,,,5156,23366,0
32.4,11.01,-57.6,,,,5176,23405,0
31.5,10.62,-57.6,,,,5195,23583,0
30.9,10.522,-57.9,,,,5207,23704,0
30.6,10.912,-58.1,,,,5215,23765,0
30.4,10.912,-58.2,,,,5226,23807,0
30.3,10.815,-58.2,,,,5236,23827,0
29.6,11.107,-58.1,,,,5246,23975,0
29.1,11.01,-57.9,,,,5278,24082,0
28.2,11.204,-57.1,,,,5286,24280,0
28,10.912,-57.1,,,,5300,24325,0
27.5,11.204,-56.9,,,,5309,24439,0
27.3,11.204,-56.8,,,,5323,24485,0
26.3,11.204,-57.1,,,,5338,24722,0
26.1,11.107,-57.1,,,,5347,24770,0
26,11.01,-57.1,,,,5360,24794,0
24.7,11.107,-55.6,,,,5393,25120,0
24.6,11.399,-55.4,,,,5403,25146,0
23.8,11.302,-55.4,,,,5427,25356,0
23.5,11.107,-55.2,,,,5443,25437,0
23.3,10.717,-55.2,,,,5461,25492,0
22.9,11.107,-55.2,,,,5469,25602,0
22.5,11.01,-55.1,,,,5478,25715,0
