* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se72.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-06-06,23:00:19

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
176.4,1.851,-52.8,,,,3378,13031,1
175.4,1.949,-52.9,,,,3386,13067,1
174.1,1.851,-53.2,,,,3395,13115,1
173.5,1.851,-53.6,,,,3406,13137,1
171.6,1.851,-54.2,,,,3414,13208,1
170.3,1.851,-54.6,,,,3422,13257,1
169,1.851,-54.8,,,,3431,13306,1
167.9,1.851,-55.1,,,,3439,13347,1
166.8,1.851,-55.2,,,,3448,13389,1
165.7,1.754,-55.6,,,,3456,13431,1
164.9,1.851,-55.6,,,,3464,13462,1
163.7,1.851,-56.1,,,,3473,13509,1
162.7,1.851,-56.1,,,,3481,13548,1
161.8,1.949,-55.9,,,,3490,13583,1
160.6,1.851,-56.1,,,,3498,13630,0
159.7,1.851,-56.1,,,,3513,13666,0
157.3,1.851,-56.2,,,,3523,13762,0
156.5,1.851,-56.6,,,,3532,13794,0
155.3,1.754,-56.9,,,,3540,13843,0
154.2,1.851,-57.1,,,,3548,13888,0
153.5,1.851,-57.4,,,,3556,13917,0
152,1.851,-57.6,,,,3565,13979,0
151.4,1.851,-57.8,,,,3573,14004,0
149.9,1.851,-57.9,,,,3582,14067,0
148.9,1.851,-58.1,,,,3590,14109,0
147.9,1.754,-58.4,,,,3598,14151,0
146.4,1.754,-58.9,,,,3607,14215,0
145.7,1.851,-59.4,,,,3615,14245,0
144.7,1.754,-60.1,,,,3623,14288,0
143.4,1.656,-60.4,,,,3632,14344,0
142.6,1.656,-60.9,,,,3640,14379,0
141.4,1.656,-61.1,,,,3655,14432,0
139.5,1.656,-62.1,,,,3663,14515,0
138.6,1.656,-62.1,,,,3671,14555,0
138.3,1.656,-62.1,,,,3680,14569,0
137.5,1.656,-62.4,,,,3688,14605,0
135.8,1.559,-62.8,,,,3696,14681,0
134.8,1.559,-62.8,,,,3710,14727,0
132.9,1.559,-62.9,,,,3718,14814,0
131.9,1.461,-63.8,,,,3726,14861,0
131.2,1.461,-64.4,,,,3735,14893,0
130.8,1.461,-64.6,,,,3744,14912,0
128.8,1.461,-65.1,,,,3755,15006,0
127.7,1.461,-65.2,,,,3766,15058,0
127.6,1.461,-65.4,,,,3774,15063,0
125.6,1.461,-65.6,,,,3782,15159,0
124.8,1.461,-65.8,,,,3790,15198,0
123.8,1.461,-65.8,,,,3799,15246,0
122.9,1.461,-65.4,,,,3807,15291,0
121.9,1.461,-65.2,,,,3816,15340,0
121,1.559,-65.2,,,,3824,15386,0
120.1,1.559,-65.4,,,,3832,15431,0
119.3,1.559,-65.6,,,,3840,15472,0
118.3,1.461,-66.1,,,,3849,15523,1
117.5,1.461,-66.4,,,,3857,15564,1
113.2,1.656,-65.6,,,,3908,15790,0
110.8,1.559,-65.4,,,,3916,15920,1
107.8,1.656,-66.6,,,,3946,16086,0
104.9,1.656,-67.6,,,,3974,16251,0
104,1.754,-68.1,,,,3994,16303,1
101.9,1.656,-68.9,,,,4002,16425,1
101,1.656,-69.1,,,,4010,16478,1
100.4,1.754,-69.9,,,,4018,16513,1
100,1.754,-70,,,,4025,16537,1
99.6,1.754,-70.1,,,,4032,16561,1
98.1,1.656,-70.4,,,,4042,16651,0
97.9,1.656,-70.9,,,,4050,16663,0
97,1.559,-71.1,,,,4061,16718,0
94.7,1.656,-71.6,,,,4069,16859,1
94.2,1.656,-71.9,,,,4078,16891,1
93.6,1.754,-71.9,,,,4088,16928,1
92.8,1.851,-71.9,,,,4097,16979,1
91.9,1.754,-71.4,,,,4105,17036,1
91.2,1.851,-71.1,,,,4113,17082,1
90.6,1.754,-70.8,,,,4121,17121,1
89.7,1.949,-70.4,,,,4130,17180,1
89.2,1.949,-70.4,,,,4141,17213,1
88.2,1.949,-71.2,,,,4152,17280,0
87.4,2.046,-71.2,,,,4161,17334,0
86.2,2.143,-70.6,,,,4172,17415,0
86.1,2.143,-70.4,,,,4180,17422,0
