* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se68.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-03-28,23:00:06

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
413.5,1.656,-18.1,,,,2002,7337,24
411.5,1.656,-18.4,,,,2010,7373,29
409.1,1.559,-18.8,,,,2019,7417,40
406.4,1.461,-19.2,,,,2030,7466,41
404.1,1.461,-19.6,,,,2039,7508,40
401.4,1.461,-20.1,,,,2051,7558,39
399,1.461,-20.4,,,,2059,7602,41
396.7,1.461,-20.9,,,,2068,7645,42
394.5,1.461,-21.1,,,,2076,7686,42
392.1,1.461,-21.6,,,,2085,7731,40
390,1.461,-21.8,,,,2093,7770,40
387.5,1.461,-22.1,,,,2102,7818,40
385.7,1.461,-22.4,,,,2111,7852,40
383.6,1.364,-22.8,,,,2119,7892,40
381.3,1.364,-23.1,,,,2128,7936,40
378.8,1.461,-23.4,,,,2137,7984,40
376.6,1.364,-23.8,,,,2145,8027,39
375.4,1.364,-23.9,,,,2156,8050,39
372.1,1.461,-24.6,,,,2165,8114,32
370.3,1.364,-24.8,,,,2173,8150,32
367.7,1.461,-25.2,,,,2182,8201,33
365.6,1.461,-25.6,,,,2190,8242,34
364.3,1.364,-25.8,,,,2200,8268,34
361.1,1.461,-26.4,,,,2210,8332,32
358.8,1.461,-26.9,,,,2219,8378,31
357.1,1.559,-27.2,,,,2228,8412,30
355.4,1.559,-27.4,,,,2236,8447,28
353.5,1.754,-27.4,,,,2245,8485,15
350.6,1.851,-26.9,,,,2257,8544,9
349.2,1.949,-27.1,,,,2265,8573,7
347.6,1.949,-27.1,,,,2273,8606,4
345.6,1.949,-27.1,,,,2282,8648,3
344.1,1.949,-27.1,,,,2290,8679,3
341.8,1.851,-27.1,,,,2299,8728,2
340,1.754,-27.1,,,,2307,8766,2
338,1.656,-27.4,,,,2316,8808,2
336.1,1.656,-27.6,,,,2324,8849,2
333.8,1.656,-27.9,,,,2333,8898,1
331.9,1.656,-28.2,,,,2342,8939,1
330.1,1.656,-28.6,,,,2350,8978,1
328.6,1.656,-28.9,,,,2358,9010,1
326.3,1.656,-28.9,,,,2368,9061,1
324.7,1.656,-28.9,,,,2376,9096,1
323.1,1.559,-28.9,,,,2384,9131,1
321,1.559,-29.1,,,,2393,9178,1
319.3,1.461,-29.4,,,,2401,9216,1
317.2,1.461,-29.9,,,,2412,9263,1
315.3,1.364,-30.2,,,,2421,9305,1
313.3,1.364,-30.4,,,,2430,9351,1
311.7,1.364,-30.8,,,,2438,9387,2
310.1,1.461,-30.9,,,,2446,9423,3
308,1.559,-31.1,,,,2455,9472,6
306.1,1.559,-31.4,,,,2464,9515,9
304.3,1.461,-31.6,,,,2472,9557,12
302.6,1.364,-32.1,,,,2481,9597,13
301,1.364,-32.2,,,,2489,9634,13
300,1.307,-32.4,,,,2494,9658,11.8
299.3,1.267,-32.6,,,,2498,9674,11
297.8,1.267,-32.9,,,,2506,9709,14
296.2,1.169,-33.2,,,,2515,9747,15
294.6,1.169,-33.6,,,,2524,9785,17
293,1.169,-33.9,,,,2534,9823,15
290.5,1.169,-34.4,,,,2543,9883,15
289.1,1.072,-34.6,,,,2552,9917,15
287.4,1.169,-35.1,,,,2560,9958,13
285.9,1.072,-35.4,,,,2568,9995,13
284.2,1.072,-35.6,,,,2577,10036,14
282.5,1.072,-36.1,,,,2586,10078,14
280.6,1.072,-36.4,,,,2595,10125,15
278.9,1.072,-36.9,,,,2603,10167,17
277.7,1.072,-37.1,,,,2611,10197,16
275.8,1.072,-37.4,,,,2620,10244,14
274.3,1.072,-37.6,,,,2628,10282,14
272.7,0.974,-37.8,,,,2636,10322,15
271.1,0.974,-38.1,,,,2645,10362,16
269.5,0.974,-38.4,,,,2653,10403,17
267.8,0.974,-38.8,,,,2662,10447,17
266.1,0.974,-39.1,,,,2670,10490,17
264.5,0.974,-39.4,,,,2679,10532,17
262.8,0.974,-39.6,,,,2688,10576,17
261.4,0.974,-39.9,,,,2696,10612,18
260.2,0.877,-40.2,,,,2704,10644,18
258.5,0.877,-40.6,,,,2713,10688,18
257,0.877,-41.1,,,,2721,10728,19
255.3,0.877,-41.4,,,,2730,10773,20
254,0.877,-41.8,,,,2738,10807,20
252.2,0.877,-42.1,,,,2747,10856,22
250.7,0.877,-42.4,,,,2755,10896,23
249.3,0.877,-42.9,,,,2764,10934,24
247.7,0.877,-43.2,,,,2772,10977,25
246.5,0.877,-43.6,,,,2780,11010,26
245,0.877,-44.1,,,,2789,11051,26
243.6,0.779,-44.4,,,,2797,11089,27
241.8,0.877,-44.9,,,,2806,11139,27
240.6,0.877,-45.1,,,,2814,11172,27
239.1,0.877,-45.6,,,,2823,11214,28
237.7,0.877,-45.9,,,,2831,11253,28
235.9,0.877,-46.4,,,,2840,11303,28
234.7,0.779,-46.8,,,,2848,11337,29
233.1,0.877,-47.1,,,,2857,11382,30
231.8,0.877,-47.4,,,,2865,11419,30
230.4,0.877,-47.8,,,,2874,11459,31
229.2,0.877,-48.1,,,,2882,11494,31
227.9,0.877,-48.4,,,,2890,11531,31
226.3,0.877,-48.8,,,,2899,11577,31
224.8,0.877,-49.1,,,,2907,11621,31
223.1,0.877,-49.6,,,,2916,11671,31
221.9,0.877,-49.9,,,,2924,11706,32
220.2,0.877,-50.4,,,,2933,11756,33
218.8,0.974,-50.8,,,,2941,11798,33
217.4,0.877,-51.1,,,,2950,11839,31
216.3,0.877,-51.4,,,,2958,11872,29
215.1,0.877,-51.6,,,,2966,11909,26
213.5,0.877,-51.9,,,,2975,11957,26
212.3,0.877,-52.4,,,,2983,11993,26
210.7,0.974,-52.6,,,,2992,12042,25
209.4,1.072,-52.8,,,,3000,12082,23
208,1.072,-53.1,,,,3008,12125,22
206.5,1.072,-53.6,,,,3017,12172,21
205.2,1.072,-53.9,,,,3025,12213,21
203.6,1.072,-54.4,,,,3034,12263,20
202.3,1.072,-54.8,,,,3043,12304,21
201,1.072,-54.9,,,,3051,12345,20
200,1.072,-55.3,,,,3057,12377,20.8
199.7,1.072,-55.4,,,,3059,12386,21
198.1,1.072,-55.9,,,,3068,12438,21
196.9,0.974,-56.2,,,,3076,12476,21
195.8,1.072,-56.6,,,,3084,12512,21
194.3,1.072,-56.9,,,,3093,12560,21
193.1,0.974,-57.4,,,,3101,12600,21
191.7,0.974,-57.6,,,,3110,12645,22
190.7,0.974,-58.1,,,,3118,12678,22
189.3,0.974,-58.4,,,,3127,12725,22
188.1,0.974,-58.9,,,,3141,12765,22
185.8,0.877,-59.6,,,,3149,12842,22
184.6,0.877,-59.9,,,,3157,12882,22
183.1,0.877,-60.2,,,,3166,12933,23
182.2,0.877,-60.4,,,,3174,12964,22
180.9,0.974,-60.4,,,,3182,13008,22
179.3,0.974,-60.6,,,,3191,13064,21
178.3,0.877,-60.9,,,,3199,13098,20
177,0.877,-61.1,,,,3208,13144,19
175.8,0.877,-61.2,,,,3216,13186,19
174.7,0.877,-61.4,,,,3224,13225,18
173.3,0.974,-61.8,,,,3233,13275,17
172.3,0.974,-61.9,,,,3241,13311,16
171,0.974,-62.2,,,,3250,13357,15
169.9,0.974,-62.6,,,,3258,13397,14
168.8,0.974,-63.1,,,,3266,13437,14
167.4,0.974,-63.4,,,,3275,13488,13
166.4,0.974,-63.4,,,,3283,13525,13
165,0.974,-63.8,,,,3292,13577,13
163.9,0.974,-63.9,,,,3300,13618,13
162.8,0.974,-64.1,,,,3308,13659,13
161.5,0.974,-64.6,,,,3317,13708,13
160.3,0.974,-64.6,,,,3325,13754,14
159.1,0.974,-64.6,,,,3334,13800,14
158.6,1.072,-64.6,,,,3342,13819,14
156.7,1.072,-64.2,,,,3350,13892,13
156.2,1.072,-64.2,,,,3359,13912,12
154.3,1.267,-64.2,,,,3367,13987,12
153.1,1.267,-64.9,,,,3376,14034,11
152,1.461,-65.6,,,,3384,14078,11
151,1.559,-65.8,,,,3392,14118,10
149.6,1.559,-66.2,,,,3401,14175,10
148.5,1.656,-66.6,,,,3409,14219,9
147.2,1.656,-66.9,,,,3418,14273,9
146.1,1.656,-67.1,,,,3426,14318,9
145.6,1.656,-67.1,,,,3437,14339,9
145.3,1.656,-67.1,,,,3445,14351,9
142.5,1.559,-67.6,,,,3454,14468,8
141.5,1.559,-67.8,,,,3462,14511,8
140.4,1.559,-67.8,,,,3470,14557,8
139.3,1.656,-67.6,,,,3479,14605,8
138.1,1.656,-67.6,,,,3488,14657,8
136.9,1.559,-67.9,,,,3496,14709,7
136.3,1.461,-67.6,,,,3504,14736,7
135.2,1.559,-67.6,,,,3512,14784,7
134.1,1.559,-67.6,,,,3522,14834,7
133.5,1.559,-67.6,,,,3532,14861,7
131.8,1.559,-67.6,,,,3540,14938,6
130.6,1.559,-67.4,,,,3549,14993,6
129.8,1.559,-67.4,,,,3557,15030,6
128.8,1.559,-67.6,,,,3565,15076,5
127.7,1.559,-67.9,,,,3574,15128,5
126.8,1.559,-68.1,,,,3582,15170,5
125.8,1.559,-68.2,,,,3590,15218,5
124.7,1.559,-68.4,,,,3599,15271,4
123.7,1.461,-68.4,,,,3608,15319,4
122.9,1.461,-68.6,,,,3616,15358,4
121.9,1.461,-68.6,,,,3624,15407,4
121.1,1.461,-68.8,,,,3632,15446,4
120,1.461,-68.9,,,,3641,15500,4
119.1,1.461,-69.1,,,,3649,15545,3
118.7,1.461,-69.1,,,,3660,15566,3
117,1.461,-69.4,,,,3669,15652,3
116,1.559,-69.6,,,,3677,15703,3
115.1,1.559,-69.8,,,,3685,15749,3
114.2,1.559,-70.1,,,,3694,15796,3
113.4,1.559,-70.2,,,,3702,15838,3
112.5,1.656,-70.4,,,,3710,15885,3
111.4,1.656,-70.8,,,,3719,15943,3
110.7,1.656,-70.9,,,,3727,15980,3
110,1.656,-70.9,,,,3735,16018,2
109.1,1.656,-71.1,,,,3744,16067,2
108.1,1.656,-71.4,,,,3752,16121,2
107.4,1.559,-71.6,,,,3761,16159,2
106.8,1.559,-71.8,,,,3774,16192,2
105.2,1.364,-71.8,,,,3783,16281,2
104.3,1.461,-71.9,,,,3791,16332,2
103.6,1.461,-71.9,,,,3799,16372,2
102.5,1.461,-71.9,,,,3808,16435,2
101.9,1.461,-71.8,,,,3816,16469,2
101.2,1.461,-71.9,,,,3824,16510,2
100,1.372,-71.9,,,,3835,16580,2
99.9,1.364,-71.9,,,,3836,16586,2
99.2,1.267,-71.8,,,,3844,16627,2
98.4,1.267,-71.8,,,,3852,16675,2
97.4,1.267,-71.8,,,,3861,16735,2
96.7,1.267,-71.9,,,,3869,16778,2
96,1.267,-71.9,,,,3877,16821,2
94.8,1.267,-72.4,,,,3888,16895,1
93.7,1.267,-72.4,,,,3898,16963,1
92.9,1.364,-72.1,,,,3906,17014,1
92.3,1.364,-72.2,,,,3914,17052,1
91.6,1.364,-72.1,,,,3922,17097,1
90.9,1.364,-72.1,,,,3930,17142,1
90.1,1.461,-72.2,,,,3939,17194,1
89.4,1.461,-72.6,,,,3947,17239,1
88.6,1.559,-72.6,,,,3955,17292,1
87.7,1.656,-72.6,,,,3964,17352,1
87.1,1.754,-72.4,,,,3972,17393,1
86.2,1.851,-72.4,,,,3980,17454,1
85.6,1.851,-72.4,,,,3989,17495,1
84.7,2.046,-72.2,,,,3998,17557,1
84.1,2.143,-72.1,,,,4006,17599,1
83.4,2.338,-71.9,,,,4014,17648,1
82.6,2.436,-71.6,,,,4022,17705,1
82.1,2.631,-71.1,,,,4030,17740,1
81.2,2.825,-70.6,,,,4039,17806,1
80.7,3.118,-70.4,,,,4047,17842,1
79.8,3.41,-70.4,,,,4056,17909,1
79.2,3.605,-70.2,,,,4064,17954,1
78.6,3.8,-69.9,,,,4072,17999,1
78,3.897,-69.9,,,,4080,18044,1
77.2,4.092,-69.9,,,,4089,18106,1
76.4,3.995,-70.1,,,,4097,18168,1
75.8,3.897,-70.1,,,,4106,18215,1
75.3,3.995,-70.1,,,,4114,18254,1
74.6,3.995,-70.4,,,,4122,18309,1
74,3.897,-70.4,,,,4130,18357,1
73.2,3.897,-70.6,,,,4140,18422,1
72.4,4.287,-70.6,,,,4148,18487,1
71.7,4.189,-70.4,,,,4158,18544,1
71,4.092,-69.9,,,,4167,18603,1
70.5,4.092,-69.8,,,,4175,18645,1
69.8,3.995,-69.6,,,,4183,18704,1
69.1,3.995,-69.4,,,,4192,18764,1
68.6,4.189,-69.1,,,,4206,18808,1
67.5,4.872,-67.9,,,,4214,18904,1
66.9,5.359,-67.2,,,,4223,18958,1
66.3,5.748,-66.6,,,,4231,19013,1
66,5.943,-66.4,,,,4242,19040,1
64.9,6.236,-66.4,,,,4251,19142,1
64.5,6.041,-66.4,,,,4264,19179,1
63.5,5.359,-66.1,,,,4273,19274,1
62.9,5.066,-65.9,,,,4281,19331,0
62.3,4.872,-64.9,,,,4290,19390,0
61.9,4.969,-64.6,,,,4303,19429,0
61,5.261,-63.9,,,,4311,19518,0
60.5,5.261,-63.8,,,,4320,19569,0
60,5.359,-63.4,,,,4328,19620,0
59.5,5.359,-63.4,,,,4336,19671,0
58.8,5.846,-62.6,,,,4346,19744,0
58.2,5.846,-62.1,,,,4356,19807,0
57.7,6.041,-62.1,,,,4364,19860,0
57.3,5.846,-61.9,,,,4372,19903,0
56.7,6.333,-61.6,,,,4381,19969,0
56.3,6.43,-61.4,,,,4389,20012,0
55.7,6.333,-61.2,,,,4398,20079,0
55.2,6.528,-60.9,,,,4406,20135,0
54.7,6.528,-60.4,,,,4414,20191,0
54.1,6.918,-60.1,,,,4426,20260,0
53.7,6.82,-60.1,,,,4434,20306,0
53.3,7.112,-59.8,,,,4442,20353,0
52.8,7.015,-59.6,,,,4450,20412,0
52,7.405,-59.4,,,,4462,20507,0
51.5,7.307,-59.4,,,,4470,20568,0
51,7.502,-59.8,,,,4479,20629,0
50.5,7.112,-59.8,,,,4487,20690,0
50.1,7.697,-59.9,,,,4496,20740,0
49.6,7.307,-59.9,,,,4506,20803,0
49.1,7.6,-59.9,,,,4514,20866,0
48.6,7.697,-59.9,,,,4523,20930,0
48.3,7.307,-59.9,,,,4531,20969,0
47.8,7.892,-60.1,,,,4540,21033,0
47.4,8.087,-60.1,,,,4548,21086,0
47.1,7.892,-59.9,,,,4556,21125,0
46.7,8.087,-59.2,,,,4565,21179,0
46.2,8.087,-58.9,,,,4573,21246,0
45.8,8.379,-58.9,,,,4581,21301,0
45.4,8.671,-58.4,,,,4590,21356,0
45,8.184,-58.1,,,,4599,21411,0
44.6,8.379,-57.9,,,,4607,21468,0
44.2,7.6,-57.8,,,,4615,21524,0
43.8,8.671,-57.6,,,,4623,21582,0
43.4,9.061,-57.1,,,,4632,21640,0
43,8.769,-57.1,,,,4640,21698,0
42.7,8.964,-57.1,,,,4652,21743,0
42,8.866,-57.6,,,,4662,21847,0
41.6,9.256,-57.9,,,,4670,21907,0
41.1,9.256,-58.1,,,,4679,21983,0
40.8,9.256,-58.4,,,,4687,22029,0
40.4,9.158,-58.6,,,,4696,22091,0
40,9.353,-58.4,,,,4704,22154,0
39.7,9.353,-57.9,,,,4712,22201,0
39.3,9.256,-57.6,,,,4727,22265,0
38.8,10.035,-57.1,,,,4735,22346,0
38.3,9.743,-56.9,,,,4744,22428,0
38,10.035,-56.8,,,,4758,22478,0
37.3,9.743,-56.8,,,,4766,22596,0
37,9.84,-56.8,,,,4774,22647,0
36.7,9.646,-57.1,,,,4783,22698,0
