* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se73.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-06-16,23:00:07

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
901.5,3.02,10.1,,,,682,1086,82
897.7,3.02,10,,,,691,1121,83
894.8,3.02,9.6,,,,700,1148,84
891.3,2.923,9.5,,,,708,1181,84
888.3,3.02,9.2,,,,717,1209,84
884.8,2.923,8.9,,,,726,1241,84
880.4,3.02,8.5,,,,736,1282,86
877.4,2.923,8.2,,,,744,1310,88
874,2.923,8,,,,752,1342,89
870.4,2.923,7.5,,,,761,1376,89
867,3.02,8.2,,,,770,1408,60
863.8,3.118,9.8,,,,779,1439,20
860.8,3.215,10.9,,,,787,1468,12
857.8,3.215,11.5,,,,796,1497,12
853.9,3.215,11.9,,,,805,1535,11
850.4,3.215,12,,,,814,1569,7
850,3.215,12,,,,815,1573,7
847.6,3.215,12,,,,822,1597,7
843.9,3.215,12.5,,,,831,1633,9
840.4,3.118,12.6,,,,840,1668,9
837,3.215,12.5,,,,848,1702,9
833.1,3.118,12.2,,,,857,1741,9
829.6,3.118,12,,,,866,1776,7
826.2,3.118,12,,,,875,1810,6
822.6,3.118,12,,,,884,1847,6
819.9,3.118,12,,,,892,1874,8
816.6,3.215,12,,,,901,1908,9
812.6,3.215,11.9,,,,910,1949,9
810,3.215,11.8,,,,918,1976,9
806.4,3.215,11.5,,,,927,2013,9
802.8,3.215,11.4,,,,936,2050,10
799.7,3.118,11.1,,,,944,2082,11
796,3.118,10.9,,,,954,2121,10
793.1,3.02,10.8,,,,962,2151,10
789.7,3.118,10.8,,,,971,2187,9
786.7,3.118,10.5,,,,979,2219,8
783.3,3.118,10.4,,,,988,2255,8
778.2,3.118,10.2,,,,998,2309,7
775.3,3.118,10.1,,,,1008,2340,7
771.4,3.118,10.1,,,,1020,2382,5
767.3,3.215,10.1,,,,1029,2426,5
764,3.313,10,,,,1038,2461,5
760.8,3.215,10,,,,1046,2496,6
757.6,3.215,9.9,,,,1055,2531,5
753.9,3.215,9.9,,,,1070,2572,5
747.5,3.118,9.4,,,,1079,2642,4
745.7,3.118,9.1,,,,1092,2662,4
744.1,3.118,8.9,,,,1102,2680,4
736.6,3.02,8.8,,,,1110,2764,4
732.9,3.118,8.2,,,,1124,2805,3
723.1,3.118,7.5,,,,1139,2916,3
720.5,3.118,7.2,,,,1150,2945,3
719.8,3.215,7.2,,,,1159,2953,3
707,3.118,6.1,,,,1195,3100,4
700,3.118,5.5,,,,1204,3182,3
699.3,3.215,5.5,,,,1212,3190,3
693.4,3.215,5.1,,,,1220,3259,3
689.9,3.118,4.6,,,,1230,3300,3
686.9,3.118,4.2,,,,1238,3336,3
684.2,3.118,4,,,,1246,3367,3
675.9,3.02,3.2,,,,1260,3466,3
674.2,3.118,3.1,,,,1269,3487,2
671.5,3.118,3,,,,1278,3519,2
668.5,3.118,3,,,,1286,3555,4
665.1,3.02,2.9,,,,1295,3597,4
661.2,3.02,2.5,,,,1305,3644,4
658.2,2.923,2.2,,,,1313,3681,4
652.5,3.02,1.8,,,,1325,3751,5
650.3,2.923,1.5,,,,1338,3778,6
634.5,3.507,0,,,,1370,3975,20
622.8,2.825,-1.2,,,,1402,4124,23
621.1,2.923,-1.4,,,,1410,4145,23
619.6,2.825,-1.5,,,,1420,4165,23
611,2.825,-2.1,,,,1436,4276,25
606.3,2.728,-2.5,,,,1462,4337,29
601.3,2.728,-3,,,,1471,4402,29
599.3,2.728,-3.2,,,,1483,4429,35
594.8,2.728,-3.6,,,,1491,4488,38
591.3,2.631,-3.8,,,,1500,4535,41
589.2,2.728,-3.9,,,,1512,4563,42
588.7,2.728,-3.9,,,,1520,4570,43
581,2.631,-4.1,,,,1528,4673,44
539.9,2.728,-7.9,,,,1658,5247,46
537.5,2.631,-8,,,,1667,5282,46
535.5,2.631,-8,,,,1675,5311,45
532.4,2.631,-8.4,,,,1686,5356,46
529.1,2.631,-8.4,,,,1695,5404,47
526.9,2.631,-8.4,,,,1704,5436,47
523.9,2.631,-8.8,,,,1712,5480,48
521.4,2.631,-9,,,,1721,5517,49
519.5,2.631,-9,,,,1729,5546,50
517,2.631,-9.1,,,,1738,5583,52
515.2,2.631,-9.2,,,,1746,5610,52
512.2,2.631,-9.5,,,,1755,5655,53
509.7,2.436,-9.6,,,,1764,5693,54
507.2,2.533,-9.6,,,,1772,5731,54
504.2,2.436,-9.8,,,,1781,5776,53
501.7,2.533,-10,,,,1789,5815,53
500,2.45,-10.1,,,,1797,5841,53
499.7,2.436,-10.1,,,,1798,5845,53
497.7,2.436,-10.5,,,,1806,5876,53
494.6,2.338,-10.9,,,,1816,5924,54
492,2.436,-11.1,,,,1824,5965,55
489.1,2.338,-11.5,,,,1833,6010,55
487,2.241,-11.6,,,,1841,6043,54
485,2.143,-11.9,,,,1849,6075,54
481.8,2.143,-12.1,,,,1860,6125,54
479.3,2.046,-12.5,,,,1869,6165,55
476.4,2.046,-12.8,,,,1880,6211,56
474,2.046,-13,,,,1889,6250,56
471.6,2.046,-13.1,,,,1898,6288,56
469.2,2.046,-13.1,,,,1906,6327,50
466.6,2.046,-13.1,,,,1915,6369,48
464.2,2.046,-13.5,,,,1923,6409,47
461.2,2.046,-13.5,,,,1932,6458,48
459.3,2.046,-13.6,,,,1940,6489,48
456.7,2.046,-13.8,,,,1949,6532,48
454.3,1.949,-14,,,,1958,6572,50
451.9,1.949,-14.2,,,,1966,6613,51
449.5,1.851,-14.6,,,,1974,6653,54
446.9,1.851,-14.9,,,,1983,6697,55
444.6,1.851,-15.2,,,,1992,6736,57
442.4,1.851,-15.5,,,,2006,6773,58
438.3,1.754,-16.2,,,,2014,6843,62
435.8,1.754,-16.5,,,,2023,6886,63
433.5,1.754,-16.8,,,,2032,6926,64
431.6,1.656,-17.1,,,,2040,6959,65
429.5,1.656,-17.4,,,,2049,6995,67
427.4,1.754,-17.6,,,,2057,7032,67
425,1.656,-17.4,,,,2066,7074,59
423,1.656,-17,,,,2074,7110,50
420.9,1.559,-16.9,,,,2083,7147,46
418.7,1.559,-16.9,,,,2091,7186,43
416.3,1.656,-17,,,,2100,7229,40
414.4,1.559,-17.1,,,,2108,7264,40
412,1.559,-17.4,,,,2117,7307,37
409.9,1.559,-17.6,,,,2125,7345,35
407.4,1.461,-17.8,,,,2134,7391,34
405.3,1.461,-17.9,,,,2143,7430,32
403.2,1.559,-18.1,,,,2151,7469,29
401.6,1.461,-18.2,,,,2159,7498,29
399.5,1.364,-18.4,,,,2168,7537,29
397.7,1.461,-18.8,,,,2176,7571,29
395.8,1.461,-19.1,,,,2185,7607,29
393.7,1.461,-19.4,,,,2194,7646,28
392.1,1.461,-19.6,,,,2202,7677,28
390.2,1.461,-19.8,,,,2210,7713,28
387.2,1.461,-20.2,,,,2220,7770,30
385.2,1.364,-20.4,,,,2228,7808,30
383.7,1.364,-20.6,,,,2236,7837,28
381.5,1.364,-20.9,,,,2245,7879,28
380,1.461,-21.1,,,,2253,7908,27
377.6,1.461,-21.6,,,,2264,7955,27
375.5,1.461,-21.9,,,,2273,7996,26
372.9,1.559,-22.2,,,,2282,8047,25
371.1,1.559,-22.4,,,,2290,8083,23
369.1,1.656,-22.8,,,,2298,8122,22
367.1,1.559,-23.1,,,,2307,8162,21
364.4,1.656,-23.4,,,,2316,8216,20
362.7,1.656,-23.9,,,,2325,8250,20
361,1.559,-24.1,,,,2333,8285,19
359.4,1.656,-24.4,,,,2341,8317,19
357,1.559,-24.9,,,,2352,8366,20
354.8,1.559,-25.4,,,,2361,8411,20
352.9,1.559,-25.6,,,,2369,8450,21
350.7,1.559,-26.1,,,,2378,8495,21
349,1.461,-26.6,,,,2386,8530,22
346.6,1.559,-26.9,,,,2396,8580,22
345.1,1.461,-27.2,,,,2404,8611,22
343,1.559,-27.6,,,,2412,8655,23
341.4,1.461,-27.9,,,,2420,8688,24
339.4,1.461,-28.4,,,,2429,8731,24
337.6,1.461,-28.8,,,,2437,8769,25
335.6,1.461,-29.1,,,,2446,8811,26
334.1,1.461,-29.4,,,,2454,8843,27
331.9,1.364,-29.8,,,,2463,8890,28
330,1.364,-30.1,,,,2471,8931,29
328,1.461,-30.4,,,,2480,8974,30
326.1,1.461,-30.8,,,,2488,9016,30
324.3,1.461,-30.9,,,,2497,9055,31
322.5,1.364,-31.2,,,,2505,9094,31
320.4,1.364,-31.6,,,,2514,9140,31
318.6,1.267,-31.9,,,,2522,9180,32
316.6,1.267,-32.2,,,,2531,9225,32
315,1.267,-32.6,,,,2539,9260,32
313.1,1.267,-32.9,,,,2548,9303,33
311.1,1.169,-33.4,,,,2556,9348,33
309.1,1.267,-33.8,,,,2565,9393,34
307.3,1.169,-34.1,,,,2573,9434,34
305.3,1.169,-34.4,,,,2582,9480,35
303.6,1.169,-34.8,,,,2590,9519,35
301.6,1.169,-35.1,,,,2599,9565,34
300,1.087,-35.6,,,,2606,9602,34.8
299.7,1.072,-35.6,,,,2607,9609,35
297.6,1.169,-36.1,,,,2616,9658,35
296.2,1.169,-36.4,,,,2624,9690,34
294.1,1.072,-36.9,,,,2632,9740,33
292,1.072,-37.2,,,,2641,9789,33
290.6,1.072,-37.4,,,,2649,9822,32
289,1.072,-38.1,,,,2659,9860,31
286.9,1.072,-38.4,,,,2667,9911,30
285.3,1.072,-38.6,,,,2675,9949,30
283.8,1.072,-38.9,,,,2683,9985,30
281.4,1.072,-39.4,,,,2694,10043,32
279.6,1.072,-39.8,,,,2703,10087,34
278.1,1.072,-40.1,,,,2711,10124,36
276.3,0.974,-40.4,,,,2720,10168,35
274.9,0.974,-40.8,,,,2728,10203,34
273.2,0.974,-41.1,,,,2737,10245,33
271.7,0.974,-41.4,,,,2745,10282,32
270.2,0.974,-41.9,,,,2754,10320,32
268.6,0.974,-42.2,,,,2762,10360,32
267,0.974,-42.6,,,,2770,10400,31
265.1,0.974,-42.9,,,,2779,10448,31
263.9,0.974,-43.1,,,,2787,10479,31
262,0.974,-43.4,,,,2796,10528,31
260.7,0.974,-43.6,,,,2804,10561,31
258.4,0.974,-44.1,,,,2814,10620,31
257,0.974,-44.4,,,,2822,10657,32
255.7,0.974,-44.8,,,,2830,10691,32
253.8,0.974,-45.2,,,,2839,10741,33
253,0.974,-45.4,,,,2849,10762,33
252.3,1.072,-45.6,,,,2858,10780,33
247.5,1.072,-46.6,,,,2866,10908,34
246.3,1.072,-46.9,,,,2874,10940,35
244.5,1.072,-47.4,,,,2883,10988,35
243,1.169,-47.6,,,,2891,11029,35
240.9,1.072,-48.1,,,,2900,11086,35
239.6,1.169,-48.6,,,,2908,11122,36
238,1.169,-48.8,,,,2917,11166,36
236.6,1.169,-49.1,,,,2925,11205,36
234.8,1.169,-49.6,,,,2933,11255,36
233.1,1.169,-50.1,,,,2942,11302,37
231.5,1.169,-50.2,,,,2950,11347,37
230,1.267,-50.6,,,,2958,11390,37
227.7,1.169,-51.1,,,,2968,11455,37
226.3,1.169,-51.1,,,,2976,11495,37
225,1.169,-51.2,,,,2984,11532,37
223.7,1.072,-51.4,,,,2992,11570,36
222.5,1.072,-51.4,,,,3000,11605,36
220.9,0.974,-51.9,,,,3009,11652,35
219.6,1.072,-52.2,,,,3017,11690,35
217.7,1.072,-52.8,,,,3026,11746,35
216.5,1.072,-53.1,,,,3034,11782,35
215.2,1.169,-53.2,,,,3042,11821,34
214.6,1.267,-53.4,,,,3051,11838,34
212.2,1.364,-53.9,,,,3059,11911,31
210.6,1.461,-54.4,,,,3068,11959,29
209,1.461,-54.9,,,,3077,12008,27
207.7,1.461,-55.1,,,,3085,12048,25
206.3,1.461,-55.4,,,,3093,12091,24
205.3,1.461,-55.6,,,,3101,12122,23
203.8,1.364,-56.1,,,,3110,12169,21
202.5,1.461,-56.2,,,,3118,12209,21
201.2,1.461,-56.4,,,,3126,12250,20
200.1,1.461,-56.4,,,,3134,12285,19
200,1.461,-56.4,,,,3135,12288,19
198.6,1.461,-56.4,,,,3143,12333,19
197.3,1.461,-56.6,,,,3151,12374,18
195.7,1.364,-56.8,,,,3160,12426,18
194.5,1.364,-56.9,,,,3168,12465,17
193.1,1.267,-56.9,,,,3176,12511,17
191.7,1.364,-57.1,,,,3185,12557,16
190.4,1.364,-57.2,,,,3193,12600,16
189.1,1.461,-57.4,,,,3208,12643,15
186.6,1.461,-58.1,,,,3218,12727,14
185.2,1.364,-58.2,,,,3227,12774,13
184,1.364,-58.2,,,,3235,12815,13
183,1.461,-58.2,,,,3243,12849,13
181.6,1.461,-58.4,,,,3252,12898,12
180.4,1.461,-58.6,,,,3260,12939,11
179.1,1.364,-58.6,,,,3268,12985,11
178.6,1.461,-58.8,,,,3278,13002,10
176.9,1.461,-59.2,,,,3286,13062,10
174.5,1.461,-59.6,,,,3297,13148,8
160.9,1.559,-62.4,,,,3319,13652,6
152.4,1.559,-65.1,,,,3450,13984,6
151.1,1.559,-65.4,,,,3458,14036,6
150.6,1.656,-65.6,,,,3467,14057,6
148.5,1.559,-65.6,,,,3475,14142,6
147.2,1.559,-66.4,,,,3488,14195,5
146.3,1.656,-66.6,,,,3496,14232,5
143.1,1.656,-67.4,,,,3520,14366,5
141.5,1.559,-68.1,,,,3536,14433,5
139.8,1.559,-68.6,,,,3546,14506,5
139,1.559,-68.9,,,,3555,14540,5
137.6,1.559,-69.2,,,,3566,14601,5
132.8,1.461,-70.6,,,,3596,14812,5
132.1,1.461,-70.8,,,,3614,14843,5
123,1.559,-69.4,,,,3680,15267,6
121.2,1.656,-68.2,,,,3708,15356,0
116.5,1.559,-66.6,,,,3732,15594,6
116,1.656,-66.2,,,,3741,15620,6
115.5,1.656,-65.8,,,,3749,15646,6
114.6,1.656,-65.6,,,,3757,15693,6
113.4,1.851,-65.4,,,,3766,15757,6
112.5,1.851,-65.4,,,,3774,15806,6
111.6,1.656,-65.4,,,,3782,15855,6
110.6,1.754,-65.6,,,,3790,15909,5
109.7,1.754,-65.8,,,,3799,15959,5
108.8,1.851,-65.9,,,,3808,16009,5
108,1.851,-66.2,,,,3816,16054,5
107.2,1.754,-66.6,,,,3824,16099,5
106.2,1.851,-66.9,,,,3832,16155,5
106,1.851,-66.9,,,,3841,16167,5
104.2,1.754,-67.8,,,,3849,16270,4
103.3,1.754,-68.4,,,,3857,16322,4
102.6,1.754,-68.8,,,,3866,16363,4
101.7,1.851,-69.1,,,,3874,16415,4
100.7,1.754,-69.6,,,,3885,16474,4
100,1.83,-70,,,,3891,16516,4
99.8,1.851,-70.1,,,,3893,16528,4
99.1,1.851,-70.4,,,,3901,16570,4
98.3,1.754,-70.4,,,,3909,16618,4
97.2,1.754,-70.4,,,,3918,16684,3
96.4,1.851,-70.9,,,,3926,16733,3
95.6,1.851,-71.2,,,,3934,16783,3
94.7,1.754,-71.8,,,,3942,16839,3
93.7,1.851,-72.1,,,,3951,16901,3
92.8,1.754,-72.6,,,,3959,16958,3
92,1.754,-73.1,,,,3968,17008,3
91.2,1.754,-73.6,,,,3976,17060,3
90.4,1.754,-73.9,,,,3984,17111,3
89.7,1.656,-73.9,,,,3992,17156,3
88.6,1.754,-74.1,,,,4002,17228,3
87.9,1.754,-74.1,,,,4010,17274,3
87.1,1.754,-74.1,,,,4018,17328,3
86.5,1.754,-74.2,,,,4026,17368,3
85.9,1.754,-74.1,,,,4034,17408,3
85.1,1.949,-73.4,,,,4043,17463,3
84.4,1.851,-73.1,,,,4051,17511,3
83.8,1.851,-72.6,,,,4059,17553,3
83.1,1.949,-72.1,,,,4067,17602,3
82.4,2.436,-71.4,,,,4075,17652,3
81.5,3.02,-69.4,,,,4086,17718,3
80.7,3.118,-68.8,,,,4098,17776,3
80.3,3.215,-68.1,,,,4111,17806,3
78.6,3.118,-68.1,,,,4120,17935,3
77.4,3.313,-68.9,,,,4139,18027,3
76.4,3.41,-69.2,,,,4147,18104,3
76.3,3.507,-69.2,,,,4156,18112,3
75.7,3.41,-69.4,,,,4165,18159,3
74,3.507,-69.8,,,,4180,18295,4
69.4,3.605,-70.1,,,,4197,18676,3
62.2,6.041,-67.4,,,,4344,19332,1
62.1,6.236,-67.4,,,,4352,19341,1
61.3,6.333,-67.4,,,,4361,19419,4
60.1,7.015,-66.4,,,,4386,19539,1
58.6,7.21,-65.4,,,,4394,19692,1
58.3,8.087,-64.9,,,,4408,19723,2
57.9,8.574,-64.6,,,,4416,19765,2
53.1,8.866,-64.6,,,,4425,20293,2
49,7.6,-62.8,,,,4560,20786,2
48.6,7.794,-62.6,,,,4568,20837,2
48.2,8.184,-62.6,,,,4576,20887,2
47.7,8.184,-62.9,,,,4584,20952,2
47.2,8.379,-62.9,,,,4595,21017,2
46.7,8.671,-62.9,,,,4604,21082,2
46.3,8.671,-62.9,,,,4612,21135,2
45.9,8.866,-62.9,,,,4620,21188,2
45.5,8.964,-63.1,,,,4629,21242,2
45.1,9.061,-62.9,,,,4637,21296,2
44.7,9.158,-62.9,,,,4645,21351,2
44.3,9.256,-62.9,,,,4654,21407,2
43.9,9.548,-63.1,,,,4662,21462,2
43.5,9.84,-63.1,,,,4670,21519,2
43.1,9.451,-63.1,,,,4679,21575,2
42.7,10.035,-63.1,,,,4687,21633,1
42.4,9.938,-62.9,,,,4695,21676,1
42,10.133,-62.6,,,,4703,21734,1
41.5,10.035,-62.6,,,,4715,21808,1
41.1,10.035,-62.6,,,,4723,21868,1
40.8,10.035,-62.6,,,,4731,21913,1
40.5,10.035,-62.4,,,,4739,21959,1
40.1,9.743,-62.1,,,,4748,22020,1
39.8,9.84,-62.1,,,,4756,22066,1
39.4,9.84,-61.9,,,,4765,22129,1
39.1,10.425,-61.9,,,,4773,22176,1
38.7,9.743,-61.9,,,,4781,22239,1
38.4,9.938,-61.6,,,,4790,22288,1
38.1,9.938,-61.1,,,,4798,22336,1
37.8,9.938,-60.8,,,,4806,22385,1
37.5,9.938,-60.4,,,,4814,22435,1
37.2,10.23,-60.4,,,,4822,22485,1
36.8,10.133,-60.1,,,,4832,22552,1
36.7,10.23,-59.9,,,,4840,22569,1
36.5,10.522,-59.6,,,,4848,22603,1
35.9,10.133,-59.6,,,,4856,22707,1
35.6,10.035,-59.4,,,,4865,22760,1
35.3,9.743,-59.4,,,,4873,22812,1
35,10.62,-59.6,,,,4883,22866,1
34.5,10.425,-59.9,,,,4894,22956,1
34.2,10.62,-60.4,,,,4904,23010,1
33.8,11.107,-60.4,,,,4916,23083,1
33.4,10.62,-60.4,,,,4928,23158,1
33.1,11.302,-59.8,,,,4936,23214,1
32.8,10.912,-59.1,,,,4944,23271,1
32.5,10.522,-58.8,,,,4952,23328,1
32.2,11.497,-58.8,,,,4961,23387,1
31.9,11.886,-58.6,,,,4969,23445,1
31.6,11.886,-57.9,,,,4978,23505,1
31.3,11.886,-57.1,,,,4986,23565,1
31.1,12.276,-56.4,,,,4994,23606,1
30.8,12.276,-55.9,,,,5002,23667,1
30.5,12.568,-55.8,,,,5011,23729,1
30.2,12.081,-55.6,,,,5020,23792,1
29.9,12.179,-55.9,,,,5030,23856,1
29.6,11.984,-55.9,,,,5038,23920,1
29.3,11.984,-55.9,,,,5047,23985,1
29.1,11.789,-55.9,,,,5055,24028,1
29,12.276,-55.9,,,,5064,24050,1
28.9,12.666,-55.9,,,,5081,24072,1
28.1,12.666,-54.9,,,,5089,24251,1
27.8,13.056,-54.8,,,,5097,24320,1
27.6,12.568,-54.8,,,,5110,24366,1
27.2,12.374,-54.9,,,,5119,24459,1
26.9,13.056,-55.1,,,,5128,24530,1
26.6,13.64,-55.1,,,,5144,24602,1
26.2,12.958,-54.6,,,,5153,24698,1
26,13.932,-54.2,,,,5161,24747,1
25.7,12.276,-53.9,,,,5172,24822,1
25.4,12.763,-53.9,,,,5182,24897,1
25.2,13.056,-53.6,,,,5191,24948,1
25,12.568,-53.4,,,,5199,24999,1
24.7,11.886,-53.1,,,,5210,25077,1
24.4,12.276,-52.9,,,,5220,25156,2
24.2,11.594,-53.1,,,,5228,25209,2
24,11.789,-53.4,,,,5236,25262,2
23.8,12.081,-53.4,,,,5246,25316,2
23.5,12.276,-52.9,,,,5256,25398,2
23.3,13.64,-52.8,,,,5264,25453,2
23.1,12.081,-52.6,,,,5272,25508,2
22.9,12.374,-52.4,,,,5280,25565,2
22.7,12.471,-52.2,,,,5289,25621,2
22.5,12.568,-52.1,,,,5297,25678,2
22.2,12.568,-52.2,,,,5308,25765,2
22,12.179,-52.4,,,,5316,25824,2
21.8,13.445,-52.1,,,,5327,25883,2
21.6,12.568,-51.8,,,,5335,25943,2
21.4,12.861,-51.6,,,,5344,26003,2
21.1,12.471,-51.1,,,,5353,26095,2
20.8,12.276,-50.9,,,,5374,26188,2
20.5,11.789,-50.1,,,,5383,26282,2
20.2,12.666,-49.9,,,,5397,26379,2
20,11.692,-49.8,,,,5405,26444,2
19.7,12.763,-49.6,,,,5416,26542,2
19.6,12.081,-49.6,,,,5432,26576,2
19.1,11.204,-49.2,,,,5446,26745,2
18.8,11.886,-49.1,,,,5460,26849,2
18.6,11.692,-49.1,,,,5491,26919,2
18.5,11.692,-49.2,,,,5506,26954,2
18.2,11.984,-49.4,,,,5516,27061,2
18,11.789,-49.4,,,,5525,27134,3
17.8,11.984,-49.4,,,,5535,27207,3
17.6,11.497,-49.4,,,,5544,27281,3
17.1,12.179,-49.4,,,,5555,27470,3
16.7,11.789,-49.4,,,,5563,27625,3
16.4,11.302,-49.1,,,,5577,27744,2
16.2,11.302,-48.8,,,,5591,27824,2
16,11.204,-48.6,,,,5600,27906,3
15.9,11.497,-48.4,,,,5613,27947,3
15.2,11.01,-47.2,,,,5641,28244,2
14.5,10.62,-44.9,,,,5684,28557,2
14.4,9.451,-44.6,,,,5694,28604,2
14.1,9.548,-44.4,,,,5714,28745,2
13.9,9.256,-44.4,,,,5733,28840,2
13.6,9.061,-44.1,,,,5748,28986,3
13.5,8.769,-43.9,,,,5767,29036,3
12.6,8.574,-43.1,,,,5800,29500,3
12.3,8.087,-43.2,,,,5823,29662,3
11.7,7.794,-44.6,,,,5861,29997,2
11.3,7.6,-45.9,,,,5886,30229,1
10.9,7.112,-45.2,,,,5918,30469,2
10.4,6.625,-45.1,,,,5957,30783,2
10.2,6.43,-43.9,,,,5973,30913,2
10.1,6.236,-43.6,,,,5992,30979,3
10,6.041,-43.4,,,,6001,31046,2
9.8,5.943,-43.4,,,,6026,31182,2
9.4,5.651,-43.1,,,,6042,31462,2
8.9,5.456,-40.4,,,,6076,31832,3
8.6,5.261,-39.6,,,,6109,32066,3
