* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se71.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-04-26,23:00:14

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
421.6,1.559,-17.8,,,,2204,7148,51
418.9,1.461,-18.1,,,,2213,7196,57
416.1,1.169,-18.4,,,,2222,7246,60
413.3,0.877,-18.6,,,,2231,7296,57
407.3,1.851,-18.8,,,,2249,7405,47
402.9,1.267,-19.1,,,,2262,7486,44
400.7,1.072,-19.2,,,,2270,7527,43
398,1.267,-19.4,,,,2279,7577,42
393.2,1.169,-20.1,,,,2297,7667,43
390.6,1.169,-20.4,,,,2306,7716,43
388.2,1.559,-20.9,,,,2315,7761,42
385.1,1.461,-21.2,,,,2325,7821,37
383.1,1.461,-21.6,,,,2333,7859,38
381.1,0.779,-21.9,,,,2342,7897,41
377.7,0.974,-22.4,,,,2354,7963,44
375.6,0.779,-22.8,,,,2363,8004,45
372.9,1.267,-23.1,,,,2372,8057,46
370.9,1.169,-23.4,,,,2381,8096,45
369.2,1.169,-23.6,,,,2390,8130,43
366.5,1.169,-23.9,,,,2399,8184,41
364.1,0.877,-24.1,,,,2408,8231,39
362.4,1.559,-24.4,,,,2417,8266,36
360.1,1.072,-24.8,,,,2427,8312,33
358.2,1.364,-25.1,,,,2435,8350,34
356,0.877,-25.1,,,,2444,8395,36
354.1,1.364,-25.4,,,,2452,8434,35
351.8,0.682,-25.6,,,,2460,8481,32
350.2,0.974,-25.8,,,,2468,8514,32
348.4,0.974,-25.9,,,,2477,8551,28
346.4,0.974,-26.1,,,,2486,8593,27
344.6,0.877,-26.4,,,,2494,8631,27
342.3,1.072,-26.8,,,,2503,8679,27
340.3,0.974,-27.1,,,,2512,8721,27
338.6,0.877,-27.4,,,,2521,8757,28
336.8,0.877,-27.9,,,,2530,8796,28
334.7,0.974,-28.4,,,,2539,8841,29
332.9,0.974,-28.6,,,,2548,8879,29
331.1,0.974,-28.9,,,,2557,8918,30
329.2,0.877,-29.4,,,,2566,8959,30
327.7,0.877,-29.6,,,,2574,8992,30
326,0.877,-29.8,,,,2582,9029,28
324.3,1.267,-29.9,,,,2590,9066,27
322.4,1.072,-30.2,,,,2598,9108,27
320.6,0.877,-30.6,,,,2607,9148,27
318.3,0.974,-30.9,,,,2616,9199,28
317.6,0.974,-31.1,,,,2625,9214,29
314.5,0.779,-31.6,,,,2634,9284,29
312.7,0.877,-31.9,,,,2643,9324,28
310.9,0.877,-32.2,,,,2652,9365,27
309.3,0.877,-32.4,,,,2661,9401,27
307.7,0.974,-32.8,,,,2670,9438,26
306.2,0.974,-32.9,,,,2678,9472,26
304.4,0.682,-33.2,,,,2687,9514,26
302.4,0.779,-33.6,,,,2696,9560,24
300.9,0.779,-33.8,,,,2705,9595,24
300,0.834,-34,,,,2710,9616,24
299.3,0.877,-34.1,,,,2714,9632,24
297.4,0.877,-34.6,,,,2723,9677,24
295.6,0.779,-34.9,,,,2732,9719,24
294,0.877,-35.4,,,,2741,9757,24
292.4,0.877,-35.6,,,,2750,9795,25
291.1,0.974,-35.9,,,,2758,9826,25
289.4,0.877,-36.1,,,,2767,9866,25
287.6,0.682,-36.6,,,,2776,9910,25
286,0.682,-36.9,,,,2785,9948,25
283.7,0.779,-37.4,,,,2795,10004,25
282.3,0.779,-37.6,,,,2803,10038,25
280.3,0.585,-38.2,,,,2812,10087,25
278.7,0.682,-38.4,,,,2820,10126,25
276.9,0.682,-38.8,,,,2829,10171,23
274.6,0.779,-39.2,,,,2838,10228,23
273.3,0.682,-39.6,,,,2847,10261,24
271.2,0.585,-39.9,,,,2856,10313,25
269.5,0.682,-40.4,,,,2865,10356,25
267.5,0.682,-40.9,,,,2874,10407,25
265.8,0.682,-41.4,,,,2882,10450,26
263.9,0.682,-41.8,,,,2891,10499,27
262.1,0.585,-42.2,,,,2900,10545,28
260.3,0.682,-42.8,,,,2909,10592,28
258.2,0.585,-43.2,,,,2918,10646,30
256.6,0.585,-43.6,,,,2927,10688,31
254.7,0.585,-44.1,,,,2936,10738,31
252.9,0.487,-44.4,,,,2944,10785,32
251.1,0.585,-44.9,,,,2953,10833,32
249.3,0.585,-45.4,,,,2963,10881,32
247.1,0.585,-45.9,,,,2971,10940,32
245.4,0.585,-46.2,,,,2980,10986,30
243.8,0.585,-46.6,,,,2988,11029,29
242.2,0.682,-47.1,,,,2997,11073,27
240.3,0.682,-47.6,,,,3006,11125,26
238.4,0.585,-47.9,,,,3015,11178,24
236.9,0.682,-48.2,,,,3024,11219,22
235.3,0.682,-48.6,,,,3032,11264,21
233.4,0.585,-49.1,,,,3041,11317,20
231.5,0.682,-49.6,,,,3050,11370,17
230.1,0.682,-49.9,,,,3059,11410,16
228.3,0.682,-50.4,,,,3068,11461,14
226.8,0.585,-50.8,,,,3076,11504,13
225.1,0.682,-51.1,,,,3085,11553,13
223.6,0.682,-51.6,,,,3094,11597,15
221.9,0.585,-52.1,,,,3103,11646,17
220.1,0.682,-52.4,,,,3113,11699,21
218.8,0.585,-52.8,,,,3121,11737,23
217.7,0.585,-53.1,,,,3129,11769,25
216.1,0.682,-53.4,,,,3138,11817,27
214.2,0.682,-53.8,,,,3147,11874,28
212.9,0.585,-54.1,,,,3156,11913,29
211.4,0.585,-54.4,,,,3164,11958,30
209.8,0.585,-54.9,,,,3173,12007,30
207.6,0.585,-55.6,,,,3185,12074,31
206.2,0.585,-55.9,,,,3194,12117,31
204.6,0.585,-56.4,,,,3203,12166,31
203.3,0.585,-56.6,,,,3211,12207,32
201.5,0.585,-57.1,,,,3220,12263,32
200.2,0.585,-57.6,,,,3229,12304,33
200,0.572,-57.7,,,,3230,12310,33
198.7,0.487,-58.1,,,,3238,12351,33
197.6,0.585,-58.4,,,,3246,12386,32
195.7,0.585,-58.9,,,,3256,12447,32
194.3,0.585,-59.4,,,,3264,12492,31
193.1,0.585,-59.6,,,,3272,12531,31
191.8,0.487,-59.9,,,,3281,12573,30
190.3,0.487,-60.4,,,,3290,12622,30
188.8,0.487,-60.9,,,,3299,12671,29
187.4,0.487,-61.4,,,,3307,12717,29
186.1,0.487,-61.9,,,,3316,12760,29
185.6,0.487,-61.9,,,,3325,12777,28
183,0.487,-62.8,,,,3334,12864,28
181.6,0.487,-63.1,,,,3342,12911,28
180.5,0.487,-63.4,,,,3351,12949,27
179.1,0.487,-63.9,,,,3360,12996,27
177.8,0.487,-64.2,,,,3368,13041,26
176.4,0.487,-64.6,,,,3377,13089,26
174.9,0.487,-64.9,,,,3387,13141,25
173.5,0.487,-65.4,,,,3395,13190,24
172.3,0.487,-65.9,,,,3409,13232,23
169.8,0.487,-66.4,,,,3418,13321,22
168.7,0.39,-66.9,,,,3426,13360,22
167.3,0.487,-67.4,,,,3435,13410,21
165.8,0.487,-67.6,,,,3444,13465,21
164.5,0.585,-67.8,,,,3453,13512,21
163.4,0.682,-68.1,,,,3461,13552,21
161.8,0.682,-68.4,,,,3470,13611,21
160.6,0.779,-68.4,,,,3479,13656,21
159.2,0.877,-68.6,,,,3488,13708,21
157.9,0.877,-68.9,,,,3496,13757,21
156.7,0.974,-69.4,,,,3505,13803,21
155.3,0.974,-69.6,,,,3514,13856,21
154.2,0.974,-69.6,,,,3522,13899,21
153,0.974,-69.9,,,,3531,13945,21
151.5,0.974,-70.2,,,,3542,14004,20
150.3,0.974,-70.6,,,,3551,14051,20
149,0.974,-71.1,,,,3560,14102,20
147.9,1.072,-71.4,,,,3568,14146,20
146.8,1.072,-71.9,,,,3577,14190,19
145.2,1.072,-72.1,,,,3586,14255,19
143.9,1.072,-72.6,,,,3595,14308,19
143,1.072,-72.8,,,,3603,14344,19
141.8,1.072,-72.6,,,,3612,14394,19
140.9,0.974,-72.4,,,,3621,14431,19
140.1,0.974,-72.1,,,,3629,14465,19
138.6,0.974,-72.2,,,,3639,14528,19
137.6,0.974,-72.4,,,,3647,14571,18
136.8,0.974,-72.6,,,,3655,14605,18
135.6,0.974,-72.6,,,,3664,14657,18
134.5,0.974,-72.6,,,,3673,14704,18
133.4,0.974,-72.6,,,,3681,14753,18
132,1.072,-70.9,,,,3690,14815,17
130.9,1.072,-69.8,,,,3699,14864,17
130.1,1.169,-69.4,,,,3707,14901,17
128.9,1.267,-68.6,,,,3716,14956,17
127.6,1.169,-68.4,,,,3725,15017,16
126.6,1.267,-68.6,,,,3733,15064,15
125.4,1.267,-68.9,,,,3742,15121,14
124.4,1.267,-69.4,,,,3751,15169,13
123.5,1.267,-69.8,,,,3759,15212,13
122.5,1.267,-70.1,,,,3768,15261,12
121.2,1.169,-70.6,,,,3777,15324,12
119.9,1.267,-70.9,,,,3786,15388,11
119.2,1.169,-71.1,,,,3794,15422,11
118.2,1.169,-71.1,,,,3803,15472,10
117.8,1.267,-71.1,,,,3812,15492,10
117.5,1.267,-70.9,,,,3821,15507,10
117.3,1.267,-70.9,,,,3829,15518,10
114.5,1.267,-70.2,,,,3837,15661,9
113.7,1.169,-70.4,,,,3846,15702,9
112.6,1.267,-70.4,,,,3855,15760,8
111.5,1.267,-70.2,,,,3864,15818,8
111.1,1.169,-70.2,,,,3875,15840,8
110.8,1.267,-70.2,,,,3892,15856,8
109.7,1.267,-69.9,,,,3901,15915,7
108.8,1.267,-69.9,,,,3910,15964,7
106.1,1.267,-70.2,,,,3918,16114,6
105.2,1.267,-70.4,,,,3932,16164,6
103.9,1.267,-70.4,,,,3941,16238,5
102.9,1.267,-69.4,,,,3951,16295,5
102.8,1.364,-69.4,,,,3961,16301,5
100.8,1.364,-69.6,,,,3970,16418,5
100,1.364,-69.9,,,,3977,16466,5
99.8,1.364,-69.9,,,,3979,16478,5
99,1.364,-70.4,,,,3987,16525,4
98.1,1.364,-70.4,,,,3996,16580,4
97.2,1.364,-70.9,,,,4005,16634,4
96.9,1.364,-71.1,,,,4014,16653,4
95.2,1.267,-71.8,,,,4022,16757,4
94.6,1.267,-71.9,,,,4030,16794,4
94.5,1.364,-71.9,,,,4040,16801,3
92.9,1.364,-72.1,,,,4048,16901,3
92,1.461,-72.1,,,,4062,16958,3
91.8,1.461,-71.9,,,,4071,16971,3
90.1,1.559,-70.9,,,,4080,17082,3
89.7,1.656,-70.6,,,,4091,17108,3
88.6,1.754,-70.4,,,,4100,17181,3
88.4,1.656,-70.4,,,,4108,17194,3
86.8,1.656,-70.6,,,,4117,17303,3
85.8,1.754,-70.9,,,,4127,17371,3
85.3,1.754,-70.9,,,,4135,17406,3
84.8,1.754,-71.2,,,,4143,17441,3
83.9,1.754,-71.4,,,,4152,17504,3
83.1,1.851,-71.4,,,,4161,17560,3
82.5,1.851,-71.8,,,,4169,17603,3
81.7,1.851,-72.1,,,,4184,17661,3
81.3,1.949,-72.1,,,,4193,17689,3
79.6,2.143,-72.1,,,,4201,17814,3
79.1,2.046,-72.1,,,,4209,17851,3
78.3,2.241,-72.1,,,,4218,17911,3
77.6,2.338,-71.8,,,,4227,17964,3
77,2.338,-71.6,,,,4235,18009,3
76.3,2.436,-71.4,,,,4244,18063,3
75.9,2.436,-70.9,,,,4252,18094,2
74.9,2.728,-70.9,,,,4261,18173,3
74.4,2.728,-70.8,,,,4270,18213,3
74,2.825,-70.9,,,,4281,18244,3
72.9,3.02,-71.1,,,,4297,18333,3
71.7,3.215,-71.4,,,,4305,18431,2
71.3,3.507,-71.4,,,,4313,18464,2
70.6,3.605,-71.1,,,,4322,18522,2
70.1,3.41,-70.8,,,,4330,18565,2
69.3,3.605,-70.1,,,,4339,18633,2
68.7,3.897,-68.8,,,,4348,18684,2
68.1,3.995,-68.2,,,,4356,18737,2
67.5,4.189,-67.4,,,,4365,18790,3
66.8,4.384,-67.1,,,,4382,18853,3
65.7,4.677,-67.1,,,,4391,18953,3
65.1,4.872,-67.1,,,,4400,19008,3
64.5,4.872,-67.2,,,,4408,19064,3
64,5.164,-67.4,,,,4417,19111,3
63.3,5.359,-67.4,,,,4426,19177,3
62.6,5.748,-66.9,,,,4435,19244,3
62.2,5.164,-67.1,,,,4443,19283,3
61.5,5.164,-67.1,,,,4452,19351,3
61,4.872,-67.2,,,,4460,19401,3
60.4,4.677,-67.4,,,,4469,19460,3
60.2,4.774,-67.4,,,,4480,19480,3
59.1,4.872,-67.8,,,,4490,19591,2
58.7,4.969,-67.9,,,,4498,19632,2
58.1,4.677,-68.2,,,,4506,19694,2
57.5,4.872,-68.4,,,,4515,19756,2
57,5.261,-68.2,,,,4524,19808,2
56.6,5.164,-68.1,,,,4532,19850,2
56,5.456,-68.1,,,,4541,19914,2
55.4,5.554,-67.8,,,,4550,19979,2
55,5.359,-67.6,,,,4558,20023,2
54.4,6.041,-67.2,,,,4567,20089,1
53.9,6.528,-66.6,,,,4576,20144,1
53.4,6.723,-65.6,,,,4585,20201,2
53.1,7.307,-65.1,,,,4593,20235,2
52.5,7.6,-64.6,,,,4602,20304,1
52,7.697,-64.2,,,,4610,20363,1
51.8,7.794,-63.6,,,,4619,20386,1
51,8.087,-62.1,,,,4628,20482,1
50.9,7.892,-61.9,,,,4636,20494,2
50,8.379,-61.6,,,,4650,20605,2
49.3,8.964,-61.4,,,,4659,20692,2
48.9,8.671,-60.8,,,,4668,20743,2
48.4,9.743,-60.1,,,,4676,20807,2
48.2,9.743,-59.9,,,,4686,20833,2
48,9.548,-59.8,,,,4697,20858,2
47,9.548,-59.2,,,,4706,20990,2
46.5,8.671,-59.1,,,,4714,21057,1
45.9,9.548,-59.1,,,,4723,21138,1
45.5,9.061,-59.1,,,,4734,21193,1
45,9.061,-59.1,,,,4743,21263,1
44.5,9.353,-59.2,,,,4754,21332,1
44.1,9.451,-58.9,,,,4763,21389,1
43.6,9.646,-58.6,,,,4772,21461,1
43.3,9.646,-58.4,,,,4780,21504,1
42.8,9.646,-58.1,,,,4789,21577,1
42.4,9.353,-58.1,,,,4798,21636,1
42.1,9.256,-58.1,,,,4806,21681,1
41.7,9.646,-58.1,,,,4815,21741,1
41.2,8.671,-58.2,,,,4825,21817,0
40.8,9.743,-58.4,,,,4835,21878,0
40.4,9.743,-58.4,,,,4844,21940,0
40,8.671,-58.6,,,,4853,22003,0
39.5,9.646,-58.8,,,,4864,22082,0
39.1,9.646,-59.1,,,,4874,22145,0
38.8,9.646,-59.4,,,,4882,22194,0
38.4,9.84,-59.2,,,,4890,22258,0
38.1,9.84,-58.4,,,,4899,22308,0
37.7,10.23,-57.9,,,,4908,22374,0
37.4,10.328,-57.4,,,,4916,22424,0
37,10.23,-57.2,,,,4926,22492,0
36.7,10.62,-57.1,,,,4934,22544,0
36.3,10.522,-57.1,,,,4943,22613,0
36.1,10.62,-57.2,,,,4951,22648,0
35.7,10.717,-57.2,,,,4960,22718,0
35.4,10.912,-57.1,,,,4968,22772,0
35,10.815,-56.8,,,,4978,22844,0
34.7,10.912,-56.4,,,,4987,22898,0
34.4,10.815,-56.4,,,,4995,22953,0
34.1,11.01,-56.6,,,,5004,23009,0
33.8,10.717,-57.1,,,,5012,23065,0
33.5,10.62,-57.6,,,,5021,23121,0
33.2,10.133,-57.9,,,,5029,23178,0
32.9,10.815,-58.1,,,,5038,23235,0
32.6,10.717,-58.2,,,,5046,23293,0
32.3,10.62,-58.6,,,,5055,23351,0
32,10.717,-58.6,,,,5064,23409,0
31.7,11.302,-58.1,,,,5073,23469,0
31.4,11.302,-57.9,,,,5081,23528,0
31.1,11.107,-58.1,,,,5090,23589,0
30.8,11.107,-58.2,,,,5100,23650,0
30.5,11.302,-58.2,,,,5110,23711,0
30.3,11.399,-58.2,,,,5120,23753,0
29.9,11.497,-57.4,,,,5128,23837,0
29.6,11.692,-56.8,,,,5137,23900,0
29.4,11.789,-56.6,,,,5145,23943,0
29.1,11.692,-56.4,,,,5154,24008,0
28.9,11.399,-56.1,,,,5169,24052,0
28.4,11.789,-55.9,,,,5181,24163,0
28,11.01,-55.6,,,,5189,24253,0
27.7,12.471,-55.6,,,,5198,24322,0
27.4,12.081,-55.2,,,,5207,24391,0
27.2,12.081,-55.2,,,,5215,24438,0
26.9,11.886,-55.1,,,,5224,24509,0
26.7,11.886,-55.1,,,,5232,24556,0
26.4,11.984,-55.1,,,,5241,24629,0
26.1,12.276,-54.9,,,,5250,24702,0
25.9,11.984,-54.9,,,,5258,24751,0
25.6,12.179,-54.2,,,,5270,24825,0
25.3,12.666,-53.9,,,,5279,24901,0
25.1,13.25,-53.6,,,,5288,24952,0
24.8,12.958,-52.9,,,,5297,25029,0
24.6,12.861,-52.6,,,,5306,25081,0
24.3,13.153,-52.4,,,,5316,25161,0
24.1,12.861,-52.1,,,,5325,25214,0
23.9,12.666,-51.9,,,,5334,25268,0
23.6,13.056,-51.2,,,,5346,25350,0
23.4,13.056,-50.8,,,,5354,25405,0
23.1,13.543,-50.4,,,,5363,25489,0
22.9,13.64,-50.4,,,,5371,25546,0
22.6,13.445,-50.4,,,,5383,25632,0
22.3,13.348,-50.1,,,,5395,25719,0
22.1,13.738,-49.9,,,,5403,25778,0
21.8,13.64,-49.4,,,,5415,25867,0
21.6,13.348,-49.2,,,,5426,25928,0
21.3,13.64,-49.1,,,,5436,26019,0
21.1,13.153,-49.1,,,,5451,26081,0
20.7,13.25,-48.6,,,,5460,26207,0
20.5,13.056,-48.6,,,,5468,26271,0
20.4,12.763,-48.4,,,,5491,26303,0
19.8,13.543,-48.2,,,,5502,26499,0
19.6,13.445,-48.1,,,,5518,26566,0
19.3,13.445,-48.1,,,,5526,26668,0
19.1,13.64,-47.9,,,,5541,26736,0
18.8,13.25,-47.4,,,,5549,26841,0
18.6,13.348,-46.9,,,,5557,26912,0
18.4,13.543,-46.4,,,,5569,26983,0
18.2,13.153,-46.1,,,,5579,27056,0
18,13.348,-45.9,,,,5588,27129,0
17.8,13.153,-45.6,,,,5598,27204,0
17.6,12.958,-45.6,,,,5610,27279,0
17.4,12.666,-45.8,,,,5637,27355,0
16.7,12.568,-46.4,,,,5651,27628,0
16.6,12.471,-46.6,,,,5659,27668,0
16.4,12.276,-46.8,,,,5668,27748,0
16.2,12.276,-46.9,,,,5678,27829,0
16,12.471,-46.9,,,,5697,27912,0
15.7,12.179,-46.9,,,,5712,28037,0
15.4,12.179,-46.4,,,,5730,28165,0
15.2,12.374,-46.4,,,,5738,28252,0
15,12.374,-46.4,,,,5747,28340,0
14.8,11.789,-46.4,,,,5758,28429,0
14.6,12.081,-46.6,,,,5770,28519,0
14.4,11.594,-46.8,,,,5782,28610,0
14.2,10.912,-46.6,,,,5794,28703,0
14,11.302,-46.4,,,,5805,28797,0
13.9,10.815,-46.4,,,,5817,28845,0
13.6,10.912,-46.2,,,,5828,28990,0
13.4,10.62,-46.1,,,,5841,29088,0
13.3,10.133,-46.1,,,,5849,29138,0
13.1,10.035,-46.2,,,,5861,29239,0
12.9,10.328,-46.9,,,,5873,29341,0
12.7,10.035,-46.9,,,,5885,29444,0
12.6,9.548,-46.6,,,,5893,29497,0
12.4,9.938,-46.4,,,,5905,29603,0
12.3,9.451,-46.4,,,,5923,29656,0
11.5,8.769,-46.1,,,,5964,30103,0
11.4,8.671,-46.1,,,,5984,30161,0
11.3,8.671,-45.9,,,,5992,30220,0
10.9,8.476,-45.9,,,,6024,30459,0
10.7,8.282,-45.6,,,,6034,30583,0
10.6,8.282,-45.4,,,,6042,30645,0
9.5,7.112,-41.6,,,,6108,31382,0
9.4,7.015,-41.6,,,,6123,31454,0
9,6.625,-40.4,,,,6152,31749,0
8.9,6.138,-39.8,,,,6194,31825,0
8.7,5.846,-39.8,,,,6208,31981,0
8.6,5.846,-39.6,,,,6218,32060,0
8.5,5.846,-39.6,,,,6228,32140,0
8.4,5.554,-39.8,,,,6252,32221,0
7.7,5.261,-39.9,,,,6266,32815,0
7.4,5.261,-41.2,,,,6302,33085,0
7.3,4.872,-41.2,,,,6311,33178,0
7.2,4.872,-41.2,,,,6323,33271,0
7.1,4.872,-40.9,,,,6334,33366,0
7,4.677,-40.8,,,,6346,33463,0
6.9,4.384,-40.1,,,,6374,33561,0
6.3,4.092,-37.6,,,,6416,34184,0
