* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se66.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1997-03-15,22:00:33

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
613.5,1.267,-0.9,,,,1452,4226,74
610.8,1.364,-1,,,,1460,4262,86
608.5,1.267,-1,,,,1468,4292,87
606,1.364,-1.4,,,,1477,4324,87
603.4,1.267,-1.4,,,,1486,4359,81
600.8,1.267,-1.2,,,,1495,4393,83
598.2,1.267,-1.2,,,,1504,4428,86
595.6,1.267,-1.5,,,,1513,4462,86
593.2,1.267,-1.4,,,,1522,4494,83
590.7,1.267,-1.2,,,,1531,4528,81
588.2,1.267,-1.4,,,,1540,4562,80
585.3,1.169,-1.5,,,,1550,4601,78
583.4,1.267,-1.5,,,,1558,4627,78
580.9,1.169,-1.9,,,,1566,4661,78
578.9,1.169,-2,,,,1574,4688,76
576.6,1.169,-2,,,,1583,4720,74
574.3,1.267,-2.1,,,,1592,4752,74
571.9,1.267,-2.4,,,,1601,4785,74
569.3,1.169,-2.5,,,,1611,4821,74
567.4,1.169,-2.6,,,,1619,4847,74
565,1.169,-2.9,,,,1628,4881,74
562.8,1.169,-3,,,,1637,4912,75
560.4,1.169,-3.1,,,,1646,4946,76
558.1,1.169,-3.2,,,,1655,4978,76
555.6,1.169,-3.6,,,,1664,5014,76
552.9,1.169,-3.9,,,,1674,5052,77
550.9,1.169,-4.1,,,,1682,5081,76
548.6,1.169,-4.1,,,,1690,5114,74
546.7,1.169,-4.4,,,,1698,5141,74
544.5,1.169,-4.5,,,,1707,5173,75
542.3,1.169,-4.6,,,,1716,5204,75
539.9,1.169,-5,,,,1725,5239,75
537.7,1.169,-5,,,,1734,5271,75
535.5,1.169,-5.4,,,,1743,5303,76
532.8,1.169,-5.5,,,,1753,5343,74
530.9,1.267,-5.5,,,,1761,5371,69
529.7,1.267,-5.5,,,,1770,5389,69
526.3,1.169,-5.9,,,,1779,5439,71
523.8,1.169,-6,,,,1788,5476,73
521.4,1.169,-6.2,,,,1797,5512,74
519.1,1.072,-6.4,,,,1806,5547,72
516.7,1.169,-6.5,,,,1815,5583,71
514.4,1.072,-6.9,,,,1824,5618,70
512.1,1.169,-7,,,,1832,5653,69
510.1,1.169,-7.1,,,,1840,5683,69
507.7,1.169,-7.5,,,,1849,5720,69
505.3,1.169,-7.8,,,,1858,5757,69
503.3,1.169,-8,,,,1866,5788,70
501,1.169,-8.2,,,,1874,5823,70
500,1.169,-8.4,,,,1878,5839,70
499.1,1.169,-8.5,,,,1882,5853,70
496.9,1.169,-8.8,,,,1891,5887,70
494.6,1.169,-8.9,,,,1900,5923,67
492.2,1.169,-9,,,,1909,5960,65
489.9,1.169,-9.1,,,,1918,5997,63
487.2,1.169,-9.4,,,,1928,6039,61
485.1,1.267,-9.5,,,,1936,6073,56
482.8,1.267,-9.8,,,,1945,6109,56
480.4,1.169,-10,,,,1954,6148,65
478.1,1.169,-10.2,,,,1963,6185,65
475.7,1.169,-10.4,,,,1972,6223,57
473.2,1.169,-10.8,,,,1981,6264,55
471,1.267,-11,,,,1990,6300,54
468.5,1.267,-11.1,,,,1999,6340,54
466.2,1.169,-11.5,,,,2008,6378,59
463.8,1.169,-11.6,,,,2017,6418,60
461.1,1.169,-12,,,,2027,6462,60
459.2,1.169,-12.2,,,,2035,6494,61
457,1.169,-12.5,,,,2044,6531,62
454.7,1.169,-12.9,,,,2053,6569,63
452.5,1.169,-13,,,,2062,6606,62
450.2,1.169,-13.2,,,,2071,6645,62
448,1.169,-13.5,,,,2080,6682,63
445.7,1.072,-13.6,,,,2089,6721,61
443.5,1.072,-13.8,,,,2098,6759,60
441.2,1.072,-14,,,,2107,6798,59
439.1,1.072,-14.2,,,,2116,6834,59
436.5,1.072,-14.5,,,,2126,6879,59
434.7,1.072,-14.8,,,,2134,6911,59
432.4,1.072,-15,,,,2143,6951,60
430.3,1.072,-15.4,,,,2152,6987,62
428.1,0.974,-15.8,,,,2161,7026,64
425.9,0.974,-16.1,,,,2170,7065,67
423.9,0.974,-16.5,,,,2179,7100,69
421.8,0.974,-16.5,,,,2188,7138,68
419.6,0.974,-16.8,,,,2197,7177,66
417.5,0.974,-17.1,,,,2206,7214,66
415.3,0.877,-17.2,,,,2215,7254,65
413.3,0.974,-17.4,,,,2224,7290,63
411.3,0.974,-17.8,,,,2233,7327,62
408.9,0.974,-18.1,,,,2243,7370,57
407.2,0.974,-18.4,,,,2251,7401,54
404.8,0.974,-18.6,,,,2261,7445,53
403.2,0.974,-18.9,,,,2269,7475,53
401.1,0.877,-19.4,,,,2278,7514,55
399,0.974,-19.6,,,,2287,7553,57
396.9,0.974,-20.1,,,,2296,7592,58
394.8,0.974,-20.4,,,,2305,7631,60
392.7,0.877,-20.6,,,,2314,7671,61
390.7,0.877,-21.1,,,,2323,7708,61
388.6,0.877,-21.4,,,,2332,7748,61
386.9,0.877,-21.8,,,,2340,7780,62
384.8,0.877,-22.1,,,,2348,7820,63
383.1,0.877,-22.1,,,,2356,7853,64
381.2,0.877,-22.4,,,,2365,7889,68
379.5,0.877,-22.8,,,,2373,7922,70
377.5,0.877,-23.1,,,,2382,7961,72
375.5,0.877,-23.4,,,,2391,8000,71
373.5,0.877,-23.6,,,,2400,8039,69
371.6,0.877,-23.8,,,,2409,8076,68
369.6,0.877,-24.1,,,,2418,8115,67
367.6,0.877,-24.2,,,,2427,8155,64
365.7,0.877,-24.6,,,,2436,8193,64
363.8,0.877,-24.9,,,,2445,8230,64
361.8,0.877,-25.1,,,,2454,8271,65
359.8,0.877,-25.1,,,,2463,8311,65
357.8,0.779,-25.1,,,,2472,8351,65
355.7,0.779,-25.4,,,,2481,8394,66
353.9,0.779,-25.6,,,,2490,8431,66
352.1,0.779,-25.9,,,,2498,8468,66
349.9,0.779,-26.2,,,,2506,8513,66
348.1,0.779,-26.4,,,,2514,8550,66
346.3,0.779,-26.9,,,,2522,8588,65
344,0.779,-27.2,,,,2531,8636,65
342,0.779,-27.4,,,,2540,8678,63
339.9,0.779,-27.6,,,,2549,8722,60
337.8,0.779,-27.9,,,,2558,8766,58
335.8,0.779,-28.4,,,,2567,8809,58
333.8,0.682,-28.8,,,,2576,8852,62
331.9,0.682,-29.1,,,,2585,8893,63
329.9,0.682,-29.6,,,,2594,8936,63
328.2,0.682,-29.9,,,,2602,8973,63
326.1,0.682,-30.2,,,,2611,9018,64
323.9,0.682,-30.8,,,,2620,9066,66
321.6,0.682,-31.1,,,,2629,9117,67
319.5,0.682,-31.6,,,,2638,9163,68
317.3,0.682,-32.2,,,,2647,9212,64
315.3,0.682,-32.6,,,,2656,9257,63
313.2,0.682,-33.1,,,,2665,9304,65
311,0.682,-33.6,,,,2674,9353,66
309.2,0.682,-33.9,,,,2682,9394,66
306.7,0.682,-34.4,,,,2692,9451,67
304.9,0.682,-34.8,,,,2700,9492,67
302.5,0.682,-35.1,,,,2710,9547,66
300.4,0.682,-35.2,,,,2718,9595,65
300,0.682,-35.3,,,,2720,9605,65
298.6,0.682,-35.6,,,,2728,9637,65
297,0.682,-35.9,,,,2736,9674,63
294.8,0.682,-36.1,,,,2745,9726,60
292.8,0.682,-36.4,,,,2754,9773,57
291,0.682,-36.8,,,,2762,9816,55
289,0.682,-37.2,,,,2771,9864,53
286.9,0.585,-37.8,,,,2780,9914,51
284.9,0.585,-37.9,,,,2789,9962,46
283,0.585,-38.2,,,,2798,10008,42
281,0.585,-38.8,,,,2807,10057,39
279.2,0.585,-39.1,,,,2816,10101,38
277.5,0.585,-39.6,,,,2825,10143,37
276.2,0.585,-39.8,,,,2833,10175,36
274.4,0.585,-40.2,,,,2842,10219,36
272.4,0.585,-40.6,,,,2851,10269,36
270.6,0.585,-41.1,,,,2860,10314,37
268.9,0.585,-41.6,,,,2869,10357,37
267,0.585,-41.9,,,,2878,10405,38
265.6,0.585,-42.1,,,,2886,10441,40
263.8,0.585,-42.4,,,,2895,10487,42
261.8,0.585,-42.8,,,,2905,10538,42
260.3,0.585,-43.1,,,,2913,10577,42
258.5,0.585,-43.6,,,,2922,10623,42
257.1,0.585,-43.8,,,,2930,10660,42
255.5,0.585,-44.1,,,,2939,10702,42
253.8,0.585,-44.6,,,,2948,10746,41
252.2,0.585,-44.9,,,,2957,10789,41
250.3,0.585,-45.2,,,,2966,10839,41
249.1,0.585,-45.6,,,,2975,10871,40
247.1,0.585,-46.1,,,,2986,10925,40
245.6,0.585,-46.4,,,,2995,10965,40
243.9,0.585,-46.9,,,,3005,11011,40
242.6,0.487,-47.2,,,,3013,11047,39
241.2,0.487,-47.4,,,,3022,11085,39
239.9,0.487,-47.8,,,,3030,11121,37
238.3,0.487,-48.1,,,,3039,11165,36
236.5,0.487,-48.6,,,,3049,11215,36
235.3,0.487,-48.9,,,,3057,11248,35
233.9,0.487,-49.2,,,,3066,11287,35
232.7,0.487,-49.6,,,,3074,11321,34
231.2,0.487,-49.9,,,,3083,11363,34
229.7,0.487,-50.4,,,,3092,11406,35
228.2,0.487,-50.9,,,,3101,11448,35
226.5,0.487,-51.2,,,,3110,11497,35
225.1,0.487,-51.6,,,,3118,11537,35
223.5,0.487,-51.9,,,,3127,11583,35
221.9,0.487,-52.4,,,,3136,11630,35
220.3,0.487,-52.6,,,,3145,11677,35
218.8,0.487,-53.2,,,,3154,11721,35
217.6,0.487,-53.6,,,,3162,11756,35
216,0.487,-53.9,,,,3171,11803,35
214.6,0.487,-54.4,,,,3180,11845,34
213,0.487,-54.6,,,,3189,11893,34
211.6,0.487,-55.1,,,,3198,11935,34
210.3,0.487,-55.4,,,,3206,11974,33
208.8,0.487,-55.6,,,,3215,12020,31
207,0.487,-56.1,,,,3225,12075,30
205.7,0.487,-56.4,,,,3233,12115,29
204.4,0.487,-56.6,,,,3241,12155,27
203,0.487,-56.8,,,,3250,12199,27
201.4,0.487,-57.1,,,,3259,12249,26
200,0.487,-57.7,,,,3267,12293,25.1
199.9,0.487,-57.8,,,,3268,12296,25
198.6,0.487,-58.1,,,,3276,12337,25
197.1,0.487,-58.4,,,,3285,12385,25
195.4,0.487,-58.8,,,,3295,12439,24
194.2,0.487,-59.1,,,,3303,12478,24
192.7,0.487,-59.6,,,,3312,12526,24
191.5,0.487,-59.9,,,,3320,12565,24
190.3,0.487,-60.2,,,,3329,12605,23
188.7,0.487,-60.8,,,,3338,12657,23
187.5,0.487,-60.9,,,,3346,12697,24
186.1,0.487,-61.4,,,,3355,12743,24
184.7,0.487,-61.6,,,,3364,12790,24
183.3,0.487,-61.9,,,,3373,12837,24
182,0.585,-61.8,,,,3382,12881,24
180.9,0.585,-61.8,,,,3390,12919,25
179.6,0.585,-62.1,,,,3399,12963,24
178.2,0.585,-62.4,,,,3408,13012,24
177,0.585,-62.6,,,,3416,13053,24
175.7,0.585,-62.9,,,,3425,13099,24
174.3,0.585,-63.1,,,,3434,13148,24
172.9,0.585,-63.2,,,,3443,13198,24
171.4,0.585,-63.4,,,,3452,13251,24
170.6,0.682,-63.6,,,,3460,13280,24
169.2,0.682,-64.1,,,,3469,13330,24
167.9,0.682,-64.2,,,,3478,13377,24
166.9,0.682,-64.4,,,,3486,13414,24
165.6,0.682,-64.9,,,,3495,13462,23
164.2,0.682,-65.2,,,,3504,13513,22
163.2,0.682,-65.4,,,,3512,13551,22
162,0.585,-65.4,,,,3521,13595,21
160.7,0.585,-65.8,,,,3530,13644,21
159.6,0.585,-65.9,,,,3539,13686,21
158.4,0.585,-66.1,,,,3548,13732,20
157.3,0.585,-66.4,,,,3556,13774,20
156.1,0.487,-66.4,,,,3565,13820,20
154.8,0.585,-66.4,,,,3574,13871,19
153.9,0.585,-66.2,,,,3582,13906,19
152.7,0.585,-66.1,,,,3591,13954,19
151.5,0.585,-66.1,,,,3600,14001,19
150.5,0.682,-65.8,,,,3608,14042,18
149.4,0.779,-65.6,,,,3617,14086,18
148.2,0.779,-65.4,,,,3626,14135,18
147.2,0.877,-65.4,,,,3634,14176,17
146.1,0.877,-65.4,,,,3643,14222,17
144.9,0.877,-65.4,,,,3652,14272,17
143.7,0.877,-65.9,,,,3661,14323,16
142.6,0.974,-66.2,,,,3670,14369,15
141.7,0.877,-66.6,,,,3678,14407,15
140.7,0.877,-67.1,,,,3687,14450,14
139.5,0.877,-67.6,,,,3696,14502,14
138.6,0.877,-67.9,,,,3704,14541,13
137.5,0.974,-67.9,,,,3713,14589,13
136.4,0.974,-67.9,,,,3722,14637,12
135.5,0.974,-67.9,,,,3730,14677,12
134.3,0.974,-67.9,,,,3739,14730,12
133.2,0.877,-67.4,,,,3748,14779,12
132.1,0.779,-67.4,,,,3757,14829,11
131.2,0.779,-67.1,,,,3765,14871,11
130.1,0.779,-67.1,,,,3774,14921,11
129.1,0.779,-66.8,,,,3782,14968,11
128,0.779,-66.4,,,,3791,15020,10
127.1,0.877,-66.6,,,,3800,15062,10
126,0.779,-66.9,,,,3808,15115,10
124.9,0.779,-67.1,,,,3817,15168,10
123.5,0.779,-67.4,,,,3829,15236,9
122.3,0.877,-66.9,,,,3838,15295,9
121.7,0.877,-66.9,,,,3846,15324,9
120.5,0.877,-66.9,,,,3855,15384,8
119.7,0.877,-67.4,,,,3869,15424,8
118.1,0.877,-67.9,,,,3878,15505,8
117.1,0.877,-68.1,,,,3887,15556,7
116.1,0.877,-68.6,,,,3896,15608,7
115.3,0.877,-69.1,,,,3904,15649,7
114.3,0.877,-69.4,,,,3913,15701,6
113.4,0.877,-69.4,,,,3922,15748,6
112.6,0.877,-69.4,,,,3930,15790,6
111.7,0.877,-69.1,,,,3939,15838,6
110.7,0.974,-68.9,,,,3948,15892,6
109.9,0.974,-68.6,,,,3956,15935,6
109,0.974,-68.6,,,,3965,15985,6
108,1.072,-68.6,,,,3974,16040,5
107.3,1.072,-68.8,,,,3982,16079,5
106.3,1.072,-68.9,,,,3991,16135,5
105.4,1.072,-68.6,,,,4000,16185,5
104.7,1.169,-68.6,,,,4008,16225,5
103.7,1.267,-68.6,,,,4018,16283,5
103,1.267,-68.6,,,,4026,16323,5
102.3,1.364,-68.8,,,,4034,16364,5
101.5,1.461,-68.6,,,,4043,16411,5
100.6,1.656,-68.6,,,,4052,16464,4
100,1.876,-68.2,,,,4059,16500,4
99.8,1.949,-68.1,,,,4061,16512,4
99,2.143,-68.1,,,,4069,16561,4
98.3,2.436,-67.4,,,,4078,16603,4
97.6,2.533,-66.8,,,,4086,16646,4
96.8,2.631,-66.8,,,,4095,16696,4
96,2.923,-66.6,,,,4104,16746,4
95.3,3.215,-66.4,,,,4112,16791,4
94.5,3.41,-66.1,,,,4121,16842,4
93.6,3.507,-65.8,,,,4130,16900,4
93,3.605,-65.9,,,,4138,16939,4
92.1,3.897,-66.1,,,,4147,16998,4
91.3,3.897,-66.1,,,,4156,17050,4
90.7,3.8,-66.1,,,,4164,17090,4
89.9,3.702,-65.9,,,,4173,17144,4
89.1,3.507,-65.9,,,,4182,17198,4
88.5,3.41,-65.6,,,,4190,17239,4
87.7,3.507,-65.2,,,,4199,17295,4
86.9,3.313,-64.4,,,,4210,17350,4
86.1,3.313,-64.2,,,,4219,17407,4
85.4,2.923,-64.2,,,,4228,17457,4
84.8,3.02,-64.4,,,,4236,17500,3
84.1,2.825,-64.6,,,,4245,17551,3
83.4,2.728,-64.8,,,,4254,17602,3
82.8,2.728,-64.9,,,,4262,17646,3
82.1,2.825,-64.8,,,,4271,17697,3
81.4,2.923,-64.4,,,,4280,17750,3
80.8,3.118,-64.1,,,,4288,17795,3
80,3.41,-63.8,,,,4297,17856,3
79.2,3.702,-63.4,,,,4307,17918,3
78.7,3.995,-63.4,,,,4315,17956,3
78.1,4.092,-63.6,,,,4323,18003,2
77.3,4.287,-63.8,,,,4332,18067,2
76.7,4.384,-63.9,,,,4340,18114,2
76,4.384,-63.9,,,,4349,18170,2
75.3,4.287,-63.8,,,,4358,18227,2
74.7,4.189,-63.6,,,,4366,18276,2
74,4.092,-63.4,,,,4375,18334,2
73.3,3.8,-63.4,,,,4384,18392,2
72.7,3.8,-63.4,,,,4392,18443,2
72.1,3.702,-63.4,,,,4401,18494,2
71.4,3.702,-63.6,,,,4410,18553,2
70.8,3.8,-63.6,,,,4418,18605,2
70.1,3.8,-62.9,,,,4427,18666,1
69.2,3.995,-62.8,,,,4439,18746,1
68.7,3.995,-62.8,,,,4447,18790,1
68.1,4.189,-62.8,,,,4456,18844,1
67.5,4.189,-62.9,,,,4464,18899,1
66.8,4.189,-63.4,,,,4473,18963,1
66.3,3.995,-63.8,,,,4482,19009,1
65.7,4.092,-63.9,,,,4490,19065,1
65.1,4.092,-64.1,,,,4499,19121,1
64.5,4.092,-64.2,,,,4508,19178,1
64.3,4.189,-64.2,,,,4517,19197,1
63.3,4.189,-64.2,,,,4525,19292,1
62.5,4.482,-64.1,,,,4537,19370,1
61.9,4.482,-63.9,,,,4546,19429,1
61.4,4.677,-64.1,,,,4554,19479,1
60.8,4.774,-63.9,,,,4563,19539,1
60.1,4.872,-63.4,,,,4572,19610,1
59.5,4.189,-63.2,,,,4581,19672,1
58.9,4.969,-63.4,,,,4590,19734,1
58.4,5.164,-63.6,,,,4598,19786,1
57.8,5.164,-63.9,,,,4609,19849,1
57.1,5.651,-63.9,,,,4618,19924,1
56.5,5.651,-63.9,,,,4626,19989,1
56,5.748,-63.6,,,,4635,20043,0
55.5,6.138,-63.6,,,,4644,20098,0
55,6.138,-63.4,,,,4652,20154,0
54.7,6.43,-63.4,,,,4661,20187,0
54.6,6.43,-63.4,,,,4670,20199,0
53.3,6.528,-63.6,,,,4678,20346,0
52.8,6.82,-63.4,,,,4687,20404,0
52.2,6.82,-63.2,,,,4696,20474,0
51.8,6.918,-63.1,,,,4704,20522,0
51.2,6.918,-62.6,,,,4720,20593,0
50.4,7.21,-61.9,,,,4728,20691,0
49.9,7.307,-61.2,,,,4736,20752,0
49.4,7.405,-60.4,,,,4745,20815,0
48.6,7.794,-59.9,,,,4759,20917,0
48.2,7.892,-59.8,,,,4768,20968,0
47.8,8.087,-59.6,,,,4776,21020,0
47.3,8.379,-59.4,,,,4785,21086,0
46.8,8.184,-59.2,,,,4794,21153,0
46.4,8.379,-58.9,,,,4802,21206,0
45.9,8.282,-58.8,,,,4811,21274,0
45.4,8.379,-58.6,,,,4832,21343,0
44.2,8.476,-58.6,,,,4843,21511,0
43.8,8.574,-58.8,,,,4855,21568,0
43.1,8.671,-58.9,,,,4869,21669,0
42.5,8.866,-58.6,,,,4878,21757,0
42.1,8.866,-58.4,,,,4886,21817,0
