#CONTENT 
Class,Category,Level,Form 
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority 
2018-06-08,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49.9
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2018-06-08,23:35:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,WindDirection,WindSpeed,GPHeight
1015.9,1.8,22.8,71,60,4,49.9
1015,1.8,22.3,73.1,57.4,2.9,57.9
1014.5,1.9,22.1,73.5,57.2,3,61.7
1014,1.9,22.1,73.3,57.3,3.2,65.7
1013.7,1.9,22,72.9,57.4,3.4,70
1013.1,2,22,72.7,57.5,3.6,75.5
1012.2,2.1,21.9,72.5,57.6,3.8,81.8
1011.3,2.1,21.9,72.3,57.6,3.9,87.7
1010.9,2.1,21.9,72.4,57.5,4.1,92.1
1010.7,2.1,21.8,72.4,57.4,4.3,95.1
1010.4,2.1,21.8,72.1,57.3,4.4,97.8
1010,2,21.7,71.8,57.1,4.6,101.1
1009.5,2,21.7,71.9,56.9,4.7,105
1009,2,21.7,72.1,56.7,4.8,109
1008.5,2,21.6,72.2,56.4,4.9,112.6
1008.3,2,21.5,72.4,56.1,5,115.8
1007.9,2,21.5,72.5,55.7,5.1,119.1
1007.4,2,21.4,72.6,55.3,5.2,122.3
1007.1,2,21.4,72.9,54.9,5.3,125.3
1006.8,2,21.4,73.1,54.4,5.4,128.1
1006.5,2,21.3,73.2,54,5.5,131.1
1006.1,2,21.3,73.3,53.5,5.5,134.6
1005.6,2,21.3,73.2,53.1,5.6,138.7
1005,2,21.2,72.8,52.6,5.6,143
1004.6,2,21.2,72.5,52.2,5.7,146.8
1004.3,2,21.2,72.6,51.9,5.8,149.7
1004.1,2,21.1,73.1,51.5,5.8,151.6
1003.8,2,21.1,73.9,51.3,5.9,152.9
1003.8,2,21,74.5,50.9,5.9,156.6
1003.1,2,21,74.1,50.9,6,160.6
1002.4,2,20.9,74.2,50.9,6,165.1
1001.9,2,20.9,74.4,51,6,168.9
1001.6,2,20.9,74.1,51.2,6,171.2
1000.7,2,20.8,73.9,52.3,6.1,179.8
1000.1,2,20.7,74.3,52.9,6.1,184.6
999.8,2,20.7,74.8,53.5,6.1,189
999.4,2,20.7,75,54.1,6,193.2
998.7,2,20.6,75.2,54.8,6,197.6
998.2,2,20.6,75.5,55.6,6,202
997.7,2,20.6,75.7,56.4,5.9,206.5
997.2,2,20.5,75.7,57.2,5.9,211.4
996.6,2,20.4,75.9,58,5.9,216.8
995.9,2,20.4,76.6,58.8,5.8,222.9
995,2,20.3,77.2,59.7,5.8,229.4
994.3,2,20.2,78,60.5,5.7,235.5
993.8,2,20.1,78.5,61.3,5.6,241.1
993.2,2,20,78.6,62,5.6,246.4
992.5,2,20,78.3,62.8,5.5,251.4
992,2,19.9,77.7,63.4,5.4,255.7
991.6,2,19.9,77.2,64.1,5.4,259.6
991.3,2,19.9,77.2,64.7,5.3,263.7
990.6,2,19.9,77.9,65.2,5.2,268.8
989.9,2,19.8,78.5,65.6,5.2,274.7
989.2,2,19.8,79,65.9,5.1,280.7
988.5,2,19.7,79.4,66.1,5.1,286.3
988,2,19.7,79.9,66.3,5,291.1
987.6,2,19.6,80.1,66.3,5,295.1
987.2,2,19.6,79.9,66.3,5,298.8
986.7,2,19.5,79.6,66.2,5,302.9
986.1,2,19.5,80,66,4.9,307.5
985.6,2,19.4,80.8,65.7,4.9,312.2
985.1,2,19.4,81.5,65.3,4.9,316.8
984.6,2,19.3,81.9,64.8,4.9,321.4
984,2,19.3,82.3,64.3,5,326.2
983.5,2,19.2,82.5,63.7,5,331.2
982.9,2,19.2,82.7,63.1,5,336.4
982.2,2,19.1,83,62.5,5,341.7
981.5,2,19.1,83.1,61.9,5.1,346.1
981.4,2,19,83.4,61.2,5.1,349.4
981.1,2,19,84,60.5,5.1,352.7
980.6,2,19,84.6,59.7,5.2,356.5
980.1,2,18.9,84.9,59,5.2,361.2
979.4,2,18.9,85.1,58.2,5.2,366.5
978.7,2,18.8,85,57.5,5.3,372.2
978.1,2,18.8,84.8,56.7,5.3,377.7
977.6,2,18.7,84.5,56,5.3,382.7
977,2,18.7,84.4,55.2,5.3,387.5
976.5,2,18.6,84.6,54.5,5.4,392
976,2,18.6,85.2,53.8,5.4,396.4
975.5,2,18.5,85.8,53.1,5.4,400.5
975,2,18.4,86.2,52.5,5.4,404.4
974.7,2,18.4,86.2,51.8,5.4,408.2
974.3,2,18.4,86.2,51.2,5.5,412.3
973.7,2,18.3,86.3,50.6,5.5,416.9
973.1,2,18.3,86.5,50,5.5,421.8
972.6,2,18.3,86.7,49.5,5.5,426.5
972.1,2,18.2,86.7,49,5.6,431.1
971.6,2,18.2,87.1,48.6,5.6,435.8
971,2,18.1,87.6,48.2,5.6,441
970.3,2,18.1,88,47.8,5.7,446.4
969.8,2,18,88.4,47.5,5.7,451.4
969.3,2,17.9,88.8,47.2,5.8,455.9
968.8,2,17.9,88.9,47,5.9,460.1
968.4,2,17.9,88.8,46.8,5.9,464.3
967.9,2,17.9,88.7,46.5,6,468.6
967.3,2,17.8,88.7,46.3,6.1,473
966.8,2,17.8,88.7,46.1,6.1,477.5
966.4,2,17.7,88.9,45.9,6.2,482
965.8,2,17.7,89.2,45.8,6.3,486.8
965.3,2,17.6,89.7,45.6,6.4,491.7
964.7,2,17.6,90.1,45.4,6.4,496.8
964.1,2,17.5,90.4,45.2,6.5,501.9
963.5,1.9,17.5,90.5,44.9,6.6,507.1
962.9,1.9,17.4,90.7,44.7,6.6,512.5
962.3,1.9,17.4,90.8,44.4,6.7,517.9
961.7,1.9,17.3,90.9,44.1,6.8,523
961.2,1.9,17.3,91.1,43.7,6.8,527.8
960.7,1.9,17.2,91.4,43.4,6.9,532.4
960.2,1.9,17.2,91.5,43,6.9,537.1
959.6,1.9,17.2,91.5,42.5,7,542.2
958.9,1.9,17.1,91.3,42.1,7,547.9
958.2,1.9,17.1,90.5,41.6,7.1,554.1
957.5,1.9,17,88.3,41.1,7.1,560.3
956.9,1.9,17.1,84.9,40.6,7.2,566.2
956.3,1.9,17.1,83,40.1,7.2,571.8
955.6,1.9,17.1,83.2,39.6,7.3,576.7
955.3,1.9,17.1,84.1,39.1,7.3,580.8
954.9,1.9,17,84.7,38.5,7.4,585.1
954.3,1.9,17,85,38,7.4,590
953.6,1.9,16.9,85.3,37.5,7.5,595.5
953,1.9,16.9,85.5,37.1,7.6,600.9
952.4,1.9,16.8,86.2,36.6,7.7,605.7
952.1,2,16.7,87.1,36.2,7.7,609.6
951.7,2,16.7,86.6,35.8,7.8,613.3
951.2,2,16.7,85.8,35.4,7.9,617.2
950.7,2,16.6,85.7,35.1,8,621.4
950.2,2,16.6,85,34.8,8.2,625.7
949.8,1.9,16.6,84.6,34.6,8.3,629.9
949.4,1.9,16.6,84.6,34.4,8.4,634.3
948.8,1.9,16.5,84.7,34.2,8.5,639
948.2,1.9,16.5,84.5,34.1,8.6,643.7
947.7,1.9,16.5,84.3,34,8.7,647.9
947.3,1.9,16.4,84.4,33.9,8.8,651.9
947,1.9,16.4,84.7,33.9,8.9,655.8
946.4,1.9,16.4,85.3,33.9,9,660.1
945.9,1.9,16.3,85.9,33.9,9.1,664.8
945.4,1.9,16.3,86.1,34,9.2,669.8
944.8,1.9,16.2,86.3,34,9.2,674.9
944.1,2,16.2,86.8,34.1,9.3,680.2
943.6,2,16.1,88.1,34.2,9.3,685.5
943.1,2,16,88.5,34.3,9.4,691.1
942.3,2,16,87.4,34.4,9.4,697.4
941.5,1.9,16,85.6,34.5,9.4,704.3
940.7,1.9,16,84.2,34.6,9.4,711
940.1,1.9,16,83.6,34.7,9.4,717.4
939.4,1.9,15.9,83.7,34.9,9.4,723.7
938.7,1.9,15.9,83.9,35,9.4,729.8
938.1,1.9,15.8,84.4,35.1,9.4,735.7
937.4,1.9,15.7,85.1,35.2,9.4,741.3
936.8,1.9,15.7,85.6,35.3,9.4,746.5
