#CONTENT 
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority
2010-09-10,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2010-09-10,23:40:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1019.7,2.2,20.8,59.0,49.0
1012.2,2.2,18.9,68.0,112.0
1005.1,2.2,18.1,71.0,173.0
998.0,2.2,17.6,73.0,234.0
990.5,2.2,17.0,75.0,298.0
982.8,2.2,16.4,77.0,365.0
975.1,2.2,15.7,80.0,432.0
968.0,2.2,15.1,82.0,494.0
961.9,2.2,14.6,83.0,548.0
956.3,2.2,14.1,85.0,597.0
950.9,2.2,13.7,87.0,645.0
945.8,2.2,13.2,89.0,690.0
940.8,2.2,12.8,91.0,735.0
934.6,2.2,12.2,93.0,791.0
928.2,2.2,11.7,96.0,848.0
922.1,2.1,11.2,98.0,903.0
915.8,2.1,10.8,100.0,960.0
909.4,2.1,10.6,100.0,1019.0
902.7,2.1,10.3,99.0,1081.0
895.7,2.1,10.0,97.0,1146.0
888.7,2.1,9.7,99.0,1211.0
881.8,2.1,9.3,100.0,1276.0
875.6,2.1,9.1,100.0,1335.0
869.4,2.0,13.8,44.0,1394.0
863.7,1.9,14.0,38.0,1449.0
858.2,1.8,14.1,33.0,1503.0
852.8,1.9,14.0,32.0,1556.0
847.6,1.9,13.9,32.0,1608.0
842.5,1.7,13.6,31.0,1659.0
837.1,1.6,13.4,29.0,1713.0
831.8,1.6,13.1,27.0,1766.0
826.8,1.6,12.8,25.0,1817.0
821.7,1.6,12.5,26.0,1868.0
816.7,1.6,12.0,26.0,1919.0
811.8,1.6,11.7,25.0,1970.0
806.6,1.6,11.7,23.0,2023.0
801.3,1.6,11.7,20.0,2078.0
796.1,1.7,11.7,15.0,2133.0
791.0,1.7,11.6,15.0,2186.0
786.0,1.7,11.5,16.0,2239.0
781.1,1.7,11.2,17.0,2292.0
775.9,1.7,10.9,17.0,2347.0
770.6,1.7,10.6,16.0,2404.0
766.1,1.7,10.3,15.0,2453.0
761.5,1.7,10.0,14.0,2503.0
756.7,1.7,9.6,14.0,2556.0
751.7,1.8,9.5,12.0,2611.0
746.7,1.8,9.4,11.0,2665.0
742.0,1.8,9.3,10.0,2718.0
736.8,1.9,8.8,9.0,2776.0
731.8,2.0,8.3,10.0,2833.0
727.0,2.0,7.8,11.0,2887.0
722.4,2.1,7.5,11.0,2939.0
717.6,2.2,7.0,11.0,2993.0
713.1,2.2,6.6,12.0,3045.0
708.7,2.2,6.2,13.0,3095.0
704.4,2.1,5.8,13.0,3145.0
700.1,2.1,5.5,12.0,3195.0
695.9,2.1,5.2,12.0,3245.0
691.6,2.2,4.8,12.0,3295.0
687.1,2.1,4.4,11.0,3348.0
682.4,2.1,4.3,10.0,3404.0
677.6,2.1,4.2,10.0,3461.0
672.8,2.1,4.2,9.0,3519.0
668.2,2.1,3.8,8.0,3574.0
663.7,2.1,3.7,8.0,3630.0
659.5,2.1,3.6,7.0,3681.0
655.0,2.1,3.1,7.0,3737.0
650.7,2.1,2.7,8.0,3790.0
646.4,2.2,2.4,8.0,3843.0
641.9,2.2,1.9,7.0,3900.0
637.2,2.1,1.6,7.0,3959.0
632.7,2.1,1.3,7.0,4016.0
628.5,2.1,1.0,7.0,4069.0
624.2,2.2,0.6,6.0,4124.0
619.7,2.3,0.3,4.0,4183.0
615.5,2.8,0.1,3.0,4237.0
611.4,3.2,0.1,3.0,4290.0
607.5,3.4,0.1,3.0,4341.0
603.6,3.4,-0.1,3.0,4394.0
599.6,3.4,-0.4,3.0,4446.0
595.8,3.4,-0.8,3.0,4497.0
591.7,3.3,-1.1,3.0,4551.0
587.7,3.3,-1.6,3.0,4606.0
583.7,3.3,-2.1,3.0,4660.0
579.7,3.3,-2.6,3.0,4714.0
575.6,3.3,-3.1,3.0,4770.0
571.4,3.3,-3.8,3.0,4828.0
567.4,3.2,-4.0,3.0,4884.0
563.4,3.0,-4.5,3.0,4940.0
559.6,2.7,-4.7,3.0,4993.0
555.5,2.6,-5.0,3.0,5051.0
551.6,2.5,-5.3,3.0,5107.0
547.5,2.4,-5.6,2.0,5164.0
543.5,2.3,-5.9,2.0,5221.0
539.7,2.2,-6.1,3.0,5277.0
535.9,2.3,-6.4,3.0,5332.0
532.0,2.4,-6.8,3.0,5389.0
528.2,2.4,-7.1,3.0,5444.0
524.6,2.4,-7.4,3.0,5498.0
521.1,2.4,-7.8,2.0,5551.0
517.4,2.4,-7.9,1.0,5606.0
513.7,2.4,-8.0,1.0,5661.0
510.0,2.3,-8.3,2.0,5718.0
506.1,2.1,-8.8,3.0,5776.0
502.2,2.2,-9.3,4.0,5837.0
498.3,2.3,-9.6,4.0,5897.0
494.5,2.4,-10.1,4.0,5955.0
490.7,2.5,-10.6,4.0,6015.0
487.2,2.5,-11.2,4.0,6070.0
483.5,2.3,-11.7,4.0,6128.0
480.0,2.1,-12.1,4.0,6184.0
476.4,2.0,-12.6,3.0,6242.0
472.8,1.9,-13.0,3.0,6299.0
469.4,2.0,-13.4,2.0,6355.0
465.8,2.0,-13.7,2.0,6412.0
462.3,2.0,-14.0,2.0,6470.0
458.9,2.0,-14.3,2.0,6525.0
455.7,2.0,-14.9,2.0,6579.0
452.4,2.0,-15.4,2.0,6634.0
448.9,2.0,-15.9,2.0,6693.0
445.2,2.0,-16.4,2.0,6754.0
441.8,2.0,-16.9,3.0,6813.0
438.2,2.0,-17.4,3.0,6873.0
434.7,2.0,-17.9,3.0,6933.0
431.3,2.0,-18.3,3.0,6992.0
427.9,2.0,-18.8,3.0,7052.0
424.4,2.1,-19.2,3.0,7112.0
421.1,2.2,-19.6,3.0,7170.0
417.9,2.3,-20.2,3.0,7228.0
414.5,2.4,-20.7,3.0,7287.0
411.2,2.4,-21.0,3.0,7347.0
407.9,2.5,-21.3,3.0,7406.0
404.2,2.5,-21.8,3.0,7473.0
400.7,2.5,-22.4,3.0,7537.0
397.3,2.5,-22.8,3.0,7600.0
393.9,2.5,-23.2,3.0,7663.0
390.4,2.5,-23.6,3.0,7727.0
