* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se47.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-01-11,23:00:20

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
255.1

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012.3,0.39,23.1,,,,0,69,78
1012.1,1.754,22.8,,,,238,70,60
1010.3,1.754,21.9,,,,247,86,61
1007.9,1.754,21.2,,,,256,106,64
1006.3,1.754,21,,,,265,120,65
1003.6,1.754,20.5,,,,274,143,65
1000.9,1.851,20.4,,,,283,166,66
997.6,1.851,20,,,,292,195,67
995.2,1.851,19.9,,,,300,215,68
992.3,1.754,19.6,,,,308,240,68
989.4,1.851,19.4,,,,316,265,69
987.2,1.851,19.1,,,,324,284,70
984.1,1.851,19,,,,333,311,70
981.4,1.851,18.8,,,,342,335,71
978.2,1.851,18.5,,,,352,363,71
975.3,1.851,18.4,,,,360,388,69
972.2,1.851,18.1,,,,370,415,68
969.7,1.851,18,,,,378,437,68
966.7,1.851,17.6,,,,387,464,68
963.6,1.851,17.5,,,,396,491,68
961.3,1.851,17.2,,,,405,511,71
958,1.851,17.1,,,,414,540,70
954.5,1.851,16.9,,,,422,572,71
951.1,1.851,16.6,,,,430,602,72
947.6,1.754,16.2,,,,438,633,76
944.3,1.851,16,,,,446,663,79
940.6,1.754,15.6,,,,455,696,79
937.2,1.754,15.5,,,,464,726,79
934.3,1.851,15.2,,,,473,753,79
932,1.851,15.2,,,,482,773,71
928.8,1.851,15,,,,491,802,71
926.4,1.851,15,,,,500,824,72
923.8,1.851,14.5,,,,508,848,74
920.4,1.851,14.5,,,,516,879,66
917.4,1.851,14.6,,,,524,907,63
915.2,1.949,14.6,,,,532,927,61
911.8,1.949,14.5,,,,541,958,59
909,1.949,14.5,,,,550,984,58
906,2.046,14.5,,,,559,1012,56
902.9,2.046,14.2,,,,568,1041,57
899.7,2.046,14,,,,577,1071,58
896.8,2.046,13.8,,,,586,1098,58
894.2,2.046,13.5,,,,594,1122,58
890.9,2.046,13.4,,,,603,1153,60
887.8,2.046,13.1,,,,612,1182,61
884.7,2.046,13,,,,621,1212,62
881.1,2.046,12.8,,,,630,1246,62
877.8,2.046,12.5,,,,640,1277,62
874.7,2.046,12.4,,,,648,1307,61
871.2,1.949,12,,,,658,1340,62
868.6,1.949,11.9,,,,666,1365,65
865,1.949,11.6,,,,675,1400,66
862,1.949,11.5,,,,683,1429,66
858.4,1.949,11.2,,,,692,1464,66
855,1.949,11,,,,701,1497,66
851.4,1.949,10.8,,,,710,1532,67
850,1.949,10.7,,,,713,1545,67.4
847.7,1.949,10.5,,,,719,1568,68
843.9,1.949,10.1,,,,728,1605,69
840.9,1.949,9.9,,,,736,1635,69
837,1.949,9.8,,,,745,1673,68
833.3,1.949,9.5,,,,754,1710,67
829.1,2.046,9.4,,,,763,1752,65
825.6,2.046,9.1,,,,772,1787,64
821.9,2.046,8.9,,,,781,1824,64
818.2,2.046,8.5,,,,790,1861,65
815,2.046,8.4,,,,798,1893,66
811.2,2.046,8,,,,807,1932,66
807.5,2.046,7.9,,,,816,1969,66
803.9,2.046,7.6,,,,825,2006,66
800.2,2.143,7.6,,,,834,2044,63
796.8,2.241,7.8,,,,843,2079,55
793.3,2.533,8.5,,,,852,2115,19
790.6,2.728,9,,,,860,2143,17
787.4,2.825,9,,,,869,2177,14
783.9,2.923,8.6,,,,878,2214,13
781,3.02,8.5,,,,887,2244,10
778,3.118,8.4,,,,896,2276,10
775.7,3.118,8.1,,,,904,2300,10
772.6,3.118,8,,,,913,2333,9
769.9,3.118,7.6,,,,922,2362,9
767.1,3.118,7.4,,,,931,2392,9
764.1,3.118,7.4,,,,940,2424,7
762.3,3.118,7.2,,,,952,2444,7
758,3.215,7.2,,,,960,2490,3
755.3,3.313,7.4,,,,969,2519,0
752.2,3.313,7.4,,,,978,2553,0
749.6,3.507,7.5,,,,987,2582,1
746.7,3.507,7.5,,,,996,2613,1
744.3,3.507,7.2,,,,1004,2640,1
741.4,3.605,7,,,,1013,2672,1
738.4,3.605,6.6,,,,1022,2705,1
735.5,3.702,6.5,,,,1031,2737,3
732.6,3.8,6.6,,,,1040,2770,4
729.4,4.092,7,,,,1048,2806,2
726.9,4.287,7.4,,,,1057,2834,2
723.7,4.482,7.5,,,,1066,2870,1
720.4,4.579,7.5,,,,1075,2908,1
717.4,4.579,7.5,,,,1084,2942,2
714.3,4.482,7.9,,,,1093,2977,1
710.8,4.482,7.9,,,,1102,3018,5
708.3,4.482,7.6,,,,1110,3047,7
704.6,4.189,7.2,,,,1120,3090,12
701.8,4.092,7,,,,1128,3122,12
700,3.979,6.7,,,,1133,3144,13.2
698.7,3.897,6.5,,,,1137,3159,14
695.4,3.8,6.2,,,,1146,3198,15
692.9,3.8,6,,,,1154,3227,15
689.6,3.702,5.5,,,,1163,3266,16
686.4,3.605,5.2,,,,1172,3304,17
683.9,3.41,5,,,,1180,3334,17
680.8,3.118,4.9,,,,1189,3371,30
677.3,2.923,4.5,,,,1199,3412,29
674.9,2.923,4.4,,,,1207,3441,28
671.4,3.02,4.1,,,,1217,3484,23
669,3.02,4,,,,1225,3513,23
666.5,3.02,3.8,,,,1233,3543,24
663.7,3.02,3.5,,,,1242,3577,24
660.9,3.02,3.1,,,,1251,3611,23
658,3.02,3,,,,1260,3647,22
655.7,2.923,2.8,,,,1268,3675,21
652.9,3.02,2.5,,,,1277,3710,21
650.1,2.825,2.2,,,,1286,3744,20
647.5,2.825,2,,,,1295,3777,20
644.6,2.728,1.9,,,,1304,3813,20
642.4,2.728,1.6,,,,1312,3840,20
639.6,2.728,1.5,,,,1321,3875,20
637,2.923,1.4,,,,1330,3908,17
634.4,2.728,1.4,,,,1339,3941,15
631.9,2.728,1.2,,,,1348,3973,13
629.7,2.631,1.2,,,,1356,4001,11
627.2,2.631,1.1,,,,1365,4033,9
624.7,2.631,1.1,,,,1374,4065,7
622.6,2.631,1,,,,1382,4092,6
620.1,2.631,0.9,,,,1391,4124,19
617.7,2.825,0.8,,,,1400,4155,19
615.2,2.923,0.5,,,,1409,4188,19
612.8,2.825,0.5,,,,1418,4219,26
610.7,2.728,0.2,,,,1426,4246,27
608.1,2.436,0,,,,1435,4281,28
605.7,2.338,-0.1,,,,1444,4312,29
603.1,2.241,-0.4,,,,1453,4347,26
601,2.143,-0.6,,,,1461,4374,26
598.4,2.143,-1,,,,1470,4409,26
595.8,2.241,-1.1,,,,1479,4444,26
593.3,2.143,-1.5,,,,1488,4477,27
591.2,2.143,-1.6,,,,1496,4505,30
588.5,2.046,-1.9,,,,1505,4542,32
586,2.046,-2.1,,,,1514,4576,32
583.3,2.046,-2.5,,,,1523,4612,30
580.7,2.046,-2.5,,,,1532,4648,24
578.4,2.143,-2.8,,,,1540,4679,21
575.2,2.143,-3,,,,1550,4723,22
573.1,2.143,-3.1,,,,1558,4752,22
570.9,2.143,-3.4,,,,1566,4782,24
568.1,2.241,-3.5,,,,1575,4821,26
565.4,2.241,-4,,,,1584,4859,27
562.9,2.338,-4.4,,,,1593,4893,29
560.5,2.338,-4.6,,,,1601,4927,33
557.7,2.338,-5,,,,1610,4966,33
555,2.436,-5.2,,,,1619,5004,34
552.2,2.436,-5.6,,,,1628,5044,36
550,2.436,-6,,,,1636,5075,38
547.1,2.533,-6.2,,,,1645,5117,38
544.3,2.631,-6.6,,,,1654,5157,39
542.1,2.533,-7,,,,1662,5188,39
539.2,2.533,-7.2,,,,1671,5230,39
536.5,2.533,-7.6,,,,1680,5269,39
533.8,2.533,-8,,,,1689,5308,40
530.9,2.436,-8.5,,,,1698,5351,47
528.6,2.436,-8.6,,,,1706,5384,55
525.3,2.436,-9,,,,1716,5433,56
523,2.436,-9.4,,,,1724,5467,57
520.6,2.338,-9.5,,,,1732,5502,64
517.9,2.338,-9.5,,,,1741,5542,71
515.2,2.338,-9.5,,,,1750,5582,72
513,2.338,-9.8,,,,1758,5615,70
510.2,2.338,-10,,,,1767,5658,70
507.6,2.241,-10.4,,,,1776,5697,69
505.6,2.241,-10.5,,,,1784,5727,71
502.8,2.241,-10.8,,,,1793,5770,72
500.1,2.143,-11,,,,1798,5811,72
500,2.143,-11,,,,1802,5813,72.1
497,2.143,-11.4,,,,1812,5859,74
494.9,2.143,-11.5,,,,1820,5892,74
492.8,2.046,-11.6,,,,1828,5924,74
490.2,2.046,-11.9,,,,1837,5965,75
488.3,2.046,-12,,,,1845,5994,76
485.7,2.046,-12.4,,,,1854,6035,75
483,2.046,-12.6,,,,1863,6078,74
480.4,2.143,-13,,,,1872,6119,72
477.8,2.143,-13.4,,,,1880,6160,72
475.9,2.143,-13.5,,,,1889,6190,72
473.5,2.143,-14,,,,1898,6229,70
471.4,2.143,-14.1,,,,1906,6262,70
468.8,2.143,-14.5,,,,1915,6304,71
465.6,2.143,-14.5,,,,1926,6356,72
463.2,2.046,-14.8,,,,1935,6395,71
460.6,2.143,-15,,,,1944,6438,72
458.6,2.143,-15.1,,,,1952,6471,72
455.8,2.143,-15.4,,,,1962,6517,71
453.7,2.143,-15.5,,,,1970,6552,71
451.6,2.046,-15.6,,,,1978,6587,71
449,1.949,-16,,,,1987,6630,72
446.7,1.949,-16.1,,,,1996,6669,73
444.3,1.851,-16.5,,,,2004,6709,73
442.3,1.949,-16.5,,,,2013,6743,74
439.8,1.851,-16.8,,,,2022,6786,74
437.9,1.754,-17,,,,2030,6818,74
435.6,1.656,-17.2,,,,2039,6858,73
433.2,1.656,-17.2,,,,2048,6899,71
430.7,1.461,-17.2,,,,2056,6943,71
428.7,1.461,-17.6,,,,2065,6977,71
426.2,1.364,-17.9,,,,2074,7021,71
424.1,1.364,-18.1,,,,2082,7058,71
421.7,1.364,-18.4,,,,2091,7100,71
419.3,1.169,-18.6,,,,2100,7143,72
417.4,0.974,-18.9,,,,2108,7177,72
414.6,1.072,-19.4,,,,2118,7227,72
412.6,1.072,-19.6,,,,2126,7263,73
410.3,1.169,-20.1,,,,2135,7304,73
409.1,1.169,-20.2,,,,2146,7326,73
405.7,1.169,-20.6,,,,2154,7388,73
403.4,1.072,-20.9,,,,2163,7430,72
401.6,1.072,-20.9,,,,2171,7463,69
399.2,1.169,-21.2,,,,2180,7507,68
397,1.169,-21.6,,,,2189,7548,68
394.6,1.072,-22.1,,,,2198,7592,69
393.1,0.877,-22.2,,,,2206,7620,69
390.6,0.974,-22.6,,,,2215,7667,69
388.9,0.877,-22.8,,,,2223,7699,70
