* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se37.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-08-23,23:11:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
265.2

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1023.2,1.949,16.8,,,,0,69,60
1022.8,4.092,17.8,,,,258,72,47
1022.7,3.507,16.9,,,,266,73,47
1020.4,3.41,16.4,,,,276,92,49
1018.5,3.41,16.1,,,,284,108,50
1016.5,3.313,16,,,,293,124,50
1013.3,3.41,15.6,,,,301,151,51
1009.9,3.313,15.5,,,,310,179,52
1006.6,3.41,15.1,,,,319,207,52
1003.8,3.313,14.9,,,,328,231,52
1000.7,3.41,14.6,,,,336,257,54
996.7,3.313,14.4,,,,345,290,54
993,3.313,14,,,,354,322,55
989.4,3.41,13.8,,,,363,352,56
986.8,3.313,13.5,,,,371,374,57
984.2,3.313,13.2,,,,380,396,58
981.8,3.313,13,,,,388,417,58
978.4,3.313,12.8,,,,398,446,59
975.4,3.313,12.5,,,,406,472,60
972.7,3.313,12.2,,,,414,495,60
969.3,3.41,12,,,,423,524,61
966,3.313,11.8,,,,432,552,62
962.3,3.313,11.5,,,,440,584,63
957.9,3.313,11,,,,449,623,64
953.9,3.313,10.9,,,,458,657,66
950.8,3.313,10.5,,,,466,684,67
947.3,3.215,10.1,,,,475,715,67
942.7,3.313,10,,,,484,755,67
939.7,3.313,9.6,,,,492,782,65
936.1,3.215,9.5,,,,501,814,66
932.1,3.215,9,,,,510,849,73
929.4,3.313,8.8,,,,518,873,71
925.3,3.215,8.6,,,,527,909,61
