* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se20.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-04-12,00:00:17

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
220.1

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1015.5,1.072,24.5,,,,0,69,65
1015.8,2.143,21,,,,350,66,83
1014.7,2.143,20.9,,,,360,75,81
1011.5,2.046,20.6,,,,370,103,82
1008.5,2.046,20.4,,,,380,128,83
1004.9,2.143,20.1,,,,391,159,84
1000.7,2.143,19.9,,,,401,195,84
997.6,2.143,19.8,,,,411,221,77
994.3,2.143,19.8,,,,422,250,77
991.1,2.143,19.5,,,,432,277,77
987.1,2.143,19.2,,,,444,312,78
983.2,2.143,19,,,,454,346,79
979.2,2.143,18.9,,,,464,381,80
975.4,2.143,18.6,,,,475,414,82
971.7,2.143,18.4,,,,485,447,82
967.9,2.143,18.2,,,,495,480,82
964.5,2.143,18,,,,506,510,83
961,2.143,17.8,,,,516,541,87
957.4,2.143,17.4,,,,526,573,88
953.7,2.143,17,,,,537,606,89
949.6,2.046,16.9,,,,547,642,89
945.5,2.046,16.6,,,,557,679,89
941,2.046,16.4,,,,568,720,90
936.9,2.143,16,,,,578,757,91
933.1,2.046,15.8,,,,588,791,94
929.3,2.046,15.6,,,,599,825,95
924.7,2.046,15.5,,,,612,867,95
921.4,2.046,15.2,,,,622,898,95
918.6,2.046,15,,,,633,923,95
915.6,2.046,15,,,,643,951,95
912.6,2.046,14.9,,,,653,979,94
909.3,2.046,14.5,,,,664,1009,94
906.4,1.949,14.5,,,,674,1036,93
902.4,1.851,14.2,,,,686,1073,93
899.6,1.949,14.1,,,,696,1099,94
896.3,1.949,14,,,,706,1130,93
892.6,1.949,13.9,,,,717,1165,93
889,1.949,13.6,,,,727,1199,92
885.5,1.949,13.4,,,,738,1232,93
882,1.949,13.1,,,,748,1265,94
878.9,1.851,13,,,,758,1295,94
875.7,1.949,12.9,,,,768,1325,92
872.5,1.851,12.8,,,,779,1356,93
869.7,1.851,12.8,,,,789,1383,94
866.2,1.851,12.9,,,,800,1417,94
862.9,1.851,12.8,,,,810,1449,93
859.5,1.851,12.5,,,,820,1482,93
855.7,1.754,12.5,,,,831,1519,90
852.2,1.754,12.5,,,,841,1553,90
848.5,1.754,12.1,,,,851,1589,90
845.3,1.754,12,,,,862,1621,90
842.1,1.754,11.8,,,,872,1652,90
837.7,1.754,11.5,,,,884,1696,92
834.3,1.754,11.4,,,,894,1730,92
830.7,1.754,11.2,,,,905,1766,92
827.2,1.754,11.2,,,,915,1801,90
823.4,1.754,11,,,,925,1839,90
819.8,1.754,10.9,,,,936,1876,89
816.4,1.656,10.5,,,,946,1910,89
812.9,1.656,10.5,,,,956,1946,88
809,1.656,10.2,,,,967,1986,88
805.4,1.656,10,,,,977,2023,87
801.5,1.656,9.9,,,,987,2063,87
797.7,1.656,9.6,,,,998,2103,87
794.1,1.656,9.5,,,,1008,2140,87
790.6,1.656,9.1,,,,1018,2177,87
787.2,1.656,9,,,,1029,2212,86
783.6,1.559,8.8,,,,1039,2250,85
780.2,1.559,8.5,,,,1050,2286,86
777,1.656,8.1,,,,1060,2320,89
773.6,1.656,8.1,,,,1070,2356,90
770,1.559,8.1,,,,1082,2394,88
766.7,1.364,8,,,,1092,2430,87
763.5,1.461,7.8,,,,1103,2464,87
760.1,1.461,7.5,,,,1113,2501,87
756.7,1.461,7.2,,,,1124,2538,88
753.3,1.461,7,,,,1134,2575,90
750,1.461,6.9,,,,1144,2611,90
746.7,1.461,6.9,,,,1155,2647,91
743.2,1.461,6.5,,,,1165,2685,92
740.1,1.461,6.2,,,,1176,2719,92
736.8,1.461,6.1,,,,1186,2756,94
733.4,1.559,6,,,,1196,2794,94
