* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se35.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-08-02,23:03:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
265.7,1.072,-44.8,,,,2663,10448,18
263.6,1.072,-45.1,,,,2672,10501,18
261.6,0.974,-45.8,,,,2683,10552,20
259.9,0.974,-46.1,,,,2691,10595,20
258.1,0.877,-46.4,,,,2700,10641,20
256.2,0.877,-46.9,,,,2708,10690,20
254.7,0.877,-47.2,,,,2716,10729,20
253.2,0.779,-47.4,,,,2724,10768,20
251.4,0.779,-47.9,,,,2734,10815,20
249.7,0.779,-48.2,,,,2742,10860,20
248.1,0.779,-48.6,,,,2750,10902,20
246.5,0.682,-49.1,,,,2758,10945,20
245,0.682,-49.4,,,,2766,10985,20
243.4,0.682,-49.8,,,,2775,11028,21
241.3,0.682,-50.1,,,,2784,11084,22
239.5,0.682,-50.6,,,,2792,11133,22
238.5,0.682,-50.9,,,,2800,11160,23
236.9,0.682,-51.1,,,,2808,11204,23
235.4,0.682,-51.6,,,,2816,11245,23
233.8,0.585,-51.9,,,,2825,11290,23
232.3,0.585,-52.2,,,,2833,11331,23
230.8,0.585,-52.6,,,,2841,11373,23
228.7,0.585,-53.1,,,,2850,11432,23
227.1,0.585,-53.4,,,,2858,11477,23
225.9,0.585,-53.8,,,,2866,11511,23
224.6,0.585,-53.9,,,,2874,11548,23
223.1,0.585,-54.2,,,,2883,11591,23
221.8,0.682,-54.6,,,,2891,11629,23
220.1,0.585,-54.9,,,,2900,11678,23
218.7,0.585,-55.2,,,,2908,11719,23
216.9,0.585,-55.8,,,,2917,11771,23
215.5,0.682,-56.1,,,,2925,11812,23
214.4,0.585,-56.4,,,,2933,11845,23
212.5,0.585,-56.9,,,,2941,11901,23
211.5,0.585,-57.1,,,,2949,11931,23
209.8,0.585,-57.4,,,,2958,11982,24
208.4,0.585,-57.8,,,,2966,12024,24
207.1,0.585,-58.1,,,,2974,12064,24
205.8,0.585,-58.6,,,,2983,12104,24
205.5,0.585,-58.6,,,,2992,12113,24
204.6,0.682,-58.8,,,,3000,12140,24
201.1,0.779,-58.8,,,,3008,12249,24
200.1,0.877,-58.6,,,,3016,12280,24
200,0.877,-58.6,,,,3017,12283,24
198.8,0.877,-58.6,,,,3024,12321,24
197.5,0.974,-58.9,,,,3032,12362,23
196.4,0.974,-59.1,,,,3040,12397,23
194.7,1.072,-59.4,,,,3049,12451,23
192.8,1.169,-59.4,,,,3060,12513,23
191.4,1.169,-59.4,,,,3068,12558,23
190.1,1.169,-59.6,,,,3076,12601,22
188,1.169,-59.9,,,,3087,12670,22
186.5,1.169,-59.9,,,,3096,12720,21
185.2,1.169,-59.9,,,,3104,12764,21
183.9,1.169,-60.2,,,,3112,12808,20
182.8,1.169,-60.4,,,,3120,12845,20
181.2,1.169,-60.8,,,,3129,12900,19
180,1.169,-60.8,,,,3137,12941,18
178.4,1.267,-60.8,,,,3146,12997,18
177.2,1.169,-61.1,,,,3154,13039,17
176,1.169,-61.4,,,,3162,13081,16
174.5,1.169,-61.9,,,,3171,13134,16
173.2,1.169,-62.2,,,,3179,13180,15
172,1.169,-62.6,,,,3187,13223,15
170.9,1.169,-62.9,,,,3195,13262,14
169.8,1.169,-63.1,,,,3203,13302,14
168.7,1.169,-63.4,,,,3211,13342,14
167.1,1.169,-63.6,,,,3220,13401,13
166,1.267,-63.9,,,,3228,13441,13
164.7,1.169,-64.2,,,,3236,13489,13
163.6,1.267,-64.6,,,,3244,13530,12
162.2,1.267,-64.9,,,,3253,13582,12
161.2,1.267,-65.2,,,,3261,13620,12
159.9,1.267,-65.4,,,,3269,13669,12
158.4,1.267,-65.9,,,,3278,13727,12
157.3,1.267,-66.1,,,,3286,13769,12
156.2,1.267,-66.2,,,,3294,13811,11
155.1,1.364,-66.4,,,,3302,13854,11
154.1,1.364,-66.6,,,,3310,13893,11
152.7,1.461,-66.9,,,,3319,13948,11
151.7,1.461,-66.9,,,,3327,13988,11
150.6,1.461,-67.1,,,,3335,14032,11
149.4,1.559,-67.4,,,,3344,14080,11
148.4,1.559,-67.6,,,,3352,14121,11
147.2,1.559,-67.9,,,,3360,14169,10
146.2,1.559,-68.1,,,,3368,14210,10
145.1,1.656,-68.2,,,,3376,14256,10
144.5,1.656,-68.4,,,,3387,14281,10
142.3,1.559,-68.9,,,,3396,14372,10
141.5,1.559,-68.9,,,,3404,14406,10
140.3,1.559,-69.1,,,,3412,14457,10
139.2,1.559,-69.2,,,,3420,14504,9
138.1,1.559,-69.4,,,,3429,14551,9
137.1,1.559,-69.2,,,,3437,14595,9
136.2,1.559,-69.1,,,,3445,14634,9
135.1,1.559,-68.9,,,,3453,14682,9
133.7,1.656,-68.4,,,,3464,14745,9
132.5,1.754,-68.1,,,,3472,14799,9
131.3,1.949,-67.4,,,,3481,14854,9
130.3,2.143,-66.4,,,,3489,14900,9
129.3,2.143,-65.9,,,,3497,14946,9
128.1,2.338,-65.9,,,,3506,15003,9
127.1,2.241,-66.1,,,,3514,15050,8
126.1,2.436,-66.1,,,,3522,15098,8
125,2.533,-66.1,,,,3531,15151,8
124,2.436,-66.4,,,,3539,15200,7
123.5,2.533,-66.4,,,,3549,15224,7
121.5,2.338,-66.9,,,,3560,15323,7
120.7,2.338,-66.9,,,,3568,15363,6
119.5,2.338,-67.1,,,,3577,15423,6
118.7,2.338,-67.2,,,,3585,15464,6
117.7,2.241,-67.6,,,,3593,15515,6
116.4,2.338,-68.1,,,,3604,15581,5
115.2,2.338,-68.4,,,,3613,15644,5
114.4,2.241,-68.6,,,,3621,15685,5
113.4,2.241,-68.9,,,,3629,15738,5
112.6,2.143,-68.9,,,,3637,15780,5
111.8,1.949,-69.1,,,,3645,15823,5
110.9,1.949,-69.2,,,,3654,15871,4
110,1.949,-69.4,,,,3662,15920,4
109.2,1.949,-69.4,,,,3670,15963,4
108.2,1.949,-69.4,,,,3678,16018,4
107.5,2.046,-69.4,,,,3686,16057,4
106.4,2.046,-69.8,,,,3697,16118,4
105.3,2.046,-69.4,,,,3706,16180,4
104.2,1.949,-69.4,,,,3716,16243,4
103.8,1.949,-69.4,,,,3726,16265,4
102.2,1.949,-68.6,,,,3734,16358,4
101.4,1.949,-67.6,,,,3742,16405,4
100.5,2.046,-66.6,,,,3753,16459,4
100.3,2.143,-66.6,,,,3763,16471,4
100,2.143,-66.5,,,,3764,16489,4
98.4,2.143,-66.2,,,,3771,16587,4
97.5,2.241,-66.1,,,,3780,16643,4
96.8,2.338,-66.1,,,,3793,16686,3
95.3,2.338,-66.4,,,,3802,16781,3
94.4,2.338,-66.4,,,,3810,16838,3
93.7,2.436,-66.6,,,,3818,16883,3
93,2.533,-66.4,,,,3826,16929,3
92.2,2.436,-66.6,,,,3834,16981,3
91.4,2.533,-66.9,,,,3843,17034,3
90.6,2.533,-67.1,,,,3851,17087,2
89.9,2.533,-67.4,,,,3859,17133,2
89.1,2.631,-67.6,,,,3867,17187,2
88.2,2.728,-67.6,,,,3876,17248,2
87.5,2.825,-67.6,,,,3884,17296,2
86.8,2.825,-67.8,,,,3892,17345,2
86,2.923,-67.9,,,,3900,17400,2
85.3,2.825,-68.1,,,,3908,17449,2
84.5,2.923,-68.4,,,,3917,17506,2
83.8,2.728,-68.4,,,,3925,17556,2
83,2.728,-68.1,,,,3933,17613,1
82.5,2.631,-67.9,,,,3941,17649,1
81.5,2.631,-68.1,,,,3952,17723,1
80.8,2.631,-68.2,,,,3960,17774,1
80.1,2.631,-67.6,,,,3969,17827,1
79.5,2.728,-67.6,,,,3977,17872,1
78.7,2.728,-67.6,,,,3985,17933,1
77.8,2.825,-66.9,,,,3994,18002,1
77.4,3.118,-65.4,,,,4002,18033,1
76.7,3.41,-64.2,,,,4010,18089,1
76,3.605,-63.6,,,,4019,18145,1
75.3,3.702,-63.6,,,,4027,18202,1
74.7,3.8,-63.9,,,,4035,18251,1
74.1,3.995,-64.1,,,,4043,18300,1
73.5,3.995,-64.4,,,,4051,18350,1
73,3.995,-64.6,,,,4059,18391,1
72.3,4.189,-64.6,,,,4068,18450,1
71.8,4.189,-64.6,,,,4076,18493,1
71.1,4.287,-64.6,,,,4084,18552,1
70.5,4.482,-64.6,,,,4093,18604,1
69.9,4.384,-64.4,,,,4101,18656,1
69.3,4.384,-64.4,,,,4109,18709,1
68.7,4.677,-64.4,,,,4117,18762,0
68.2,4.872,-64.2,,,,4125,18807,0
67.6,5.164,-63.9,,,,4133,18861,0
67,5.456,-63.6,,,,4141,18915,0
66.3,5.651,-63.4,,,,4150,18980,0
65.7,5.748,-63.4,,,,4158,19036,0
65.3,5.846,-63.4,,,,4166,19073,0
64.7,5.943,-63.4,,,,4174,19130,0
64.2,6.041,-63.6,,,,4182,19177,0
63.5,6.333,-63.1,,,,4191,19245,0
63,6.43,-62.6,,,,4199,19293,0
62.3,6.918,-62.4,,,,4208,19362,0
61.8,7.112,-62.2,,,,4216,19412,0
61.2,7.502,-62.1,,,,4224,19472,0
60.7,7.502,-62.1,,,,4232,19523,0
60.2,7.502,-62.4,,,,4240,19574,0
59.6,7.794,-62.4,,,,4248,19636,0
59.2,8.282,-62.2,,,,4256,19677,0
58.6,8.866,-61.9,,,,4265,19740,0
58.1,9.061,-61.6,,,,4273,19793,0
57.6,9.158,-61.1,,,,4281,19847,0
57.2,9.938,-60.8,,,,4289,19890,0
56.5,10.717,-60.2,,,,4300,19967,0
56,11.01,-60.1,,,,4309,20022,0
55.5,11.789,-59.9,,,,4317,20078,0
55.1,12.179,-59.9,,,,4330,20123,0
54.9,12.958,-59.8,,,,4344,20146,0
53.6,12.763,-58.9,,,,4352,20296,0
53.1,12.763,-58.8,,,,4361,20355,0
52.6,13.25,-58.9,,,,4369,20414,0
52.1,12.958,-58.9,,,,4378,20474,0
51.7,12.958,-58.9,,,,4388,20522,0
51.3,12.666,-59.1,,,,4396,20571,0
50.8,12.763,-59.1,,,,4405,20632,0
50.4,12.763,-59.1,,,,4413,20682,0
49.9,12.471,-59.1,,,,4422,20744,0
49.4,12.081,-59.1,,,,4430,20808,0
49,11.789,-59.1,,,,4438,20858,0
48.6,11.789,-59.1,,,,4446,20910,0
48.2,11.692,-58.9,,,,4454,20962,0
47.8,11.692,-58.4,,,,4462,21014,0
47.7,11.692,-58.1,,,,4471,21027,0
47,11.594,-57.6,,,,4479,21120,0
46.5,12.471,-57.4,,,,4488,21188,0
46.1,12.568,-57.4,,,,4496,21242,0
45.7,12.471,-57.2,,,,4504,21297,0
45.3,12.374,-57.4,,,,4512,21353,0
44.9,12.374,-57.4,,,,4520,21409,0
44.5,12.763,-57.4,,,,4529,21466,0
44.1,12.666,-57.4,,,,4537,21523,0
43.7,12.763,-57.4,,,,4546,21580,0
43.3,12.958,-57.1,,,,4554,21638,0
42.9,13.25,-56.9,,,,4565,21697,0
42.5,13.25,-56.6,,,,4573,21756,0
42.1,13.543,-56.4,,,,4581,21816,0
41.8,13.64,-56.4,,,,4589,21862,0
41.4,13.64,-56.1,,,,4598,21923,0
41.1,13.835,-55.9,,,,4612,21969,0
40.5,13.738,-55.1,,,,4622,22063,0
40,13.738,-55.1,,,,4630,22142,0
39.7,13.543,-55.2,,,,4638,22190,0
39.3,12.861,-55.4,,,,4647,22254,0
38.9,12.471,-55.4,,,,4656,22320,0
38.5,12.276,-55.2,,,,4666,22386,0
38.1,12.179,-54.9,,,,4675,22452,0
37.8,12.276,-54.9,,,,4683,22503,0
37.5,12.958,-55.1,,,,4691,22554,0
37.2,13.153,-55.4,,,,4699,22605,0
36.9,13.348,-55.4,,,,4707,22657,0
36.6,13.445,-55.4,,,,4715,22709,0
36.2,13.543,-55.4,,,,4726,22779,0
35.9,13.056,-55.4,,,,4734,22832,0
35.5,12.861,-55.1,,,,4743,22903,0
35.2,12.763,-54.9,,,,4751,22957,0
34.9,13.056,-54.9,,,,4760,23012,0
34.6,13.348,-54.6,,,,4768,23067,0
34.3,13.153,-54.1,,,,4776,23123,0
34,13.543,-54.1,,,,4784,23179,0
33.7,13.153,-53.9,,,,4793,23236,0
33.4,13.25,-53.9,,,,4801,23293,0
33.1,13.445,-53.9,,,,4809,23351,0
32.8,12.763,-53.9,,,,4818,23410,0
32.5,13.056,-53.4,,,,4826,23469,0
32.4,12.861,-53.4,,,,4836,23489,0
31.8,12.374,-53.4,,,,4847,23609,0
31.5,12.374,-53.2,,,,4856,23670,0
31.2,12.179,-53.2,,,,4865,23731,0
30.9,12.666,-52.9,,,,4875,23794,0
30.6,12.666,-52.4,,,,4884,23857,0
30.3,12.568,-51.8,,,,4895,23920,0
30,12.471,-51.6,,,,4903,23985,0
29.7,12.861,-51.6,,,,4911,24050,0
29.4,12.666,-51.4,,,,4920,24116,0
29.1,13.056,-51.4,,,,4930,24182,0
28.9,12.374,-51.4,,,,4938,24227,0
28.6,12.763,-51.1,,,,4950,24295,0
28.3,12.958,-51.1,,,,4958,24363,0
28,12.763,-50.9,,,,4966,24433,0
27.8,13.153,-50.9,,,,4974,24479,0
27.6,13.056,-50.9,,,,4982,24526,0
27.3,12.958,-50.9,,,,4992,24597,0
26.9,13.153,-50.9,,,,5007,24693,0
26.6,12.666,-51.1,,,,5016,24766,0
26.3,12.958,-51.4,,,,5027,24840,0
26,12.763,-51.8,,,,5036,24914,0
25.8,12.666,-51.9,,,,5044,24964,0
25.6,12.568,-52.4,,,,5052,25015,0
25.3,12.471,-52.9,,,,5062,25091,0
25,12.276,-53.2,,,,5072,25168,0
24.7,12.081,-53.2,,,,5082,25245,0
24.5,12.276,-53.2,,,,5090,25298,0
24.4,12.179,-53.2,,,,5098,25324,0
