* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se33.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-07-19,22:11:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
234

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012.7,0.682,19.4,,,,0,69,65
1011.9,0.682,22.4,,,,22,76,42
1011.9,0.974,22.5,,,,51,76,42
1012.1,1.267,21.5,,,,183,74,41
1011.7,1.754,20.5,,,,250,77,42
1009.4,1.754,19,,,,258,97,42
1007.4,1.851,18.5,,,,272,114,44
1002.3,1.851,18.2,,,,280,157,47
997.8,1.949,17.9,,,,289,195,47
992.3,2.046,17.4,,,,298,242,49
988.3,2.046,16.9,,,,306,277,50
982.6,2.046,16.4,,,,316,326,52
977.5,2.046,16,,,,324,370,53
973.3,2.143,15.5,,,,332,406,55
966.6,2.143,15,,,,342,465,56
962.1,2.143,14.5,,,,350,504,58
957.5,2.143,14.2,,,,358,544,59
950.9,2.143,13.8,,,,368,602,60
947.1,2.241,13.5,,,,376,636,60
942.4,2.143,13.1,,,,384,678,60
938,2.241,12.6,,,,392,717,62
933.1,2.241,12.1,,,,401,761,62
927.7,2.241,11.8,,,,410,809,64
923,2.241,11.4,,,,418,851,67
917.6,2.241,10.9,,,,427,900,69
911.3,2.241,10.5,,,,436,958,72
906.6,2.241,10.2,,,,444,1000,74
901.9,2.241,9.9,,,,453,1044,74
897.4,2.143,9.4,,,,462,1085,77
893.8,2.241,9,,,,470,1118,78
890.5,2.241,8.6,,,,479,1149,78
887.6,2.241,8.5,,,,487,1176,79
883.7,2.241,8.2,,,,496,1212,80
880,2.241,8,,,,504,1246,80
875.8,2.241,7.6,,,,513,1286,80
872,2.241,7.2,,,,522,1321,80
869,2.241,7.1,,,,530,1350,78
865.2,2.241,6.9,,,,539,1386,77
862.6,2.338,6.5,,,,547,1410,77
859,2.338,6.4,,,,556,1445,77
856.2,2.338,6.1,,,,564,1471,76
852.8,2.338,6,,,,573,1504,72
850,2.416,6.3,,,,580,1531,59.2
849.3,2.436,6.4,,,,582,1537,56
846.1,2.533,8.2,,,,590,1568,18
843.1,2.631,9.9,,,,599,1598,8
840.7,2.728,10.4,,,,607,1621,6
836.8,2.728,10.6,,,,616,1660,5
833.7,2.728,10.5,,,,624,1691,5
829.8,2.728,10.5,,,,634,1730,4
826.7,2.825,10.4,,,,642,1761,4
822.7,2.923,10.4,,,,650,1801,4
819.2,2.923,10.2,,,,659,1837,4
816.1,2.923,10.1,,,,667,1868,4
812.1,2.923,10,,,,676,1909,4
809,2.923,10,,,,684,1940,4
804.6,3.02,9.9,,,,694,1986,4
801.3,3.02,9.5,,,,702,2020,4
798,2.923,9.5,,,,710,2054,4
794.5,2.923,9,,,,718,2090,6
790.9,2.923,9,,,,727,2128,6
787.2,2.923,8.6,,,,736,2166,6
784.1,2.923,8.5,,,,744,2199,5
781.2,3.02,8.2,,,,752,2229,5
777.3,3.02,8.1,,,,761,2271,4
774,3.02,8.1,,,,770,2306,3
770.6,3.118,8,,,,779,2342,3
767.3,3.215,8,,,,787,2377,2
764.6,3.41,8,,,,795,2406,2
760.2,3.41,8.1,,,,805,2454,1
757.7,3.313,8.1,,,,813,2481,2
754.8,3.215,8,,,,821,2512,2
752.2,3.215,7.8,,,,829,2541,2
747.8,3.313,7.5,,,,839,2589,2
744.8,3.313,7.4,,,,847,2622,1
741.2,3.215,7.2,,,,855,2662,1
738,3.02,7,,,,866,2697,1
734.5,3.02,6.9,,,,875,2736,2
731.7,2.923,6.8,,,,883,2768,2
728.1,2.825,6.8,,,,892,2808,1
725.6,2.825,6.8,,,,900,2836,1
721.2,2.825,6.6,,,,912,2886,1
717.4,2.923,6.6,,,,920,2929,0
714,3.02,6.5,,,,929,2968,0
711.2,3.02,6.5,,,,937,3000,0
708,2.923,6.4,,,,946,3037,1
705.1,2.923,6.1,,,,954,3071,1
700.6,3.118,5.9,,,,966,3123,0
700,3.118,5.8,,,,967,3130,0
695.6,3.118,5.8,,,,974,3182,0
694.4,3.118,5.5,,,,983,3196,1
691.6,3.215,5.4,,,,991,3229,3
688.1,3.118,5.1,,,,1000,3270,4
685.4,3.118,5,,,,1008,3302,9
682.4,3.118,5,,,,1016,3338,10
678.9,3.02,4.6,,,,1025,3380,10
675.1,3.118,4,,,,1036,3425,10
671,2.923,3.8,,,,1045,3475,10
668.6,2.825,3.6,,,,1053,3504,9
665,2.923,3.5,,,,1062,3547,10
661.9,2.825,3.4,,,,1073,3585,11
657.1,2.825,3.1,,,,1082,3644,11
652.9,2.825,3,,,,1093,3696,11
