* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se28.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-06-09,23:03:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
119.3

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1003.3,1.364,22.1,,,,0,69,84
1002.8,1.656,23.6,,,,29,73,65
1002.8,2.533,20.9,,,,182,73,73
1001.1,2.436,20,,,,190,88,76
998.4,2.436,19.9,,,,198,111,78
996.6,2.436,19.6,,,,206,126,79
994.4,2.533,19.4,,,,215,145,80
991.9,2.533,19,,,,223,167,81
988.6,2.533,18.9,,,,232,195,82
986.5,2.436,18.6,,,,240,213,82
983.9,2.533,18.5,,,,248,236,84
981.1,2.533,18.1,,,,257,260,85
978.1,2.533,18,,,,265,286,86
974.4,2.533,17.8,,,,274,319,84
971.6,2.533,17.5,,,,283,343,85
968.2,2.533,17.1,,,,292,373,88
965.2,2.533,17,,,,300,399,89
962.1,2.436,16.6,,,,308,427,90
959.7,2.533,16.5,,,,316,448,92
956.9,2.436,16.2,,,,324,473,91
954,2.436,16.1,,,,333,498,91
950.2,2.436,15.9,,,,341,532,93
946.1,2.436,15.6,,,,350,569,93
941.4,2.436,15.4,,,,358,611,92
937.9,2.436,15.2,,,,366,642,88
932.4,2.436,14.8,,,,375,692,91
929.7,2.436,14.5,,,,383,716,91
925.4,2.436,14.4,,,,392,755,90
922.1,2.436,14.2,,,,400,785,89
919.4,2.436,14,,,,408,810,88
914.4,2.436,13.8,,,,417,856,88
911.2,2.436,13.5,,,,425,885,88
907,2.338,13.4,,,,434,924,87
903.2,2.338,13.4,,,,442,959,84
899.3,2.436,13.1,,,,451,995,82
895.1,2.338,13.1,,,,462,1035,79
891.9,2.338,13,,,,470,1065,79
887.6,2.338,12.9,,,,479,1105,78
885.1,2.338,12.8,,,,487,1129,77
881.7,2.338,12.6,,,,496,1161,77
878,2.338,12.5,,,,504,1196,77
875.8,2.338,12.2,,,,512,1217,78
871.4,2.338,12.1,,,,521,1259,78
868.3,2.338,12.1,,,,529,1289,76
865.3,2.338,12,,,,538,1318,74
862.5,2.338,12,,,,546,1345,74
859.6,2.338,11.9,,,,554,1373,69
856.3,2.338,12,,,,563,1405,64
853.3,2.338,12,,,,571,1434,61
850.2,2.436,12.6,,,,580,1465,35
850,2.436,12.7,,,,581,1467,34.8
847.3,2.436,12.8,,,,589,1493,32
844.8,2.436,12.8,,,,597,1518,31
842,2.533,12.5,,,,605,1546,31
839.6,2.436,12.5,,,,613,1570,30
836.4,2.533,12.1,,,,622,1602,29
833.4,2.533,12,,,,630,1632,28
831.4,2.533,11.6,,,,638,1652,28
828.4,2.436,11.5,,,,647,1682,28
825.7,2.533,11.4,,,,655,1709,28
823.1,2.533,11.1,,,,663,1735,31
819.8,2.436,10.8,,,,672,1769,32
817.2,2.436,10.5,,,,680,1795,32
814.3,2.436,10.5,,,,688,1825,29
810.5,2.436,10.8,,,,697,1864,22
807.8,2.533,11,,,,705,1891,19
804.6,2.728,12.1,,,,714,1924,8
801.7,2.728,12.2,,,,722,1955,8
798.7,2.825,12.4,,,,730,1986,7
795.6,2.825,12.1,,,,739,2018,8
792.6,2.728,12,,,,747,2050,8
789.5,2.728,11.6,,,,756,2083,7
786.6,2.728,11.5,,,,764,2113,7
784,2.825,11.2,,,,772,2141,8
780.4,2.728,10.9,,,,782,2179,8
777.1,2.728,10.6,,,,790,2214,8
775,2.728,10.4,,,,798,2237,8
772.6,2.728,10.1,,,,806,2263,8
770.2,2.631,10,,,,814,2288,9
766.6,2.631,9.6,,,,823,2327,9
764.6,2.631,9.5,,,,831,2349,9
762.1,2.631,9.1,,,,839,2376,9
759.4,2.631,8.9,,,,848,2405,10
756.7,2.631,8.6,,,,856,2435,10
754.4,2.631,8.5,,,,864,2460,10
751.1,2.631,8.4,,,,874,2496,10
748.2,2.631,8.2,,,,882,2528,10
746.5,2.631,8,,,,890,2546,11
744.3,2.533,7.9,,,,898,2571,12
741.7,2.631,7.8,,,,906,2599,11
738.8,2.533,7.5,,,,915,2632,11
736.5,2.533,7.2,,,,923,2657,11
734.1,2.631,7,,,,931,2684,11
731.4,2.631,6.9,,,,940,2714,11
729,2.533,6.5,,,,948,2741,12
726.7,2.533,6.2,,,,956,2767,12
723.8,2.533,6.1,,,,965,2800,13
721.5,2.436,6,,,,973,2826,14
718.8,2.436,5.6,,,,982,2856,14
716.6,2.436,5.5,,,,990,2881,14
714.1,2.436,5.2,,,,998,2910,13
711.2,2.338,5,,,,1007,2943,13
708.9,2.338,4.9,,,,1015,2969,13
706.3,2.436,4.6,,,,1023,2999,12
703.4,2.436,4.5,,,,1032,3033,17
700.9,2.338,4.2,,,,1040,3062,18
700,2.372,4.2,,,,1043,3072,18
698.3,2.436,4,,,,1048,3092,18
695.2,2.436,4,,,,1057,3128,16
692.5,2.436,3.8,,,,1065,3159,19
689.3,2.436,3.6,,,,1074,3197,21
686.7,2.338,3.5,,,,1082,3228,20
683.9,2.436,3.4,,,,1090,3261,16
681,2.436,3.2,,,,1098,3295,14
677.6,2.436,3,,,,1107,3336,14
674.7,2.436,2.9,,,,1115,3370,13
671.1,2.436,2.5,,,,1124,3413,13
668.1,2.436,2.1,,,,1132,3450,15
664.4,2.436,1.8,,,,1141,3494,14
661.2,2.436,1.5,,,,1149,3533,14
658.2,2.436,1.1,,,,1157,3570,14
654.9,2.436,1,,,,1165,3610,14
651,2.436,1,,,,1174,3658,10
647.6,2.436,1,,,,1182,3700,7
644.6,2.436,0.9,,,,1190,3737,5
639.7,2.436,0.9,,,,1200,3798,3
636.4,2.436,0.9,,,,1208,3840,1
633,2.436,1.1,,,,1216,3883,0
629.6,2.533,1.5,,,,1224,3926,0
626.3,2.533,1.5,,,,1232,3968,0
623,2.533,1.2,,,,1240,4011,0
619.2,2.533,0.9,,,,1249,4060,0
616.2,2.436,0.6,,,,1257,4099,0
613.2,2.436,0.5,,,,1265,4138,0
609.7,2.436,0.2,,,,1274,4184,0
606.9,2.436,0,,,,1282,4221,0
604.1,2.436,-0.1,,,,1290,4258,0
600.9,2.436,-0.4,,,,1299,4300,0
598.7,2.338,-0.5,,,,1307,4329,0
596.1,2.338,-0.8,,,,1315,4364,0
593.3,2.338,-1,,,,1324,4402,0
591.2,2.338,-1.2,,,,1332,4430,0
588.9,2.241,-1.5,,,,1340,4461,0
587,2.338,-1.5,,,,1348,4487,0
584.6,2.338,-1.8,,,,1357,4519,0
582.6,2.338,-1.8,,,,1365,4546,0
580.3,2.338,-2,,,,1374,4578,0
578.5,2.338,-2,,,,1382,4602,0
576.6,2.338,-2.1,,,,1390,4628,0
575,2.338,-2.1,,,,1398,4651,0
572.9,2.338,-2.1,,,,1407,4680,6
570.8,2.338,-2.4,,,,1416,4709,7
569.1,2.241,-2.5,,,,1424,4732,8
567.5,2.338,-2.8,,,,1432,4755,9
565.6,2.338,-3,,,,1440,4781,10
563.6,2.338,-3.1,,,,1448,4809,10
562.1,2.338,-3.4,,,,1456,4830,10
559.7,2.338,-3.5,,,,1465,4864,10
557.7,2.436,-3.9,,,,1473,4892,10
555.4,2.338,-4,,,,1482,4925,9
553.8,2.338,-4.1,,,,1490,4948,9
551,2.338,-4.4,,,,1498,4987,9
549.2,2.241,-4.5,,,,1506,5013,10
546.6,2.241,-4.5,,,,1515,5050,11
544.4,2.241,-4.9,,,,1523,5082,12
542.1,2.241,-5.1,,,,1531,5115,13
539.5,2.241,-5.2,,,,1540,5153,12
537.1,2.241,-5.5,,,,1548,5188,12
534.9,2.143,-5.8,,,,1556,5220,14
532.6,2.143,-6.1,,,,1564,5254,14
529.7,2.143,-6.4,,,,1573,5297,16
527.4,2.143,-6.5,,,,1581,5331,17
524.9,2.241,-6.6,,,,1589,5368,17
522.2,2.143,-6.8,,,,1598,5408,19
519.9,2.241,-7,,,,1606,5442,19
517.5,2.143,-7.2,,,,1614,5478,17
515.2,2.143,-7.4,,,,1622,5513,16
512.9,2.143,-7.6,,,,1630,5548,16
510,2.046,-8,,,,1639,5592,16
507.8,2.143,-8.1,,,,1647,5625,15
505.3,2.241,-8.4,,,,1655,5664,13
502.6,2.241,-8.5,,,,1664,5705,13
500.3,2.143,-8.8,,,,1672,5741,13
500,2.143,-8.8,,,,1673,5745,13
497.9,2.143,-9.1,,,,1680,5778,13
495.5,2.241,-9.4,,,,1688,5815,13
492.6,2.241,-9.6,,,,1697,5860,12
490.4,2.241,-9.9,,,,1705,5895,12
488.1,2.241,-10,,,,1713,5931,12
