* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se41.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-09-20,23:08:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
290.3

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1015.9,0.779,17,,,,0,69,95
1015.4,0.779,23.4,,,,20,73,57
1015.6,2.241,19.5,,,,150,71,72
1015.3,2.436,19.6,,,,196,74,72
1013.8,2.436,18.5,,,,204,86,73
1012,2.436,18.1,,,,213,102,75
1009.2,2.436,18,,,,222,125,77
1005.1,2.533,17.5,,,,230,160,78
1001.4,2.533,17.4,,,,239,191,79
997.9,2.533,17,,,,248,221,80
994.6,2.631,16.6,,,,257,249,81
990.3,2.631,16.4,,,,266,286,83
986.9,2.631,16,,,,275,315,83
982.9,2.631,15.8,,,,284,349,85
979.2,2.533,15.5,,,,299,381,85
973.6,2.533,15.1,,,,308,430,86
970.6,2.533,15,,,,316,456,87
967.2,2.533,14.9,,,,324,485,86
964.6,2.631,15,,,,332,508,84
961.6,2.533,15,,,,340,534,83
958.6,2.631,14.8,,,,349,561,83
954.9,2.533,14.5,,,,359,593,84
951.9,2.631,14.2,,,,367,620,84
947.8,2.533,14.1,,,,377,656,84
944.8,2.436,14,,,,385,683,84
941,2.533,13.9,,,,395,716,84
938.5,2.533,13.6,,,,403,739,85
934.6,2.533,13.4,,,,412,774,86
931.9,2.533,13.1,,,,420,798,87
928.5,2.436,12.9,,,,429,829,88
925.6,2.533,12.5,,,,438,855,89
922.6,2.436,12.5,,,,447,882,89
919.1,2.436,12.2,,,,456,914,89
