* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se26.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-05-26,23:45:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
142.9

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1007.4,0,21.6,,,,0,69,87
1005.1,2.338,19.1,,,,426,88,47
1001.8,2.338,18.8,,,,436,116,48
997.3,2.241,18.5,,,,446,155,50
992,2.436,17.8,,,,458,200,51
988.1,2.338,17.2,,,,468,234,52
983.8,2.338,17,,,,478,271,53
979.8,2.338,16.5,,,,489,305,54
976,2.338,16.2,,,,500,338,56
971.6,2.338,15.9,,,,511,377,57
967.5,2.241,15.5,,,,521,412,58
964.1,2.338,15.2,,,,531,442,59
959.9,2.338,14.9,,,,541,479,60
956.6,2.338,14.5,,,,554,508,62
953.6,2.241,14.2,,,,564,534,63
951.1,2.338,14,,,,574,556,64
947.9,2.338,13.9,,,,584,585,65
944.1,2.338,13.5,,,,595,618,66
940.1,2.338,13,,,,606,654,68
935.7,2.338,12.8,,,,616,693,69
932.2,2.338,12.5,,,,626,725,69
929,2.338,12.2,,,,636,753,70
925.2,2.241,12,,,,647,788,71
921.6,2.241,11.8,,,,658,820,72
917.1,2.338,11.2,,,,669,861,74
913,2.338,11,,,,679,898,76
910,2.241,10.6,,,,689,926,77
905.7,2.338,10.4,,,,699,965,78
903,2.241,10,,,,709,990,79
898.7,2.241,9.8,,,,719,1029,80
895.4,2.241,9.5,,,,729,1060,80
890.9,2.241,9.1,,,,739,1101,81
887.3,2.241,9,,,,749,1135,82
882.7,2.241,8.6,,,,759,1178,83
879.4,2.143,8.5,,,,769,1209,83
874.8,2.143,8.5,,,,779,1252,81
871.1,2.143,8.4,,,,789,1287,80
866.7,2.143,8.4,,,,799,1329,79
862.4,2.143,8.4,,,,810,1370,78
858,2.143,8.5,,,,821,1412,71
853.5,2.143,8.4,,,,832,1455,70
850,2.143,8.3,,,,845,1489,67.6
849.1,2.143,8.2,,,,848,1498,67
842.4,2.143,8.1,,,,858,1563,69
837.8,2.143,8,,,,869,1608,67
833.3,2.143,8.1,,,,879,1652,52
829.7,2.241,8,,,,889,1688,48
824.7,2.241,7.8,,,,901,1738,45
820.4,2.241,7.5,,,,912,1781,43
815.4,2.241,7,,,,922,1831,42
812.5,2.241,6.8,,,,932,1860,42
808.5,2.241,6.4,,,,942,1900,39
804.9,2.338,6.1,,,,952,1937,39
800.9,2.338,6,,,,962,1978,37
796.9,2.338,5.8,,,,973,2019,34
793,2.338,5.8,,,,984,2059,29
788.9,2.338,6,,,,995,2101,22
784.7,2.436,6,,,,1006,2145,14
781.2,2.533,6.4,,,,1016,2181,15
777.5,2.533,6.4,,,,1026,2220,12
773.3,2.631,6.2,,,,1036,2264,10
769.8,2.631,6.1,,,,1046,2301,8
765.8,2.631,6,,,,1056,2344,6
762.1,2.728,6,,,,1066,2384,8
758,2.728,5.6,,,,1076,2428,17
754.5,2.728,5.6,,,,1086,2465,11
749.6,2.728,5.5,,,,1098,2518,11
745.3,2.631,5.2,,,,1109,2565,19
741,2.533,5,,,,1120,2613,19
736.6,2.436,4.5,,,,1130,2661,22
732.9,2.436,4.2,,,,1140,2702,23
728.5,2.436,4,,,,1151,2751,23
724,2.338,3.6,,,,1161,2801,22
720.3,2.338,3.5,,,,1171,2843,18
715.9,2.338,3.4,,,,1181,2892,17
712.1,2.338,3,,,,1191,2935,18
707.8,2.338,2.8,,,,1202,2984,18
703.6,2.241,2.5,,,,1212,3032,18
700.1,2.338,2.4,,,,1217,3072,17
700,2.338,2.3,,,,1222,3074,17
695.6,2.338,2,,,,1232,3124,18
692.2,2.338,2,,,,1243,3164,18
687.5,2.436,1.8,,,,1254,3219,16
683.3,2.533,1.8,,,,1265,3268,10
679.3,2.631,1.9,,,,1276,3315,6
675.1,2.631,1.8,,,,1286,3365,5
671.7,2.631,1.8,,,,1296,3406,6
667.5,2.533,1.6,,,,1306,3456,0
664,2.533,1.5,,,,1316,3499,0
662.2,2.631,1.5,,,,1327,3520,0
655.3,2.631,1.1,,,,1337,3605,0
651.7,2.728,1,,,,1347,3649,5
647.7,2.728,0.6,,,,1358,3698,8
643.5,2.728,0,,,,1368,3750,8
640,2.728,-0.4,,,,1378,3794,9
635.9,2.728,-0.6,,,,1388,3845,14
632.8,2.631,-1,,,,1398,3884,14
628,2.631,-1,,,,1409,3945,13
626.1,2.533,-1.2,,,,1419,3969,14
620,2.436,-1.8,,,,1429,4047,32
615.8,2.436,-2.1,,,,1440,4101,33
611.7,2.436,-2.6,,,,1450,4154,55
607.6,2.338,-3,,,,1461,4207,57
604.7,2.338,-3.4,,,,1474,4245,58
598.9,2.241,-4,,,,1484,4321,61
595.5,2.241,-4.5,,,,1494,4365,62
591.7,2.241,-4.9,,,,1505,4416,62
587.6,2.143,-5.2,,,,1515,4470,62
584.3,2.241,-5.5,,,,1525,4515,62
580.5,2.241,-6,,,,1536,4566,64
576.9,2.241,-6.4,,,,1546,4614,65
573.3,2.241,-6.5,,,,1556,4663,66
570,2.143,-7,,,,1567,4708,67
566.4,2.143,-7.1,,,,1577,4757,67
563,2.143,-7.2,,,,1587,4804,62
561.2,2.143,-7.4,,,,1599,4829,62
555.8,2.046,-7.6,,,,1610,4904,67
552.1,2.046,-7.9,,,,1621,4956,63
547.7,2.046,-8.2,,,,1633,5018,61
545.1,2.046,-8.5,,,,1643,5055,64
542.2,2.046,-8.9,,,,1658,5097,66
537,1.949,-9.5,,,,1669,5171,70
