* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se30.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-06-29,23:42:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
49.36

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1016.9,1.364,18.6,,,,0,69,61
1016.5,1.267,20.8,,,,52,72,46
1016.6,2.241,20.1,,,,356,71,48
994.4,2.533,15.8,,,,426,259,57
987.5,2.533,15.1,,,,455,318,59
985.8,2.533,15,,,,464,333,60
983.9,2.533,14.8,,,,472,349,61
981.5,2.533,14.5,,,,481,370,62
978.3,2.533,14.4,,,,491,397,63
976.1,2.436,14.1,,,,499,416,63
973.8,2.533,14,,,,508,436,62
972.3,2.533,13.9,,,,516,449,61
970.2,2.533,13.8,,,,525,467,62
968.1,2.533,13.6,,,,534,485,62
966.1,2.533,13.5,,,,542,503,62
963.9,2.533,13.2,,,,551,522,63
961.6,2.533,13,,,,560,542,63
958.8,2.533,12.9,,,,569,566,63
957.1,2.533,12.8,,,,577,581,64
954.6,2.533,12.5,,,,586,603,64
952.5,2.533,12.4,,,,595,621,62
950.7,2.533,12.2,,,,604,637,62
948.6,2.533,12,,,,612,656,62
946.7,2.533,12,,,,621,672,62
944.7,2.533,11.9,,,,630,690,67
943.4,2.533,11.6,,,,638,701,71
941.7,2.533,11.4,,,,647,716,71
938.7,2.533,11.2,,,,656,743,69
936.7,2.533,11.1,,,,664,761,69
934,2.533,10.9,,,,673,785,70
930.3,2.533,10.6,,,,683,818,67
928,2.533,10.5,,,,691,838,67
925.7,2.533,10.2,,,,699,859,69
921.7,2.533,10,,,,709,895,73
919.1,2.533,10,,,,717,918,63
915.4,2.533,9.9,,,,726,952,62
912.1,2.533,9.5,,,,734,982,63
907.7,2.436,9.1,,,,743,1022,63
903.5,2.533,8.9,,,,752,1060,64
899.9,2.533,8.5,,,,760,1093,64
896.1,2.533,8.4,,,,769,1128,65
892.3,2.436,8,,,,778,1163,66
888.9,2.533,7.6,,,,786,1194,67
885.1,2.533,7.2,,,,795,1229,69
881.1,2.533,7,,,,804,1266,70
877.5,2.436,6.8,,,,812,1300,71
874.3,2.533,6.4,,,,821,1330,71
870.6,2.533,6.2,,,,830,1365,70
