* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se13.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-02-17,23:03:50

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
13.41

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1012.5,0.292,26.1,,,,0,69,80
1012,0.195,26.5,,,,29,73,43
1012.2,0.779,26.2,,,,175,71,54
1012.3,0.877,26,,,,306,70,54
1012.2,1.169,24.6,,,,356,71,55
1010.2,1.169,23.6,,,,367,89,59
1007.5,1.169,23.5,,,,377,112,60
1004.1,1.169,22.8,,,,388,141,63
999.9,1.169,22.4,,,,398,177,65
996.8,1.072,22.1,,,,408,204,65
993.3,1.072,21.9,,,,420,235,66
990.2,1.072,21.5,,,,431,262,67
987.1,1.072,21.2,,,,441,289,68
983.4,1.072,21,,,,453,321,68
979.8,1.072,20.5,,,,463,353,70
977.2,1.072,20.4,,,,474,375,71
973.9,1.072,20,,,,484,404,72
971.7,1.072,19.9,,,,495,424,73
968.6,1.072,19.5,,,,511,451,74
963.7,1.072,19.1,,,,523,495,76
961,1.169,18.9,,,,533,519,76
957.3,1.169,18.6,,,,544,552,76
954.6,1.169,18.4,,,,554,576,76
951.6,1.169,18.1,,,,565,603,77
948.6,1.169,18,,,,575,629,78
945.3,1.267,17.6,,,,585,659,78
941.7,1.267,17.4,,,,596,692,79
938.1,1.267,17.1,,,,608,724,79
935.1,1.169,16.9,,,,618,751,80
931.6,1.267,16.6,,,,629,783,77
928.2,1.267,16.5,,,,639,814,75
924.9,1.267,16.4,,,,650,844,76
922.1,1.267,16.4,,,,660,870,66
918.7,1.267,16.8,,,,670,901,55
915.9,1.364,16.9,,,,681,927,49
912.6,1.364,16.9,,,,693,958,46
909.4,1.364,16.6,,,,703,988,48
906.2,1.364,16.5,,,,714,1018,49
902.8,1.267,16.4,,,,724,1050,52
899.2,1.267,16,,,,735,1083,68
895.1,1.169,15.6,,,,745,1122,69
891,1.169,15.5,,,,756,1161,69
886.9,1.169,15,,,,766,1200,71
881.8,1.169,14.5,,,,778,1248,72
878.1,1.169,14.1,,,,788,1284,73
874.1,1.169,13.9,,,,799,1322,74
870.3,1.169,13.5,,,,809,1359,75
865.9,1.169,13.2,,,,821,1401,76
862.3,1.169,13,,,,832,1436,76
858.1,1.072,13,,,,842,1477,75
854.7,1.169,12.8,,,,853,1510,77
851,1.169,12.6,,,,863,1547,77
850,1.169,12.6,,,,866,1556,77.2
847,1.169,12.5,,,,874,1586,78
843.5,1.169,12.5,,,,884,1621,77
839.9,1.169,12.5,,,,895,1656,77
835.9,1.169,12.1,,,,907,1696,79
832.2,1.169,12,,,,917,1733,79
828.7,1.169,12,,,,928,1769,77
824.7,1.169,12,,,,938,1809,75
821.5,1.267,12,,,,948,1841,71
818.4,1.169,12,,,,958,1873,71
814.9,1.169,11.6,,,,968,1909,71
811.1,1.267,11.5,,,,978,1948,71
807.6,1.267,11.2,,,,989,1984,71
803.8,1.267,10.9,,,,999,2023,73
800.4,1.267,10.9,,,,1010,2058,71
796.8,1.364,10.8,,,,1020,2096,68
793.1,1.267,10.5,,,,1031,2134,71
789.4,1.364,10.1,,,,1041,2173,71
785.7,1.267,10,,,,1052,2212,71
781.8,1.267,9.6,,,,1064,2253,73
778.7,1.267,9.5,,,,1074,2286,78
774.9,1.267,9.4,,,,1085,2327,74
771.6,1.169,9,,,,1095,2362,80
767.7,1.267,8.9,,,,1107,2404,79
764.4,1.267,8.6,,,,1118,2439,73
761.1,1.267,8.6,,,,1128,2475,75
757.9,1.267,8.4,,,,1139,2510,78
754.5,1.267,8,,,,1149,2547,80
751.5,1.267,8,,,,1160,2580,78
748.1,1.267,7.9,,,,1170,2617,78
745,1.267,7.6,,,,1181,2651,78
742,1.169,7.5,,,,1191,2684,77
738.4,1.267,7.2,,,,1202,2724,76
735.2,1.267,7,,,,1212,2760,73
732.2,1.267,7,,,,1223,2793,65
728.8,1.364,6.9,,,,1233,2831,60
725.3,1.364,6.6,,,,1244,2871,60
722.1,1.364,6.5,,,,1254,2907,60
718.6,1.364,6.4,,,,1265,2947,61
715.5,1.364,6,,,,1275,2982,64
712.1,1.364,5.8,,,,1286,3021,66
