* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se27.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-06-02,00:20:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
866,2.728,12.5,,,,590,1351,53
863.2,2.728,12.9,,,,598,1378,44
859.7,2.825,13.1,,,,607,1412,27
855.8,2.825,13.1,,,,615,1450,19
852.6,3.02,13.5,,,,623,1482,12
850,3.087,13.8,,,,629,1507,9.9
848.8,3.118,14,,,,632,1519,9
844.1,3.215,14.1,,,,642,1566,8
840.2,3.313,14,,,,651,1605,7
836,3.313,13.9,,,,659,1647,7
831.4,3.313,13.6,,,,668,1693,7
828,3.313,13.5,,,,676,1728,7
822.7,3.215,13,,,,684,1782,8
819.3,3.313,12.8,,,,692,1816,9
815.6,3.313,12.5,,,,700,1854,8
811.8,3.41,12.4,,,,708,1893,8
807.4,3.313,12.1,,,,717,1939,8
803,3.313,11.9,,,,726,1984,9
798.7,3.41,11.8,,,,734,2029,9
795.2,3.507,11.5,,,,742,2066,9
790.3,3.507,11.1,,,,752,2117,8
786.2,3.41,10.9,,,,761,2160,8
782,3.313,10.5,,,,770,2205,7
778,3.313,10.2,,,,778,2247,6
774.6,3.313,10,,,,786,2284,6
770.6,3.313,9.8,,,,795,2327,8
766.9,3.313,9.5,,,,803,2366,10
763.7,3.118,9.4,,,,811,2401,12
759.9,3.118,9,,,,820,2442,14
756.3,3.02,8.8,,,,828,2481,14
752.9,3.02,8.5,,,,837,2519,14
749.9,3.118,8.2,,,,845,2552,15
746.5,2.923,8,,,,854,2589,17
742.5,3.02,7.8,,,,864,2633,27
739.1,2.923,7.5,,,,873,2671,28
735.7,2.825,7.2,,,,881,2709,29
733.1,2.728,7,,,,889,2738,36
729.8,2.825,6.5,,,,898,2775,40
726.7,2.825,6.2,,,,906,2810,42
724.4,2.728,6,,,,914,2836,44
721.2,2.728,5.6,,,,923,2872,48
717.7,2.728,5.2,,,,933,2911,50
714.7,2.728,5,,,,942,2945,54
711.7,2.728,4.8,,,,951,2980,55
708.4,2.533,4.5,,,,961,3017,55
705.7,2.533,4.1,,,,970,3049,56
702.7,2.533,4,,,,979,3083,56
700,2.533,3.6,,,,987,3114,58.5
699.5,2.533,3.5,,,,989,3120,59
696.7,2.533,3.2,,,,998,3153,61
694.1,2.533,3,,,,1007,3183,62
691.2,2.436,2.6,,,,1016,3217,63
688.5,2.436,2.5,,,,1024,3248,65
686.2,2.436,2.2,,,,1032,3275,65
683.6,2.436,2,,,,1041,3306,66
680.8,2.436,1.8,,,,1050,3339,68
677.9,2.436,1.5,,,,1058,3373,69
675.7,2.436,1.2,,,,1066,3399,71
672.7,2.338,1,,,,1075,3435,71
669.5,2.338,0.6,,,,1085,3473,73
666.5,2.338,0.4,,,,1094,3509,73
663.5,2.436,0,,,,1103,3545,72
660.6,2.338,-0.1,,,,1112,3580,71
657.8,2.436,-0.4,,,,1120,3614,71
655.3,2.436,-0.5,,,,1128,3645,72
652.4,2.436,-0.9,,,,1137,3680,73
649.2,2.436,-1.2,,,,1146,3719,75
646.3,2.338,-1.5,,,,1154,3755,77
643.7,2.436,-1.6,,,,1162,3787,77
640.3,2.436,-1.4,,,,1171,3829,46
636.6,2.631,-1.1,,,,1181,3875,46
633.5,2.728,-1.5,,,,1190,3914,45
630,2.728,-1.6,,,,1199,3958,42
626.6,2.728,-1.9,,,,1208,4001,42
623.2,2.533,-2.1,,,,1216,4044,60
620.7,2.533,-2.5,,,,1224,4076,65
617.1,2.436,-2.9,,,,1233,4122,68
613.7,2.436,-3.2,,,,1242,4166,68
610.5,2.533,-3.5,,,,1250,4207,58
607.6,2.533,-3.6,,,,1258,4245,46
604,2.631,-3.9,,,,1268,4292,36
601.2,2.631,-4.1,,,,1276,4328,36
597.7,2.728,-4.5,,,,1285,4374,37
594.4,2.728,-4.9,,,,1294,4418,37
591,2.631,-5.2,,,,1302,4463,39
587.9,2.631,-5.6,,,,1311,4504,43
585.2,2.631,-6,,,,1319,4540,54
582,2.533,-6.1,,,,1328,4583,62
578.6,2.436,-6.5,,,,1336,4628,68
575.9,2.533,-6.5,,,,1344,4665,63
572.3,2.631,-6.1,,,,1354,4714,28
569.6,2.728,-6,,,,1362,4751,9
566.5,2.825,-5.8,,,,1371,4794,6
563.4,3.02,-5.9,,,,1380,4837,10
560.5,3.02,-6.2,,,,1388,4877,16
558.1,3.118,-6.5,,,,1396,4910,16
555.1,3.215,-6.8,,,,1405,4952,17
551.7,3.118,-7.1,,,,1415,5000,17
548.9,3.118,-7.5,,,,1424,5040,16
546,3.215,-7.6,,,,1433,5081,15
543.3,3.118,-7.8,,,,1442,5120,14
540.5,3.215,-7.9,,,,1451,5160,14
537.4,3.215,-8,,,,1461,5204,15
534.8,3.118,-8.4,,,,1470,5242,16
532.7,3.118,-8.5,,,,1478,5273,16
530.1,3.118,-8.8,,,,1486,5310,16
527.8,3.215,-9,,,,1494,5344,16
525,3.118,-9.4,,,,1503,5385,16
522.7,3.118,-9.6,,,,1512,5419,17
520,3.02,-10,,,,1521,5459,17
517.4,3.02,-10.2,,,,1530,5498,16
514.7,3.02,-10.5,,,,1538,5538,16
512.7,2.923,-10.6,,,,1546,5568,17
510.1,3.02,-10.9,,,,1555,5607,23
507.5,3.02,-11,,,,1564,5646,26
504.9,3.02,-11.5,,,,1573,5685,26
502.3,3.02,-11.6,,,,1582,5725,24
500,3.02,-12,,,,1589,5760,23.1
499.6,3.02,-12,,,,1590,5766,23
497.4,3.02,-12.4,,,,1598,5800,22
494.6,3.02,-12.5,,,,1607,5843,21
492.1,2.923,-12.9,,,,1616,5882,27
489.4,2.923,-13.2,,,,1625,5923,30
486.8,2.825,-13.6,,,,1634,5964,33
484.2,2.728,-14,,,,1643,6005,37
481.7,2.631,-14.1,,,,1652,6044,49
478.9,2.631,-14.5,,,,1660,6088,52
476.6,2.533,-14.9,,,,1668,6124,56
473.3,2.631,-15.4,,,,1678,6177,61
471,2.533,-15.8,,,,1686,6214,65
468.5,2.436,-16,,,,1695,6254,70
465.7,2.338,-16.4,,,,1704,6299,72
463,2.436,-16.5,,,,1713,6343,70
460.1,2.436,-16.5,,,,1722,6390,63
457.2,2.436,-16.9,,,,1730,6437,60
454.6,2.436,-17.2,,,,1738,6480,57
451.7,2.436,-17.6,,,,1747,6528,57
448.2,2.436,-17.9,,,,1757,6586,61
445.7,2.338,-18.1,,,,1765,6628,61
442.9,2.338,-18.2,,,,1774,6675,58
439.9,2.338,-18.4,,,,1783,6726,52
437,2.338,-18.4,,,,1792,6775,47
434,2.241,-18.9,,,,1801,6826,47
430.7,2.241,-18.9,,,,1810,6883,42
427.8,2.338,-19.2,,,,1820,6933,35
425.4,2.241,-19.4,,,,1828,6975,33
422.4,2.338,-19.8,,,,1836,7028,29
420.1,2.241,-20.1,,,,1844,7068,27
417.4,2.338,-20.4,,,,1853,7116,25
414.5,2.241,-20.6,,,,1862,7167,25
411.9,2.436,-21.1,,,,1871,7214,24
408.8,2.338,-21.4,,,,1880,7270,24
406.1,2.338,-21.9,,,,1889,7318,24
403.4,2.241,-22.4,,,,1898,7367,26
400.8,2.241,-22.6,,,,1907,7415,25
397.7,2.241,-23.1,,,,1919,7472,22
394.7,2.338,-23.6,,,,1928,7527,23
391.9,2.241,-23.9,,,,1936,7579,24
389.7,2.143,-23.9,,,,1944,7620,25
387.1,2.143,-24.2,,,,1952,7669,27
384.6,2.143,-24.6,,,,1960,7716,27
382.7,2.241,-25.1,,,,1968,7752,26
380,2.143,-25.4,,,,1977,7803,20
377.6,2.143,-25.6,,,,1986,7849,16
374.9,2.143,-26.1,,,,1995,7901,16
371.9,2.143,-26.4,,,,2005,7959,15
369.5,2.046,-26.8,,,,2014,8006,15
367.7,2.046,-26.9,,,,2022,8041,14
365.2,2.143,-27.2,,,,2031,8090,14
362.6,2.143,-27.9,,,,2040,8142,14
360.5,2.046,-28.1,,,,2049,8184,15
358.4,2.046,-28.4,,,,2058,8225,15
355.7,1.949,-28.9,,,,2067,8280,16
353.6,2.046,-29.2,,,,2076,8322,16
351.2,2.046,-29.6,,,,2085,8370,15
349.3,2.143,-29.8,,,,2094,8409,13
347,2.143,-30.1,,,,2103,8456,12
344.2,2.143,-30.6,,,,2113,8514,12
342.5,2.143,-30.9,,,,2121,8549,12
340.2,2.143,-31.4,,,,2130,8597,12
338.1,2.143,-31.6,,,,2139,8640,12
335.9,2.143,-32.1,,,,2148,8686,11
333.4,2.143,-32.6,,,,2157,8739,10
331.6,2.143,-32.8,,,,2166,8777,10
329.2,2.241,-33.2,,,,2175,8828,10
326.9,2.143,-33.6,,,,2184,8877,10
325,2.143,-33.9,,,,2193,8918,11
322.7,2.046,-34.4,,,,2202,8968,11
320.4,2.143,-34.9,,,,2211,9018,10
318.2,2.046,-35.1,,,,2220,9066,10
315.7,1.949,-35.6,,,,2230,9121,9
313.9,1.949,-35.9,,,,2238,9161,9
311.3,1.851,-36.4,,,,2248,9218,8
309.5,1.851,-36.6,,,,2256,9258,8
307.3,1.851,-37.1,,,,2265,9308,8
305.2,1.851,-37.6,,,,2274,9355,8
303.2,1.851,-37.9,,,,2283,9400,8
301,1.949,-38.4,,,,2292,9451,9
300,1.949,-38.5,,,,2297,9473,9
299.1,1.949,-38.6,,,,2301,9494,9
297.4,1.851,-38.9,,,,2310,9533,9
295.3,1.851,-39.4,,,,2319,9582,8
293.6,1.851,-39.6,,,,2328,9621,8
291.8,1.851,-39.9,,,,2337,9663,8
290.2,1.851,-40.4,,,,2350,9701,8
286.6,1.851,-40.9,,,,2358,9786,8
284.3,1.949,-41.4,,,,2368,9840,8
282.6,1.851,-41.8,,,,2376,9881,8
280.4,1.851,-42.4,,,,2386,9934,8
278.4,1.754,-42.8,,,,2394,9982,8
276.6,1.754,-43.1,,,,2403,10026,8
274.4,1.656,-43.6,,,,2412,10080,8
272.6,1.656,-43.9,,,,2421,10124,8
270.8,1.656,-44.4,,,,2429,10168,9
269,1.656,-44.6,,,,2438,10213,10
267.1,1.656,-45.2,,,,2447,10260,10
265.2,1.656,-45.6,,,,2456,10308,10
263.6,1.656,-46.1,,,,2465,10348,10
261.5,1.656,-46.6,,,,2474,10401,11
259.9,1.754,-46.9,,,,2483,10442,12
258,1.754,-47.4,,,,2492,10490,12
256.2,1.656,-47.9,,,,2501,10536,13
254.3,1.656,-48.2,,,,2510,10586,15
252.6,1.656,-48.6,,,,2519,10630,16
250,1.656,-49.1,,,,2530,10698,19
248.1,1.656,-49.6,,,,2538,10748,22
246,1.656,-50.1,,,,2548,10803,24
244.2,1.559,-50.4,,,,2557,10851,27
242.2,1.656,-50.9,,,,2566,10905,30
240.5,1.656,-51.2,,,,2575,10950,31
238.7,1.559,-51.4,,,,2584,10999,33
236.5,1.559,-51.9,,,,2593,11059,34
234.8,1.559,-52.2,,,,2602,11106,34
232.7,1.559,-52.8,,,,2611,11164,35
230.7,1.559,-53.2,,,,2622,11220,35
228.7,1.559,-53.8,,,,2630,11276,36
226.8,1.559,-54.2,,,,2640,11329,36
224.7,1.559,-54.6,,,,2649,11389,35
223.1,1.559,-54.9,,,,2658,11434,35
221.4,1.461,-55.4,,,,2667,11483,34
219.3,1.461,-55.8,,,,2677,11544,34
217.9,1.461,-56.2,,,,2685,11584,33
215.8,1.461,-56.6,,,,2696,11646,33
213.9,1.364,-57.2,,,,2704,11702,32
212.5,1.461,-57.8,,,,2712,11743,32
210.9,1.461,-58.1,,,,2720,11791,31
209.3,1.364,-58.6,,,,2729,11839,31
208.1,1.461,-58.9,,,,2741,11875,31
205.3,1.364,-59.6,,,,2750,11960,31
203.8,1.364,-60.1,,,,2759,12005,30
202,1.364,-60.8,,,,2768,12061,29
200.9,1.364,-60.9,,,,2776,12095,29
200,1.312,-61.2,,,,2781,12122,28.5
199.2,1.267,-61.4,,,,2785,12147,28
197.7,1.267,-61.9,,,,2794,12194,28
196.3,1.267,-62.2,,,,2803,12238,28
194.7,1.267,-62.4,,,,2812,12289,28
193.1,1.267,-62.6,,,,2821,12339,28
191.7,1.169,-62.9,,,,2830,12384,27
190.4,1.169,-63.2,,,,2838,12426,27
189.1,1.267,-63.4,,,,2847,12468,27
187.3,1.169,-63.8,,,,2856,12527,27
185.6,1.267,-63.8,,,,2865,12583,27
184.2,1.267,-63.6,,,,2874,12629,26
182.2,1.364,-63.8,,,,2883,12696,26
180.8,1.364,-63.6,,,,2892,12743,26
179.7,1.461,-63.6,,,,2900,12781,26
177.8,1.559,-63.9,,,,2916,12846,25
175.2,1.656,-64.6,,,,2924,12936,24
173.8,1.656,-64.9,,,,2933,12985,24
172.2,1.851,-65.4,,,,2942,13041,23
170.5,1.949,-65.6,,,,2951,13101,22
169.5,2.046,-65.6,,,,2959,13137,22
168.2,2.143,-65.6,,,,2968,13184,21
166.8,2.143,-65.2,,,,2977,13235,21
165.3,2.338,-64.9,,,,2986,13290,20
163.9,2.241,-64.8,,,,2995,13342,20
162.4,2.046,-64.8,,,,3004,13398,20
161,2.143,-64.2,,,,3013,13451,19
159.9,2.046,-63.9,,,,3021,13493,19
158.5,2.046,-64.1,,,,3030,13546,19
157,2.046,-64.2,,,,3039,13604,18
155.9,2.046,-64.1,,,,3048,13648,18
154.8,2.046,-63.9,,,,3056,13691,17
153.7,2.046,-64.1,,,,3065,13735,17
152.3,2.046,-64.2,,,,3074,13790,16
150.9,2.046,-64.6,,,,3083,13847,16
149.7,1.949,-64.9,,,,3092,13896,15
148.5,2.046,-65.1,,,,3101,13945,15
147.4,1.949,-65.2,,,,3110,13990,14
146.2,1.949,-64.9,,,,3119,14040,14
145.3,1.949,-64.9,,,,3127,14077,14
144,1.851,-64.9,,,,3136,14132,13
142.8,1.851,-64.9,,,,3145,14183,13
141.1,1.949,-65.1,,,,3157,14256,12
140,1.851,-64.9,,,,3165,14304,12
138.9,1.851,-64.9,,,,3174,14352,12
137.9,1.851,-65.1,,,,3184,14396,11
136.8,1.851,-65.1,,,,3192,14445,11
135.8,1.851,-64.4,,,,3200,14489,11
134.7,1.851,-64.1,,,,3209,14539,11
133.7,1.851,-63.2,,,,3218,14585,11
132.4,1.949,-63.1,,,,3228,14645,10
131.4,1.949,-63.1,,,,3236,14691,10
130.3,1.949,-63.1,,,,3245,14743,9
129.4,1.851,-63.4,,,,3254,14786,9
128.4,1.949,-63.9,,,,3268,14833,9
126.6,1.949,-64.2,,,,3277,14920,8
125.4,1.949,-64.6,,,,3289,14978,7
125,1.949,-64.8,,,,3298,14997,7
124,1.949,-65.1,,,,3309,15046,7
121.6,1.949,-65.9,,,,3318,15165,6
120.5,1.949,-66.1,,,,3327,15220,6
119.4,2.046,-66.1,,,,3336,15276,6
118.4,2.046,-66.4,,,,3344,15327,5
117.4,2.046,-66.8,,,,3353,15378,5
116.1,2.046,-66.9,,,,3363,15445,5
115.6,2.143,-66.9,,,,3372,15471,5
114.2,2.143,-66.6,,,,3381,15545,5
113.3,2.241,-66.4,,,,3389,15593,5
113,2.241,-65.9,,,,3397,15609,5
111,2.338,-65.6,,,,3406,15717,5
110.5,2.338,-65.4,,,,3415,15745,5
107.7,2.338,-66.4,,,,3432,15900,4
107.7,2.436,-66.4,,,,3445,15900,4
106.6,2.436,-66.4,,,,3453,15962,4
105.4,2.436,-66.9,,,,3462,16031,4
104.1,2.631,-66.9,,,,3482,16106,4
102.2,2.825,-66.9,,,,3492,16217,4
101.4,3.215,-67.1,,,,3500,16264,3
100.9,3.41,-66.8,,,,3509,16294,3
100,3.49,-66.7,,,,3520,16348,3
99.8,3.507,-66.6,,,,3522,16360,3
99.5,3.41,-66.6,,,,3532,16379,3
97.2,3.118,-66.1,,,,3551,16520,3
97.1,3.02,-65.9,,,,3559,16526,3
94.8,3.215,-65.9,,,,3568,16672,3
94.5,3.605,-65.8,,,,3579,16691,3
93.1,4.189,-65.1,,,,3588,16782,3
92.3,3.995,-64.4,,,,3597,16834,3
91.9,3.605,-64.4,,,,3607,16861,3
91.7,3.41,-64.2,,,,3618,16874,3
90.6,3.118,-64.1,,,,3636,16948,3
88.6,3.02,-64.9,,,,3656,17084,3
84.3,3.118,-65.2,,,,3679,17387,2
83.8,3.8,-64.9,,,,3691,17424,2
83.2,4.092,-64.9,,,,3702,17467,2
82.9,4.482,-64.9,,,,3711,17489,2
78.1,4.482,-64.1,,,,3758,17854,2
77.9,4.482,-63.9,,,,3773,17869,2
75.5,4.384,-64.2,,,,3796,18061,1
75,4.384,-64.4,,,,3811,18101,1
74,4.384,-64.4,,,,3820,18184,1
73,4.384,-64.4,,,,3829,18267,1
71.5,4.482,-64.6,,,,3847,18393,1
71.3,4.774,-64.6,,,,3856,18411,1
70.8,5.651,-64.6,,,,3871,18454,1
69.2,5.943,-64.8,,,,3882,18593,1
68.6,6.138,-64.9,,,,3897,18646,1
67.8,5.943,-64.8,,,,3905,18718,0
66.9,5.943,-64.4,,,,3923,18799,0
65.9,5.943,-63.9,,,,3932,18891,0
65.4,5.943,-63.9,,,,3941,18938,0
64.7,6.041,-63.4,,,,3949,19004,0
62.4,6.236,-63.1,,,,3979,19226,0
62.2,6.625,-63.1,,,,3991,19246,0
61.7,6.528,-63.4,,,,4000,19296,0
61,7.015,-63.4,,,,4014,19366,0
60.1,8.379,-62.9,,,,4031,19457,0
60,8.282,-62.8,,,,4040,19467,0
58.6,8.964,-62.1,,,,4056,19613,0
57.8,8.964,-61.4,,,,4064,19698,0
57.3,9.158,-61.4,,,,4072,19752,0
57.1,9.548,-61.2,,,,4084,19774,0
55.7,9.256,-60.2,,,,4103,19928,0
55.1,9.353,-59.6,,,,4123,19995,0
54.1,10.035,-59.4,,,,4135,20110,0
53.4,10.522,-59.2,,,,4147,20192,0
53.2,10.815,-58.9,,,,4156,20215,0
52.2,11.01,-57.4,,,,4164,20334,0
52,11.302,-57.4,,,,4173,20359,0
51.8,11.497,-57.4,,,,4184,20383,0
51.3,11.789,-57.6,,,,4193,20444,0
50.3,11.594,-58.1,,,,4208,20568,0
49.6,11.497,-58.4,,,,4216,20656,0
49,11.692,-58.6,,,,4226,20733,0
48.7,11.497,-58.9,,,,4234,20771,0
48.2,11.204,-59.1,,,,4243,20836,0
44.8,11.399,-59.9,,,,4264,21294,0
46.4,10.425,-59.9,,,,4273,21075,0
46.2,10.815,-59.9,,,,4284,21102,0
45.6,10.912,-59.9,,,,4294,21183,0
45.3,10.62,-59.6,,,,4308,21224,0
44.7,11.107,-59.1,,,,4316,21308,0
44.2,11.497,-58.6,,,,4326,21378,0
43.8,11.497,-58.4,,,,4334,21436,0
43.4,11.789,-58.4,,,,4350,21493,0
42.6,11.984,-58.4,,,,4363,21610,0
42.3,12.276,-58.4,,,,4376,21655,0
42.2,12.276,-58.4,,,,4385,21669,0
41.3,12.276,-58.1,,,,4399,21805,0
40.8,12.179,-57.9,,,,4411,21882,0
40.1,12.374,-57.6,,,,4419,21991,0
39.8,12.763,-57.1,,,,4429,22038,0
39.4,13.056,-56.4,,,,4438,22102,0
39.3,13.056,-56.2,,,,4448,22118,0
39.2,13.056,-56.2,,,,4456,22135,0
38.2,13.64,-54.8,,,,4464,22299,0
37.9,13.25,-54.9,,,,4476,22350,0
37.5,12.958,-54.9,,,,4484,22417,0
37.2,13.738,-54.9,,,,4493,22469,0
36.8,13.543,-54.9,,,,4502,22538,0
36.6,13.64,-54.9,,,,4510,22573,0
36.3,13.543,-54.9,,,,4519,22625,0
35.9,13.056,-55.1,,,,4528,22696,0
35.6,13.738,-54.9,,,,4538,22749,0
35.4,13.835,-54.8,,,,4549,22785,0
35,13.932,-54.8,,,,4566,22858,0
34.1,14.03,-54.6,,,,4582,23025,0
33.6,13.64,-54.9,,,,4596,23119,0
33.5,13.738,-54.9,,,,4605,23138,0
32.7,14.127,-54.6,,,,4614,23293,0
32.3,13.835,-54.2,,,,4626,23371,0
32,13.543,-54.1,,,,4638,23431,0
31.7,13.932,-53.9,,,,4652,23492,0
31.4,13.543,-53.8,,,,4661,23553,0
30.9,13.25,-53.6,,,,4669,23656,0
30.7,13.348,-53.6,,,,4681,23698,0
30.1,12.861,-53.6,,,,4691,23824,0
29.9,12.958,-53.6,,,,4699,23867,0
29.2,12.666,-53.8,,,,4717,24020,0
29,13.056,-53.6,,,,4726,24064,0
28.9,13.056,-53.6,,,,4734,24086,0
28.8,12.568,-53.4,,,,4744,24108,0
28.3,13.153,-53.1,,,,4753,24221,0
28.2,13.348,-53.1,,,,4766,24244,0
27.2,13.153,-53.2,,,,4784,24476,0
26.9,12.958,-53.6,,,,4796,24548,0
25.7,13.056,-53.6,,,,4846,24841,0
25.3,12.958,-53.1,,,,4856,24942,0
25.2,13.056,-53.1,,,,4867,24967,0
24.8,12.666,-53.8,,,,4880,25070,0
24.3,12.374,-53.6,,,,4891,25201,0
24.1,12.276,-53.1,,,,4900,25254,0
24,12.374,-52.9,,,,4908,25281,0
23,12.179,-51.9,,,,4933,25556,0
22.8,12.374,-51.4,,,,4946,25613,0
22.7,12.081,-51.4,,,,4955,25641,0
22.6,12.081,-51.2,,,,4965,25670,0
22.1,12.276,-51.1,,,,4976,25815,0
21.8,12.179,-50.6,,,,4989,25904,0
21.7,12.081,-50.6,,,,4998,25934,0
20.7,11.594,-51.4,,,,5042,26241,0
19.8,11.302,-50.9,,,,5066,26529,0
18.6,10.912,-50.9,,,,5122,26936,0
18.4,10.912,-50.9,,,,5153,27007,0
17.7,10.62,-50.6,,,,5171,27259,0
17.4,10.425,-49.8,,,,5181,27371,0
17.2,10.328,-49.4,,,,5189,27446,0
17.1,10.62,-49.1,,,,5197,27484,0
16.9,10.133,-48.6,,,,5212,27562,0
16.7,10.035,-48.4,,,,5222,27640,0
16.6,10.035,-48.1,,,,5233,27679,0
16.4,9.548,-47.6,,,,5248,27759,0
16.2,9.256,-47.4,,,,5258,27840,0
15.7,9.548,-46.4,,,,5284,28048,0
15,9.548,-40.6,,,,5304,28355,0
14.8,10.425,-43.4,,,,5324,28445,0
14.7,10.815,-43.4,,,,5334,28491,0
14.6,11.204,-43.2,,,,5345,28537,0
14.2,10.815,-43.2,,,,5354,28724,0
14,10.522,-43.6,,,,5367,28819,0
13.8,10.717,-43.1,,,,5396,28916,0
11.5,8.476,-42.9,,,,5528,30144,0
11.1,8.476,-43.4,,,,5556,30382,0
11.1,8.574,-43.4,,,,5565,30382,0
11,8.476,-43.1,,,,5576,30443,0
10.7,8.087,-43.1,,,,5592,30629,0
9.8,7.6,-42.9,,,,5642,31221,0
4.5,7.112,11,,,,5698,37081,0
8.9,6.528,-42.6,,,,5724,31943,0
8.6,6.625,-42.8,,,,5742,32175,0
8.1,6.625,-27.1,,,,5789,32592,0
8.6,6.041,-41.9,,,,5837,32174,0
7,5.554,-44.8,,,,5902,33559,0
6.8,4.579,-52.1,,,,5956,33749,8
6.1,4.189,-47.1,,,,5997,34460,0
6.3,4.092,-42.6,,,,6006,34245,0
