* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se36.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-08-09,22:42:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
248

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1018,1.267,21.1,,,,0,69,75
1017.8,1.461,23.8,,,,39,70,49
1017.7,1.461,23.5,,,,66,71,50
1017.4,2.631,20.9,,,,196,74,54
1013.3,2.631,19,,,,205,108,59
1009.9,2.923,18.6,,,,214,137,62
1006.1,2.825,18.2,,,,223,169,63
1001.9,2.728,17.9,,,,232,205,64
997.8,2.923,17.6,,,,241,240,65
994.6,2.923,17.5,,,,250,267,65
991.7,2.825,17.4,,,,259,292,64
986.8,2.728,17.1,,,,268,334,64
982.6,2.728,16.9,,,,278,370,62
978.6,2.728,16.6,,,,286,405,60
974.5,2.825,16.4,,,,295,441,60
969.9,2.825,16,,,,304,481,60
965.9,2.825,15.6,,,,313,516,60
961.8,2.825,15.4,,,,322,552,60
957,2.825,15,,,,330,594,61
953.7,2.825,14.6,,,,338,623,62
949.7,2.728,14.4,,,,346,658,61
945.3,2.728,14,,,,354,697,60
941.1,2.825,13.9,,,,362,735,60
937.6,2.728,13.5,,,,370,766,59
932.9,2.825,13.2,,,,380,808,59
928.6,2.825,13,,,,388,847,59
924.5,2.825,12.8,,,,397,884,64
919.9,2.728,12.5,,,,406,926,63
915.5,2.728,12.1,,,,415,966,63
911.6,2.728,11.9,,,,424,1002,64
906.5,2.631,11.5,,,,434,1048,65
903.2,2.728,11.1,,,,442,1079,67
898.5,2.631,10.8,,,,451,1122,69
894.1,2.728,10.5,,,,460,1163,70
889.8,2.728,10.2,,,,469,1203,71
885.9,2.631,10,,,,478,1239,71
881.6,2.631,9.5,,,,487,1280,72
877.6,2.631,9.5,,,,496,1317,73
872.8,2.631,9,,,,505,1363,74
869.5,2.533,8.6,,,,514,1394,75
864.8,2.631,8.2,,,,523,1438,77
860.2,2.533,7.9,,,,533,1482,80
857,2.631,7.9,,,,541,1513,81
851.7,2.631,7.6,,,,552,1564,78
850,2.67,7.6,,,,555,1580,76.4
847.5,2.728,7.5,,,,560,1605,74
843.8,2.631,7.4,,,,568,1641,74
840.4,2.728,7,,,,576,1674,74
835.5,2.728,6.5,,,,586,1722,75
831.4,2.631,6.4,,,,594,1762,76
826.5,2.825,6,,,,604,1810,75
