* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se21.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-04-19,22:59:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
176.7

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1017.3,0.292,25,,,,0,69,92
1017.1,0.292,27,,,,19,70,44
1016.9,0.877,24.6,,,,48,72,65
1017.2,1.364,25.1,,,,179,70,65
1017,1.656,25.8,,,,256,71,61
1014.7,1.656,23.6,,,,267,91,62
1010.8,1.656,23.2,,,,278,124,67
1007.2,1.656,22.9,,,,292,155,68
1003.7,1.656,22.9,,,,302,186,68
1000.4,1.754,22.5,,,,312,214,69
996.2,1.754,22.4,,,,322,250,70
991.4,1.754,22,,,,333,292,70
987.7,1.851,21.6,,,,344,325,71
981.9,1.851,21.2,,,,356,375,73
977.7,1.851,21,,,,366,412,74
975.6,1.851,20.6,,,,383,431,77
969,1.754,20,,,,393,489,81
965.4,1.754,19.8,,,,403,521,82
962,1.851,19.5,,,,414,551,83
958.8,1.754,19.1,,,,424,580,85
957.2,1.754,19,,,,436,594,86
955.3,1.754,18.8,,,,446,611,87
952.2,1.851,18.5,,,,456,639,89
949.9,1.754,18.5,,,,466,659,89
947.5,1.851,18.4,,,,478,681,89
945.1,1.754,18.1,,,,488,703,89
943.4,1.851,18,,,,499,718,89
941.4,1.851,18,,,,509,736,88
938.3,1.851,17.9,,,,519,764,90
935.4,1.851,17.8,,,,530,791,87
932.5,1.851,18,,,,540,817,81
930.8,1.851,17.9,,,,550,833,81
927.7,1.754,17.5,,,,562,861,81
925.1,1.851,17.5,,,,572,885,79
921.8,1.851,17.5,,,,584,915,78
919,1.754,17.1,,,,594,941,80
916.4,1.754,17,,,,605,965,81
913.6,1.851,16.8,,,,615,991,81
909.7,1.851,16.6,,,,625,1028,81
906.4,1.949,16.4,,,,636,1058,81
904,1.851,16.1,,,,646,1081,82
899.4,1.754,15.9,,,,656,1124,83
895.4,1.851,15.5,,,,667,1162,83
890.2,1.949,15.2,,,,678,1211,84
886.7,1.851,14.9,,,,689,1244,85
882.3,1.851,14.5,,,,700,1286,86
877.5,1.754,14.5,,,,711,1332,85
874.6,1.754,14.4,,,,721,1360,83
871.3,1.754,14.4,,,,733,1392,82
868.3,1.949,14.4,,,,743,1421,81
864.9,1.949,14.1,,,,754,1454,80
861.9,1.754,13.9,,,,764,1483,81
858.7,1.754,13.6,,,,774,1514,81
855.9,1.754,13.4,,,,785,1542,80
852,1.754,13.2,,,,795,1580,78
850,1.754,13.2,,,,802,1600,78.7
849.2,1.754,13.1,,,,805,1607,79
846.7,1.754,13,,,,816,1632,79
842.4,1.851,13.1,,,,827,1675,79
840.8,2.046,12.9,,,,838,1691,81
838.2,1.851,12.5,,,,851,1717,81
835.5,1.851,12.4,,,,861,1744,81
833.6,1.754,12.1,,,,872,1763,83
830.8,1.851,11.9,,,,884,1791,85
829.1,1.851,11.8,,,,894,1808,88
827.3,1.754,11.8,,,,904,1826,89
825.4,1.754,11.8,,,,915,1845,87
823.9,1.851,11.5,,,,925,1860,88
821.4,1.754,11.5,,,,935,1886,88
818,1.754,11.2,,,,946,1920,90
815.9,1.754,11.1,,,,956,1942,90
812.4,1.656,11,,,,966,1977,90
808.6,1.754,11,,,,977,2016,90
806,1.754,10.8,,,,987,2043,90
804.1,1.754,10.5,,,,998,2063,90
803.4,1.754,10.5,,,,1008,2070,90
802.4,1.851,10.4,,,,1018,2080,89
799.9,1.754,10.1,,,,1030,2106,90
797.3,1.754,10,,,,1040,2133,91
794.2,1.754,10,,,,1051,2165,92
792.6,1.754,9.9,,,,1061,2182,92
785.3,1.656,9.5,,,,1072,2259,92
780.4,1.754,9,,,,1082,2310,91
776.2,1.656,8.8,,,,1092,2355,92
773,1.656,8.5,,,,1103,2389,92
770.8,1.656,8.1,,,,1113,2413,88
767.7,1.754,7.8,,,,1124,2446,85
765.2,1.656,8,,,,1134,2473,88
762.1,1.656,7.9,,,,1144,2506,88
759.2,1.754,7.5,,,,1155,2537,86
755.8,1.754,7.1,,,,1165,2574,82
753,1.851,7.4,,,,1176,2605,77
750.2,1.851,7.6,,,,1186,2635,73
747.4,1.851,7.5,,,,1196,2666,74
743.9,1.949,7.4,,,,1208,2705,76
741.8,1.949,7,,,,1218,2728,86
738.9,1.754,6.9,,,,1229,2760,89
736.3,1.851,6.6,,,,1239,2789,91
732.6,1.754,6.4,,,,1251,2830,91
729.2,1.754,6.4,,,,1262,2868,92
725.9,1.656,6.1,,,,1272,2905,92
722.3,1.754,5.5,,,,1282,2946,90
719,1.754,5.1,,,,1293,2983,91
716,1.754,5,,,,1303,3017,91
714.5,1.754,4.6,,,,1315,3034,90
712,1.851,4.6,,,,1327,3063,91
707.7,1.851,4.2,,,,1339,3112,91
702.1,1.949,3.8,,,,1352,3176,91
700,1.949,3.6,,,,1360,3201,91
699.2,1.949,3.5,,,,1363,3210,91
697.2,1.949,3.5,,,,1373,3233,83
694.2,2.046,3.1,,,,1384,3268,74
691.1,2.046,3,,,,1394,3304,77
688.4,1.949,3,,,,1404,3336,91
685.9,1.851,3,,,,1415,3365,92
681.3,1.949,2.5,,,,1427,3420,91
678.5,1.851,2.6,,,,1437,3453,93
676.7,1.949,1.6,,,,1448,3474,84
675.3,1.949,1.5,,,,1458,3491,84
672.4,2.046,1.5,,,,1468,3526,73
669.3,2.143,1.4,,,,1479,3563,73
665.9,2.143,1,,,,1489,3604,70
662.5,2.143,0.8,,,,1501,3645,75
659.7,2.143,0.8,,,,1512,3679,75
656.5,2.143,0.5,,,,1522,3718,67
653.8,2.241,0.5,,,,1532,3751,67
651.2,2.241,0.4,,,,1543,3782,61
648.7,2.338,0.1,,,,1553,3813,56
645.9,2.533,0,,,,1564,3848,44
643.7,2.631,0.1,,,,1574,3875,28
641.2,2.533,0.2,,,,1585,3906,30
638.7,2.533,0.2,,,,1595,3938,36
635.3,2.631,0,,,,1607,3980,41
631.8,2.338,-0.1,,,,1617,4024,48
628.5,2.436,-0.4,,,,1628,4066,54
625.4,2.338,-0.8,,,,1638,4106,55
622.6,2.241,-1,,,,1649,4141,56
620.4,2.143,-1,,,,1659,4170,67
618.3,1.949,-0.9,,,,1670,4197,71
616.3,1.949,-0.6,,,,1680,4223,48
614.4,2.143,-0.8,,,,1693,4247,42
610.9,2.143,-1,,,,1704,4293,42
608.1,2.241,-1.2,,,,1714,4329,38
604.9,2.338,-1.5,,,,1725,4371,36
603.7,2.338,-1.4,,,,1735,4387,20
599.8,2.338,-1.4,,,,1746,4439,17
597.8,2.241,-1.5,,,,1759,4465,17
593.1,2.143,-1.9,,,,1770,4528,15
590.2,2.143,-2.1,,,,1780,4567,15
587.2,2.046,-2.2,,,,1790,4607,18
585.9,2.046,-2.4,,,,1801,4625,20
581.4,1.949,-2.8,,,,1811,4686,24
579.8,1.949,-2.9,,,,1823,4708,28
575.4,1.949,-3.5,,,,1835,4768,31
572.2,1.949,-3.8,,,,1846,4812,29
569.6,1.851,-4,,,,1856,4848,26
566.8,1.851,-4.2,,,,1866,4887,25
564.3,1.851,-4.5,,,,1877,4921,23
561.5,1.851,-4.5,,,,1887,4961,16
558.8,1.851,-4.8,,,,1898,4998,18
555.8,1.851,-5.1,,,,1910,5041,22
553.3,1.754,-5.4,,,,1920,5076,16
550.7,1.851,-5.5,,,,1930,5113,13
548.6,1.851,-5.6,,,,1940,5143,13
545.9,1.851,-5.9,,,,1950,5182,11
543.2,1.851,-6,,,,1960,5220,15
540.6,1.851,-6.2,,,,1971,5258,13
537.9,1.851,-6.4,,,,1981,5297,10
535.2,1.949,-6.5,,,,1992,5336,8
532.5,1.851,-6.8,,,,2002,5376,7
529.3,1.851,-7,,,,2013,5423,7
527.1,1.851,-7.5,,,,2023,5455,8
524.2,1.851,-7.8,,,,2034,5498,9
521.1,1.851,-8,,,,2045,5544,6
518.2,1.851,-8.5,,,,2056,5587,5
515.5,1.851,-8.9,,,,2066,5628,4
512.6,1.851,-9.1,,,,2077,5671,4
509.8,1.851,-9.5,,,,2087,5714,2
506.9,1.851,-9.8,,,,2098,5758,0
504.1,1.851,-10,,,,2108,5800,0
501.4,1.851,-10.4,,,,2119,5842,0
500,1.802,-10.5,,,,2124,5863,0.5
498.6,1.754,-10.8,,,,2129,5885,1
496,1.851,-11,,,,2140,5925,1
492.9,1.754,-11.5,,,,2151,5973,0
490.4,1.754,-11.8,,,,2162,6012,0
487.8,1.754,-12,,,,2172,6053,0
485.1,1.754,-12.4,,,,2183,6095,0
482.7,1.851,-12.6,,,,2193,6133,0
480.2,1.851,-12.8,,,,2204,6172,0
477.7,1.851,-13,,,,2214,6212,0
475.2,1.949,-13.2,,,,2225,6252,0
472.8,1.949,-13.6,,,,2235,6291,0
470.4,1.949,-14,,,,2246,6329,0
468.2,2.046,-14.2,,,,2256,6365,0
465.9,1.949,-14.5,,,,2266,6402,0
463.8,1.949,-14.6,,,,2276,6436,0
461.4,1.949,-14.9,,,,2286,6475,0
459,1.851,-15,,,,2296,6515,0
456.6,1.851,-15.4,,,,2307,6554,0
454.2,1.851,-15.8,,,,2317,6594,0
452,1.851,-16,,,,2328,6631,13
449.6,1.851,-16.5,,,,2338,6671,15
447.2,1.851,-16.9,,,,2349,6711,15
444.9,1.754,-17.4,,,,2359,6750,16
442.6,1.851,-17.4,,,,2370,6788,16
440.2,1.851,-17.9,,,,2380,6829,17
437.8,2.046,-17.9,,,,2391,6870,14
435.4,2.143,-17.9,,,,2401,6911,12
433.3,2.143,-18.2,,,,2412,6947,11
431,2.143,-18.4,,,,2422,6987,10
428.7,2.046,-18.2,,,,2433,7027,6
426.4,1.754,-18.1,,,,2443,7067,4
424,1.656,-18.2,,,,2454,7109,4
421.6,1.559,-18.6,,,,2464,7151,5
419.5,1.461,-18.9,,,,2474,7188,5
417.4,1.461,-19.2,,,,2484,7226,5
415,1.461,-19.4,,,,2494,7269,6
412.3,1.461,-19.4,,,,2504,7317,6
410.2,1.461,-19.9,,,,2515,7355,6
407.4,1.461,-20.2,,,,2533,7406,5
403.6,1.461,-20.6,,,,2543,7475,4
401.1,1.364,-20.9,,,,2554,7521,4
398.8,1.364,-21.2,,,,2564,7563,4
397.6,1.364,-21.4,,,,2575,7586,3
393.9,1.267,-21.9,,,,2585,7654,3
391.5,1.267,-22.4,,,,2596,7699,3
388.9,1.267,-22.8,,,,2606,7748,3
386.6,1.267,-23.1,,,,2617,7792,3
383.9,1.267,-23.6,,,,2627,7843,3
381.4,1.267,-24.1,,,,2638,7891,3
379.1,1.267,-24.6,,,,2653,7935,3
375.2,1.267,-25.2,,,,2663,8010,4
372.3,1.267,-25.8,,,,2675,8066,8
369.5,1.267,-26.2,,,,2686,8121,11
367.6,1.169,-26.6,,,,2696,8158,12
365,1.169,-26.9,,,,2707,8209,7
362.3,1.169,-27.4,,,,2719,8263,7
359.9,1.267,-27.8,,,,2729,8310,7
357.6,1.267,-28.1,,,,2740,8356,7
355,1.364,-28.6,,,,2752,8409,7
352.8,1.267,-28.9,,,,2762,8453,7
350.5,1.267,-29.2,,,,2773,8500,5
348.2,1.267,-29.4,,,,2783,8547,4
346,1.267,-29.9,,,,2794,8592,4
343.8,1.267,-30.2,,,,2804,8637,4
341.4,1.267,-30.6,,,,2815,8687,4
339.2,1.267,-31.1,,,,2825,8733,4
337.1,1.364,-31.4,,,,2836,8777,4
335,1.461,-31.9,,,,2846,8821,4
333.1,1.461,-32.2,,,,2857,8861,4
330.6,1.656,-32.4,,,,2869,8914,3
328.3,1.656,-32.9,,,,2880,8964,3
326.2,1.754,-33.4,,,,2890,9009,3
323.7,1.754,-33.8,,,,2902,9063,4
321.4,1.754,-34.1,,,,2912,9113,4
319.8,1.656,-34.4,,,,2922,9147,6
317.8,1.656,-34.8,,,,2932,9191,6
315.9,1.656,-35.1,,,,2943,9233,8
314.1,1.559,-35.4,,,,2953,9273,8
312.3,1.559,-35.8,,,,2964,9313,9
310.3,1.559,-36.1,,,,2974,9357,9
308.4,1.559,-36.4,,,,2985,9400,8
306.4,1.559,-36.8,,,,2995,9445,7
304.7,1.559,-37.4,,,,3006,9483,7
302.6,1.559,-37.8,,,,3016,9531,7
300.6,1.559,-38.1,,,,3027,9577,7
300,1.526,-38.2,,,,3030,9591,7
298.8,1.461,-38.6,,,,3037,9618,7
297.2,1.461,-38.8,,,,3048,9655,7
295.4,1.364,-39.1,,,,3058,9697,7
293.8,1.364,-39.4,,,,3068,9734,7
291.8,1.364,-39.9,,,,3078,9781,7
289.8,1.364,-40.4,,,,3089,9827,7
287.7,1.267,-40.9,,,,3099,9877,7
286.1,1.267,-41.1,,,,3111,9915,8
284.4,1.267,-41.4,,,,3122,9955,8
282.6,1.169,-41.9,,,,3132,9998,8
280.3,1.267,-42.4,,,,3144,10054,8
