* These data were originally received by the WOUDC in NASA-GTE file format
* and have been translated into extCSV file format for WOUDC archiving.
* This translation process re-formats these data to comply with WOUDC standards.

* This file was generated by GTE_CSX - version 1.0.
* 'na' is used where Instrument Model or Number are not available.

* GTE (Global Tropospheric Experiment) is a project of NASA Langley Research
* Center (NASA-LaRC).  Ozonesonde launches are one component of the data
* collected in support of this mission.

* GTE Station: Easter Island, Chile

* cjo3se09.pmt
* Carreno, Jorge, Met Office, Easter Island, Chile
* Ozone/Ecc sonde
* Pem-Tropics
* Latitude of Sonde Launch Station:  -27.17 South
* Longitude of Sonde Launch Station: -109.42 West
* Altitude of Sonde Launch Station: 69.2 Meters
* The integrated column ozone and ozone mixing ratio
* were calculated by NASA as data was not provided
* by Easter Island.  All sonde levels are reported.

#CONTENT
Class,Category,Level,Form
WOUDC,OzoneSonde,1.0,1

#DATA_GENERATION
Date,Agency,Version,ScientificAuthority
1997-01-20,EIMO,1.0,"Carreno, Jorge, Met Office, Easter Island, Chile"
* NASA-LaRC Project Co-ordinator: Vince Brackett, NASA-LaRC

#PLATFORM
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL

#INSTRUMENT
Name,Model,Number
ECC,na,na

#LOCATION
Latitude,Longitude,Height
-27.17,-109.42,69.2

#TIMESTAMP
UTCOffset,Date,Time
+00:00:00,1996-01-13,21:17:00

#FLIGHT_SUMMARY
IntegratedO3,CorrectionCode,SondeTotalO3,CorrectionFactor,TotalO3,WLcode,ObsType,Instrument,Number
226.3

#PROFILE
Pressure,O3PartialPressure,Temperature,WindSpeed,WindDirection,LevelCode,Duration,GPHeight,RelativeHumidity,SampleTemperature
1016.8,0.39,25.8,,,,0,69,77
1016.3,0.487,29,,,,40,73,52
1016.4,0.39,26.5,,,,195,72,50
1016.3,0.487,26.8,,,,238,73,50
1015.6,0.585,25.5,,,,287,79,46
1012.4,0.585,23.9,,,,297,107,51
1008.3,0.682,23.8,,,,307,142,53
1004.1,0.682,23.1,,,,318,178,56
1001.7,0.585,22.4,,,,328,199,57
999.1,0.682,21.8,,,,338,221,58
996.5,0.682,21.4,,,,349,244,63
993.9,0.682,21.1,,,,359,266,63
992.1,0.682,21.2,,,,369,282,63
990,0.682,21.2,,,,380,300,64
988.2,0.682,21,,,,390,316,64
986.8,0.585,20.6,,,,402,328,65
985,0.682,20.4,,,,414,344,67
983,0.682,20.1,,,,424,361,67
980.9,0.682,20,,,,434,380,67
978.9,0.682,20,,,,445,397,64
977,0.682,19.8,,,,455,414,69
975.4,0.682,19.5,,,,465,428,69
973.9,0.779,19.5,,,,476,441,70
971.5,0.682,19.2,,,,486,462,71
969.5,0.779,19,,,,496,480,70
966.8,0.779,19.1,,,,508,504,60
964.4,0.779,19,,,,519,525,61
960.6,0.877,18.5,,,,530,559,68
956.5,0.877,18.2,,,,541,595,70
951.8,1.072,18,,,,551,637,70
945.9,1.072,17.5,,,,562,690,74
939.9,0.974,17,,,,572,744,75
934.3,0.974,16.6,,,,582,795,80
928.6,0.974,16.1,,,,593,847,83
924.1,0.877,16,,,,603,888,85
921.1,0.877,15.8,,,,614,915,85
918.3,0.877,15.4,,,,624,941,76
914.7,0.974,15.4,,,,636,974,76
