#CONTENT 
Class,Category,Level,Form
WOUDC,OzoneSonde,1,1

#DATA_GENERATION 
Date,Agency,Version,ScientificAuthority
2014-08-29,EIMO,1,Juan Crespo

#PLATFORM 
Type,ID,Name,Country,GAW_ID
STN,441,Easter Island,CHL,EIC

#INSTRUMENT 
Name,Model,Number 
ECC,6A,na

#LOCATION 
Latitude,Longitude,Height 
-27.17,-109.42,49
 
#TIMESTAMP 
UTCOffset,Date,Time 
+00:00:00,2014-08-29,23:37:00
 
#PROFILE 
Pressure,O3PartialPressure,Temperature,RelativeHumidity,GPHeight
1009.4,1.4,20.8,79.0,49.0
1008.2,1.4,20.5,75.0,59.1
1007.0,1.5,20.3,75.4,69.3
1005.7,1.5,20.0,76.3,80.5
1004.4,1.5,19.8,77.2,91.6
1003.3,1.5,19.7,78.0,101.2
1002.2,1.5,19.6,78.7,111.1
1001.1,1.5,19.5,79.5,120.8
999.9,1.5,19.4,80.2,130.3
998.8,1.5,19.3,81.0,140.1
997.7,1.5,19.2,81.7,149.9
996.6,1.5,19.1,82.2,159.1
995.5,1.5,19.0,82.4,169.0
994.2,1.5,19.0,82.5,179.7
993.0,1.5,18.9,82.9,190.6
991.8,1.5,18.7,83.6,201.0
990.6,1.5,18.6,84.2,211.4
989.4,1.5,18.5,84.5,221.2
988.4,1.5,18.4,85.0,230.4
987.3,1.5,18.4,85.2,239.5
986.3,1.5,18.3,85.4,249.0
985.1,1.5,18.2,86.0,258.8
984.1,1.5,18.1,86.3,268.1
982.9,1.5,18.0,86.7,278.0
981.7,1.5,17.9,87.0,288.7
980.3,1.5,17.8,87.2,300.7
979.0,1.5,17.7,87.3,312.4
977.8,1.5,17.6,87.5,322.9
976.6,1.5,17.5,87.9,333.7
975.2,1.5,17.4,88.2,345.5
973.8,1.5,17.3,88.6,357.7
972.5,1.5,17.1,89.0,369.0
971.4,1.5,17.0,89.3,379.4
970.3,1.5,16.9,89.5,389.2
969.1,1.5,16.8,89.7,399.2
968.0,1.5,16.7,90.5,408.8
967.1,1.5,16.7,90.9,416.9
966.0,1.5,16.6,90.8,426.6
964.7,1.5,16.5,91.0,438.3
963.4,1.5,16.4,91.5,449.8
962.1,1.5,16.3,91.9,461.0
960.9,1.5,16.2,93.0,471.4
960.1,1.5,16.1,93.6,479.4
959.2,1.5,16.0,93.7,487.4
958.0,1.5,16.0,93.7,497.4
956.8,1.5,15.9,93.3,508.0
955.7,1.5,15.8,93.0,518.5
954.7,1.5,15.7,93.4,527.5
953.7,1.5,15.6,93.8,535.7
952.7,1.5,15.7,94.7,545.1
951.6,1.5,15.6,95.0,555.1
950.4,1.5,15.4,94.6,565.6
949.1,1.5,15.3,94.3,576.8
947.9,1.5,15.2,94.2,587.6
946.8,1.5,15.1,94.3,597.8
945.6,1.5,15.1,94.5,608.4
944.4,1.5,15.2,94.7,618.9
943.3,1.5,15.0,94.7,629.5
942.1,1.5,14.9,94.7,639.7
941.1,1.5,14.8,94.7,648.9
940.1,1.5,14.8,94.7,657.7
939.2,1.5,14.9,94.8,666.2
938.1,1.5,14.9,95.0,675.9
936.8,1.5,14.8,95.1,687.6
935.4,1.5,14.7,95.0,700.1
934.0,1.5,14.7,95.2,713.2
932.5,1.5,14.7,95.7,726.7
931.0,1.5,14.6,95.4,740.7
929.4,1.5,14.4,94.3,755.2
928.0,1.5,14.2,93.1,767.4
926.9,1.5,14.0,93.8,777.5
925.8,1.5,13.8,95.3,788.3
924.5,1.5,13.5,94.9,799.6
923.3,1.5,13.4,95.1,811.0
922.1,1.5,13.5,95.8,821.9
920.9,1.5,13.5,95.9,832.4
919.7,1.5,13.6,95.9,843.6
918.5,1.5,13.5,95.8,854.9
917.2,1.5,13.4,95.8,866.5
916.0,1.5,13.2,96.2,878.2
914.7,1.5,12.9,96.1,889.7
913.6,1.5,12.8,96.1,900.0
912.6,1.5,12.6,96.1,909.3
911.6,1.5,12.4,94.7,918.5
910.6,1.5,12.3,91.2,927.2
909.8,1.5,12.1,90.4,934.7
909.0,1.5,12.0,91.3,942.6
908.2,1.5,11.8,90.1,950.0
907.4,1.6,11.7,89.5,956.9
906.7,1.6,11.6,84.9,963.6
905.8,1.6,11.6,80.9,971.8
904.6,1.6,11.5,79.3,982.9
903.5,1.7,11.4,77.4,993.6
902.5,1.7,11.4,76.4,1002.4
901.7,1.7,11.5,75.8,1009.8
901.1,1.7,11.5,75.4,1015.6
900.5,1.7,11.6,75.0,1020.9
899.9,1.8,11.7,74.6,1026.3
899.3,1.8,11.7,74.7,1032.3
898.6,1.8,11.8,75.0,1038.9
897.8,1.8,11.9,75.5,1046.2
896.9,1.9,12.0,75.9,1054.7
895.8,1.9,12.1,75.4,1065.0
894.7,1.9,12.2,75.2,1075.0
893.9,1.9,12.3,75.0,1082.8
893.2,1.9,12.4,75.1,1089.3
892.6,1.9,12.4,75.2,1095.1
892.0,1.9,12.4,75.3,1100.7
891.2,1.9,12.4,75.7,1107.6
890.2,1.9,12.3,76.3,1117.0
889.2,1.9,12.2,76.6,1127.3
888.2,2.0,12.2,76.6,1136.3
887.2,2.0,12.2,76.8,1145.5
886.3,2.0,12.1,76.9,1154.3
885.5,2.0,12.0,77.5,1161.7
884.8,2.0,12.0,77.8,1168.5
884.1,2.0,12.0,77.7,1175.4
883.4,2.0,11.9,77.8,1182.1
882.6,2.0,11.8,78.2,1188.9
882.0,2.0,11.8,78.6,1195.2
881.3,2.0,11.7,79.2,1201.8
880.5,2.0,11.6,79.8,1208.9
879.8,2.0,11.6,80.4,1216.0
879.1,2.0,11.5,81.1,1223.1
878.3,2.0,11.4,82.0,1230.1
877.4,2.0,11.4,83.1,1238.4
876.6,2.0,11.3,84.0,1246.1
875.9,2.0,11.3,84.4,1253.0
875.1,2.0,11.2,84.5,1260.9
874.2,2.0,11.1,84.7,1269.3
873.3,2.0,11.1,84.9,1278.0
872.4,2.0,11.0,85.2,1287.0
871.5,2.0,10.9,85.7,1295.6
870.6,2.0,10.9,86.0,1304.2
869.6,2.0,10.8,86.4,1313.2
868.7,2.0,10.7,86.4,1322.4
867.9,2.0,10.7,86.0,1329.9
867.2,2.0,10.6,85.6,1336.8
866.4,2.0,10.6,85.3,1344.5
865.6,2.0,10.6,85.3,1352.3
864.8,2.0,10.5,85.8,1359.9
864.0,2.0,10.5,86.2,1367.4
863.1,2.0,10.5,86.2,1375.7
862.3,2.0,10.4,85.8,1384.1
